T  (s),T1,T2,T3,One,Two,Three,Four,Five,Six,Seven,Eight,Sum1,Sum2,Sum3,Sum4,Sum5,Sum6,Sum7,Sum8,Inj.,Val.,Vol.,Flow,Tim.,Setpoint,CP1,CP2,CP3,CP4,CP5,CP6,CP7,CP8
11266.424805,26.976065,22.435234,32.736061,1489.629028,-161.085785,-477.934814,-734.298645,-943.326294,752.547119,1594.373779,1590.670288,1.165696,1.165860,1.165654,1.166095,1.166269,1.166262,1.165961,1.165891,20.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.563656,0.060953,0.180844,0.277849,0.356942,-0.284754,-0.603290,-0.601888
11269.678711,26.977505,22.430300,32.707249,1489.202637,-161.277557,-478.189270,-734.818237,-943.495300,752.548706,1595.614990,1590.311035,1.165686,1.165844,1.165628,1.166109,1.166248,1.166204,1.165878,1.165888,20.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.563494,0.061025,0.180940,0.278045,0.357006,-0.284754,-0.603759,-0.601752
11272.931641,26.990520,22.441540,32.588688,1489.553833,-162.127640,-478.329987,-735.340088,-944.235596,752.179443,1595.293701,1590.449951,1.165652,1.165825,1.165624,1.166098,1.166260,1.166224,1.165890,1.165823,20.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.563627,0.061347,0.180994,0.278243,0.357286,-0.284615,-0.603638,-0.601805
11276.189453,26.987213,22.446535,32.540813,1489.683716,-162.801208,-479.425873,-735.839355,-943.839844,751.512878,1594.477783,1589.551636,1.165633,1.165807,1.165604,1.166093,1.166286,1.166251,1.165946,1.165914,20.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.563676,0.061602,0.181408,0.278432,0.357136,-0.284362,-0.603329,-0.601465
11279.440430,26.996122,22.432861,32.587002,1488.354370,-163.163116,-478.931427,-736.336792,-944.916931,751.123901,1593.544434,1589.321411,1.165673,1.165841,1.165654,1.166102,1.166234,1.166275,1.165895,1.165883,20.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.563173,0.061739,0.181221,0.278620,0.357544,-0.284215,-0.602976,-0.601378
11282.700195,27.003483,22.439230,32.300751,1488.255005,-163.248169,-479.222565,-736.603088,-944.383179,750.329468,1593.754639,1589.035034,1.165701,1.165866,1.165649,1.166127,1.166248,1.166268,1.165886,1.165873,20.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.563136,0.061771,0.181331,0.278721,0.357342,-0.283915,-0.603055,-0.601269
11285.952148,27.008551,22.427927,32.253563,1487.814941,-164.087997,-479.883850,-737.482178,-945.580139,750.468933,1593.545288,1587.677002,1.165652,1.165802,1.165638,1.166068,1.166176,1.166170,1.165894,1.165875,20.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.562969,0.062089,0.181582,0.279053,0.357795,-0.283967,-0.602976,-0.600756
11289.209961,26.994947,22.441227,31.512688,1489.129395,-164.650848,-480.346893,-738.209778,-945.073608,749.158386,1593.071777,1587.796143,1.165664,1.165794,1.165619,1.166080,1.166256,1.166225,1.165894,1.165874,20.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.563467,0.062302,0.181757,0.279329,0.357603,-0.283471,-0.602797,-0.600801
11292.459961,26.970676,22.431549,32.047375,1488.066772,-164.474564,-480.163116,-737.721924,-945.244751,749.311829,1592.944824,1588.696411,1.165695,1.165852,1.165627,1.166139,1.166299,1.166237,1.165934,1.165888,20.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.563064,0.062235,0.181687,0.279144,0.357668,-0.283530,-0.602749,-0.601141
11295.720703,26.976971,22.443913,32.616123,1487.961670,-165.268448,-480.984711,-738.788086,-946.304077,748.738342,1592.858643,1587.608032,1.165685,1.165839,1.165634,1.166089,1.166214,1.166204,1.165895,1.165905,20.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.563025,0.062535,0.181998,0.279547,0.358069,-0.283313,-0.602716,-0.600730
11298.969727,26.988867,22.465267,32.043877,1487.082886,-165.676865,-480.867859,-738.777527,-946.299377,748.448059,1592.274902,1587.101562,1.165732,1.165833,1.165605,1.166102,1.166238,1.166249,1.165938,1.165830,20.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.562692,0.062690,0.181954,0.279543,0.358067,-0.283203,-0.602495,-0.600538
11302.221680,27.012285,22.452467,31.626938,1488.322266,-165.711929,-481.296326,-739.339417,-945.758972,748.504150,1592.432861,1586.952026,1.165661,1.165795,1.165602,1.166112,1.166281,1.166252,1.165964,1.165886,20.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.563161,0.062703,0.182116,0.279756,0.357862,-0.283224,-0.602555,-0.600481
11305.478516,27.011644,22.461269,31.914188,1486.804932,-166.776062,-482.074860,-740.210937,-946.631653,747.179749,1592.010498,1587.003174,1.165619,1.165761,1.165576,1.166068,1.166243,1.166188,1.165873,1.165820,20.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.562587,0.063106,0.182411,0.280086,0.358193,-0.282723,-0.602395,-0.600501
11308.730469,27.025301,22.445099,32.394627,1486.841431,-167.279068,-482.391541,-740.110718,-946.818970,746.864014,1591.752197,1585.901001,1.165613,1.165746,1.165572,1.166096,1.166259,1.166208,1.165883,1.165835,20.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.562601,0.063296,0.182530,0.280048,0.358264,-0.282603,-0.602298,-0.600084
11311.980469,27.032982,22.408197,32.048248,1486.498047,-167.132782,-482.422485,-740.289795,-947.333496,746.919739,1592.005249,1585.908569,1.165623,1.165781,1.165549,1.166056,1.166204,1.166205,1.165867,1.165828,20.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.562471,0.063241,0.182542,0.280116,0.358458,-0.282624,-0.602393,-0.600087
11315.231445,27.020233,22.401953,32.194374,1485.850952,-167.533890,-482.125061,-740.601746,-947.006348,746.631836,1591.425049,1586.740601,1.165626,1.165831,1.165632,1.166076,1.166217,1.166192,1.165865,1.165772,20.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.562226,0.063393,0.182430,0.280234,0.358334,-0.282515,-0.602174,-0.600401
11318.492187,27.013031,22.365427,32.287186,1485.431274,-168.332092,-482.912994,-741.380920,-947.344788,746.506470,1592.013062,1586.403564,1.165626,1.165722,1.165551,1.166059,1.166187,1.166157,1.165848,1.165817,20.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.562067,0.063695,0.182728,0.280529,0.358463,-0.282468,-0.602396,-0.600274
11321.744141,27.018206,22.400206,32.236374,1486.660400,-168.205200,-482.489044,-741.415649,-946.676392,746.259827,1591.601318,1585.551514,1.165615,1.165757,1.165549,1.166020,1.166215,1.166158,1.165879,1.165838,20.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.562532,0.063647,0.182567,0.280542,0.358210,-0.282375,-0.602241,-0.599951
11324.996094,27.004976,22.420622,32.297249,1486.450684,-168.448654,-482.583344,-741.827271,-947.755188,745.228943,1591.322021,1585.346069,1.165629,1.165801,1.165585,1.166013,1.166189,1.166161,1.165834,1.165805,20.000000,2.000000,0.000000,50.000000,600.000000,27.000000,-0.562453,0.063739,0.182603,0.280697,0.358618,-0.281985,-0.602135,-0.599874
11328.352539,27.010204,22.404951,32.265686,1485.056030,-168.527786,-482.668304,-741.729431,-946.909119,745.305359,1591.600220,1585.860962,1.165611,1.165708,1.165522,1.166026,1.166218,1.166202,1.165857,1.165854,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,-0.561925,0.063769,0.182635,0.280660,0.358298,-0.282014,-0.602240,-0.600068
11331.603516,27.009459,22.411570,32.527687,1485.541504,-168.440552,-482.796875,-741.726685,-947.261475,745.174133,1591.459961,1585.014404,1.165681,1.165785,1.165551,1.166055,1.166211,1.166155,1.165867,1.165831,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,-0.562109,0.063736,0.182684,0.280659,0.358431,-0.281964,-0.602187,-0.599748
11334.856445,27.002630,22.429363,32.117626,1485.327148,-169.060135,-482.857819,-742.125854,-948.313110,744.827026,1590.779297,1584.655151,1.165587,1.165754,1.165576,1.166089,1.166137,1.166128,1.165840,1.165831,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,-0.562028,0.063970,0.182707,0.280810,0.358829,-0.281833,-0.601929,-0.599612
11338.114258,26.997135,22.435608,32.314625,1484.532715,-169.378052,-482.934875,-742.914062,-948.243286,744.015198,1590.360962,1583.814209,1.165662,1.165766,1.165587,1.166029,1.166162,1.166179,1.165873,1.165861,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,-0.561727,0.064090,0.182736,0.281109,0.358803,-0.281525,-0.601771,-0.599294
11341.371094,26.991854,22.451654,32.408501,1484.935669,-169.600159,-482.983856,-742.565369,-947.264893,744.177979,1590.820312,1584.286987,1.165681,1.165822,1.165617,1.166083,1.166240,1.166187,1.165903,1.165873,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,-0.561880,0.064174,0.182755,0.280977,0.358432,-0.281587,-0.601945,-0.599473
11344.626953,26.985826,22.460833,32.235062,1484.715332,-169.473145,-482.615326,-742.917480,-947.270813,743.885803,1590.656860,1584.648682,1.165667,1.165758,1.165548,1.166013,1.166210,1.166217,1.165918,1.165836,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,-0.561796,0.064126,0.182615,0.281110,0.358435,-0.281476,-0.601883,-0.599610
11347.882812,26.997934,22.463705,31.949875,1485.744629,-170.068588,-482.802795,-743.343628,-947.834717,743.841125,1592.057739,1584.276123,1.165604,1.165784,1.165627,1.166068,1.166216,1.166217,1.165843,1.165834,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,-0.562186,0.064352,0.182686,0.281271,0.358648,-0.281459,-0.602413,-0.599469
11351.133789,26.992014,22.460396,32.509876,1484.701172,-169.766678,-482.829834,-743.839600,-948.348938,743.797119,1590.738159,1584.051025,1.165636,1.165800,1.165590,1.165999,1.166170,1.166150,1.165885,1.165880,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,-0.561791,0.064237,0.182696,0.281459,0.358842,-0.281443,-0.601914,-0.599384
11354.384766,26.968008,22.452967,32.179436,1484.260620,-170.812210,-483.289734,-743.981445,-948.083374,743.251221,1592.761353,1588.654541,1.165668,1.165771,1.165594,1.166075,1.166194,1.166207,1.165888,1.165851,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,-0.561624,0.064633,0.182870,0.281513,0.358742,-0.281236,-0.602679,-0.601125
11357.638672,26.986305,22.463642,32.344688,1485.616089,-170.279388,-482.779785,-740.528015,-938.707520,762.498779,1622.895508,1625.106323,1.165625,1.165785,1.165580,1.166035,1.166203,1.166210,1.165854,1.165851,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,-0.562137,0.064431,0.182677,0.280206,0.355194,-0.288519,-0.614082,-0.614918
11360.892578,26.976971,22.471886,32.422188,1490.829224,-154.653442,-446.891235,-675.807190,-835.365662,889.998718,1734.164551,1694.901733,1.165604,1.165778,1.165609,1.166068,1.166234,1.166186,1.165898,1.165872,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,-0.564110,0.058519,0.169098,0.255716,0.316091,-0.336764,-0.656185,-0.641328
11364.149414,26.958620,22.466015,31.534813,1615.359741,129.236450,-40.110752,-197.926117,-448.989471,930.606262,1463.477783,1358.293335,1.165667,1.165830,1.165618,1.166111,1.166201,1.166182,1.165899,1.165857,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,-0.611230,-0.048901,0.015177,0.074893,0.169892,-0.352129,-0.553760,-0.513960
11367.403320,26.956272,22.446409,31.813126,2500.975342,84.637497,-227.212509,-261.955261,21.508835,705.495544,1402.104858,1635.499512,1.165601,1.165850,1.165635,1.166062,1.166241,1.166252,1.165941,1.165906,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,-0.946335,-0.032026,0.085974,0.099120,-0.008139,-0.266950,-0.530538,-0.618851
11370.660156,26.958673,22.433922,31.653875,1163.159058,-376.580536,-659.700562,-946.640625,-1154.883301,552.617187,1450.258179,1493.486328,1.165703,1.165861,1.165615,1.166112,1.166305,1.166216,1.165937,1.165911,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,-0.440124,0.142493,0.249622,0.358196,0.436992,-0.209103,-0.548758,-0.565115
11373.916992,26.959846,22.432798,31.267376,1349.735474,-299.706085,-553.286743,-907.945068,-1168.453491,522.200134,1401.341675,1435.980225,1.165669,1.165854,1.165669,1.166113,1.166267,1.166286,1.165919,1.165883,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,-0.510722,0.113405,0.209356,0.343554,0.442127,-0.197594,-0.530249,-0.543356
11377.170898,26.972063,22.438354,32.073250,250.654022,-1110.642822,-1136.091064,-1218.994385,-1313.129517,414.620544,1343.071533,1392.251831,1.165672,1.165890,1.165674,1.166149,1.166291,1.166289,1.165957,1.165900,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,-0.094844,0.420252,0.429882,0.461251,0.496871,-0.156887,-0.508200,-0.526809
11380.421875,26.981665,22.423681,31.974438,-699.215027,-1589.859253,-1623.657593,-1680.005493,-1681.287598,94.888107,1093.307007,1112.403198,1.165625,1.165845,1.165655,1.166092,1.166248,1.166267,1.165954,1.165964,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.264574,0.601581,0.614370,0.635692,0.636177,-0.035904,-0.413693,-0.420918
11383.676758,26.972116,22.426430,31.651688,-775.994019,-1909.409058,-1948.147949,-1759.345581,-1606.231445,182.729263,1082.541138,962.408203,1.165632,1.165853,1.165684,1.166107,1.166234,1.166317,1.165964,1.165963,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.293626,0.722495,0.737153,0.665713,0.607776,-0.069142,-0.409619,-0.364162
11386.935547,26.968328,22.405638,31.956562,-1176.617065,-2122.871338,-2043.329590,-1719.855347,-1377.516846,393.279175,957.457703,544.188416,1.165617,1.165862,1.165692,1.166136,1.166274,1.166263,1.165968,1.166014,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.445216,0.803266,0.773168,0.650770,0.521234,-0.148812,-0.362289,-0.205914
11390.195312,26.966301,22.408947,31.823063,-1625.335083,-2099.364258,-1846.625977,-1382.917969,-1081.528320,476.287109,715.902161,179.629333,1.165582,1.165799,1.165650,1.166078,1.166231,1.166270,1.166006,1.165983,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.615005,0.794371,0.698738,0.523278,0.409236,-0.180221,-0.270888,-0.067969
11393.458008,26.954725,22.421371,31.929813,-2028.154053,-2200.267090,-1942.795044,-1597.761719,-1294.101562,409.924957,782.120300,206.674927,1.165508,1.165766,1.165602,1.166128,1.166261,1.166298,1.166015,1.165985,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.767426,0.832551,0.735128,0.604572,0.489671,-0.155110,-0.295944,-0.078203
11396.723633,26.964489,22.432735,31.916313,-2168.667236,-2348.311523,-2015.807251,-1735.853638,-1554.106323,243.696686,768.992371,152.528839,1.165565,1.165783,1.165606,1.166104,1.166270,1.166265,1.165952,1.165943,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.820594,0.888569,0.762754,0.656824,0.588053,-0.092212,-0.290976,-0.057715
11399.985352,26.982199,22.442789,32.006687,-2308.475830,-2509.612793,-2106.357178,-1868.731934,-1770.462891,8.547181,653.534241,6.236933,1.165515,1.165769,1.165625,1.166098,1.166260,1.166304,1.165955,1.166033,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.873496,0.949604,0.797017,0.707103,0.669919,-0.003234,-0.247289,-0.002360
11403.243164,26.974890,22.438543,31.953562,-2428.678955,-2638.354736,-2164.629395,-1909.403809,-1867.268433,-174.466507,491.376953,-142.644684,1.165586,1.165808,1.165608,1.166134,1.166282,1.166302,1.166003,1.166066,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.918980,0.998318,0.819067,0.722493,0.706549,0.066016,-0.185930,0.053975
11406.500000,26.966354,22.450531,31.908001,-2358.031982,-2656.386230,-2206.522217,-1948.807861,-1962.295044,-382.725037,229.996277,-359.492187,1.165650,1.165838,1.165686,1.166158,1.166308,1.166309,1.165999,1.165995,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.892248,1.005141,0.834918,0.737403,0.742506,0.144818,-0.087028,0.136027
11409.766602,26.964540,22.436357,32.273750,-2326.085449,-2683.657715,-2227.777832,-1954.456055,-2017.153198,-537.836060,13.838677,-566.571777,1.165598,1.165799,1.165559,1.166127,1.166228,1.166309,1.166014,1.166047,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.880159,1.015460,0.842961,0.739540,0.763264,0.203510,-0.005236,0.214383
11413.018555,26.977877,22.418999,31.614563,-2325.971436,-2739.135498,-2263.801270,-1969.863770,-2072.125732,-676.780151,-184.270935,-719.776550,1.165619,1.165813,1.165632,1.166071,1.166263,1.166264,1.165956,1.166036,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.880116,1.036452,0.856592,0.745370,0.784065,0.256085,0.069726,0.272354
11416.287109,26.964169,22.431612,32.219311,-2254.973633,-2699.042236,-2191.027344,-1908.563110,-2077.548584,-784.377991,-420.641296,-913.207397,1.165612,1.165783,1.165650,1.166099,1.166277,1.166306,1.166037,1.166057,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.853252,1.021281,0.829055,0.722175,0.786116,0.296798,0.159165,0.345545
11419.554687,26.951471,22.393837,31.413187,-2107.593506,-2609.179443,-2152.882568,-1936.579956,-2181.052490,-975.455383,-689.772888,-1086.363892,1.165644,1.165799,1.165627,1.166104,1.166247,1.166317,1.166037,1.166048,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.797485,0.987278,0.814622,0.732776,0.825281,0.369099,0.261001,0.411065
11422.808594,26.966354,22.394461,32.069000,-2022.009521,-2516.839111,-2081.648437,-1926.030640,-2225.710205,-1111.246338,-906.766724,-1231.911987,1.165657,1.165837,1.165602,1.166072,1.166255,1.166355,1.166065,1.166106,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.765101,0.952338,0.787668,0.728784,0.842179,0.420481,0.343108,0.466139
11426.074219,26.968863,22.392775,32.408939,-1935.853638,-2429.238525,-2032.490967,-1960.683960,-2315.062988,-1265.483154,-1120.329834,-1354.812134,1.165703,1.165946,1.165727,1.166206,1.166395,1.166451,1.166176,1.166132,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.732501,0.919191,0.769067,0.741897,0.875989,0.478842,0.423918,0.512643
11429.333008,26.959421,22.394897,31.971874,-1856.551758,-2311.170654,-1956.402100,-1982.374390,-2413.488281,-1440.270630,-1338.709595,-1454.708374,1.165659,1.165833,1.165618,1.166146,1.166289,1.166337,1.166061,1.166077,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.702494,0.874516,0.740276,0.750104,0.913231,0.544979,0.506550,0.550442
11432.599609,26.974890,22.385469,31.997562,-1769.904663,-2217.995361,-1926.025391,-2044.868164,-2527.229736,-1610.283447,-1502.350952,-1505.922974,1.165636,1.165829,1.165629,1.166109,1.166292,1.166353,1.166066,1.166042,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.669708,0.839260,0.728782,0.773751,0.956270,0.609310,0.568469,0.569821
11435.852539,26.981718,22.413942,32.065689,-1644.773071,-2101.250977,-1897.038818,-2128.228760,-2660.458252,-1793.353149,-1658.132812,-1541.025146,1.165657,1.165835,1.165641,1.166058,1.166216,1.166330,1.165996,1.166005,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.622360,0.795085,0.717814,0.805293,1.006682,0.678581,0.627415,0.583103
11439.119141,26.993454,22.379850,31.971375,-1538.236938,-1995.902832,-1870.500977,-2184.342529,-2743.383057,-1924.202759,-1750.599976,-1566.596191,1.165573,1.165745,1.165560,1.166100,1.166324,1.166389,1.166159,1.166047,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.582048,0.755223,0.707772,0.826526,1.038059,0.728092,0.662403,0.592779
11442.382812,26.985292,22.370359,31.909813,-1357.531006,-1924.038940,-1917.274780,-2307.313477,-2890.737793,-2086.637695,-1829.092285,-1590.456421,1.165680,1.165832,1.165611,1.166086,1.166189,1.166311,1.166070,1.166014,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.513672,0.728031,0.725471,0.873056,1.093816,0.789556,0.692104,0.601807
11445.639648,26.972916,22.398769,31.137938,-1292.493774,-1911.824463,-1953.063843,-2400.131348,-2989.128662,-2175.887695,-1858.178223,-1621.133789,1.165627,1.165813,1.165634,1.166097,1.166210,1.166325,1.166062,1.166064,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.489062,0.723409,0.739013,0.908177,1.131046,0.823327,0.703110,0.613415
11448.897461,26.985933,22.414066,32.307812,-1199.243408,-1826.846191,-1937.764771,-2445.352783,-3053.054199,-2241.676514,-1869.290771,-1627.507446,1.165658,1.165849,1.165644,1.166103,1.166257,1.166345,1.166078,1.166060,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.453778,0.691254,0.733224,0.925289,1.155235,0.848220,0.707315,0.615827
11452.155273,26.994469,22.355873,31.964687,-999.668030,-1760.223022,-1979.856323,-2547.238037,-3170.364258,-2350.867432,-1886.241943,-1623.617554,1.165712,1.165862,1.165639,1.166147,1.166288,1.166352,1.166127,1.166075,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.378261,0.666045,0.749151,0.963841,1.199623,0.889537,0.713729,0.614355
11455.407227,27.006790,22.371983,32.036812,-898.789673,-1788.345215,-2068.569092,-2655.733154,-3269.779785,-2434.173096,-1901.852905,-1635.328979,1.165704,1.165825,1.165665,1.166118,1.166265,1.166357,1.166114,1.166104,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.340090,0.676686,0.782719,1.004894,1.237241,0.921058,0.719636,0.618787
11458.657227,27.001509,22.405325,31.961624,-792.786438,-1789.568481,-2133.887207,-2751.328613,-3363.065674,-2511.423340,-1921.711670,-1646.002319,1.165745,1.165902,1.165654,1.166135,1.166245,1.166347,1.166088,1.166029,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.299980,0.677149,0.807434,1.041066,1.272539,0.950289,0.727150,0.622825
11461.916016,26.991693,22.434671,31.799625,-688.576843,-1820.912598,-2215.568848,-2852.309082,-3449.625977,-2573.482910,-1930.244873,-1660.371704,1.165696,1.165858,1.165629,1.166154,1.166225,1.166349,1.166083,1.166074,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.260548,0.689009,0.838341,1.079275,1.305292,0.973771,0.730379,0.628262
11465.167969,26.992281,22.435921,31.624813,-639.119568,-1866.753662,-2306.190674,-2953.188721,-3532.620361,-2633.100586,-1935.461182,-1661.795410,1.165744,1.165916,1.165689,1.166110,1.166215,1.166322,1.166082,1.166088,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.241834,0.706354,0.872632,1.117447,1.336696,0.996330,0.732352,0.628801
11468.425781,26.996387,22.385969,31.894751,-680.218323,-1967.814331,-2412.464600,-3033.360107,-3578.898437,-2646.502197,-1929.299072,-1668.174561,1.165776,1.165908,1.165695,1.166164,1.166258,1.166378,1.166081,1.166105,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.257385,0.744594,0.912844,1.147783,1.354207,1.001401,0.730021,0.631215
11471.676758,27.008497,22.361992,31.894251,-642.989929,-2046.667603,-2533.999512,-3153.281738,-3661.136963,-2686.971924,-1925.616943,-1669.854858,1.165763,1.165918,1.165682,1.166133,1.166247,1.166367,1.166124,1.166083,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.243299,0.774432,0.958831,1.193159,1.385325,1.016714,0.728628,0.631851
11474.936523,27.018473,22.382660,31.947063,-721.373535,-2164.539795,-2656.141846,-3236.259277,-3710.554443,-2701.837891,-1929.960693,-1687.327271,1.165718,1.165880,1.165665,1.166112,1.166150,1.166308,1.166083,1.166062,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.272958,0.819033,1.005048,1.224557,1.404024,1.022339,0.730271,0.638462
11478.192383,27.027382,22.397770,31.973125,-779.800476,-2274.442871,-2775.036865,-3326.881592,-3762.555664,-2716.250000,-1929.492065,-1694.566528,1.165716,1.165848,1.165613,1.166123,1.166254,1.166363,1.166092,1.166098,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.295066,0.860619,1.050037,1.258847,1.423700,1.027792,0.730094,0.641201
11481.447266,27.005884,22.398706,31.529812,-916.784607,-2418.431152,-2897.011475,-3395.905762,-3785.998047,-2702.353516,-1916.980591,-1698.057495,1.165762,1.165856,1.165653,1.166107,1.166194,1.166350,1.166116,1.166086,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.346899,0.915102,1.096190,1.284965,1.432571,1.022534,0.725360,0.642522
11484.700195,27.010952,22.357433,31.426874,-970.058411,-2495.816895,-2993.147217,-3486.566895,-3844.088867,-2714.000732,-1916.316895,-1708.394653,1.165739,1.165885,1.165708,1.166118,1.166231,1.166349,1.166100,1.166115,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.367057,0.944384,1.132567,1.319270,1.454551,1.026941,0.725109,0.646434
11487.957031,27.010685,22.294308,31.532063,-1095.870117,-2644.555176,-3112.446777,-3551.492432,-3879.227295,-2732.533936,-1943.825562,-1743.859741,1.165800,1.165875,1.165693,1.166091,1.166192,1.166386,1.166114,1.166061,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.414663,1.000664,1.177708,1.343837,1.467848,1.033954,0.735517,0.659853
11491.208984,27.002203,22.320595,31.215876,-1243.181030,-2777.013916,-3196.888672,-3584.495850,-3862.913574,-2688.690918,-1908.825195,-1719.733765,1.165806,1.165877,1.165606,1.166090,1.166250,1.166372,1.166122,1.166141,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.470403,1.050785,1.209660,1.356325,1.461675,1.017365,0.722274,0.650724
11494.462891,27.000175,22.345821,32.035500,-1351.103638,-2904.105225,-3314.789062,-3652.122314,-3888.679687,-2674.216797,-1892.286621,-1723.041260,1.165820,1.165905,1.165654,1.166068,1.166174,1.166294,1.166069,1.165998,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.511239,1.098874,1.254272,1.381914,1.471424,1.011888,0.716016,0.651976
11497.714844,27.014259,22.388592,31.843624,-1487.467285,-3038.281738,-3404.976562,-3700.228027,-3903.494873,-2670.695801,-1896.670532,-1738.090942,1.165746,1.165872,1.165629,1.166063,1.166180,1.166357,1.166074,1.166075,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.562838,1.149645,1.288397,1.400117,1.477030,1.010555,0.717675,0.657670
11500.975586,27.017727,22.395397,32.122189,-1616.869507,-3159.270264,-3493.550293,-3739.075195,-3912.149902,-2663.879150,-1893.778198,-1743.426270,1.165820,1.165906,1.165618,1.166056,1.166178,1.166303,1.166044,1.166046,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.611802,1.195425,1.321912,1.414816,1.480305,1.007976,0.716580,0.659689
11504.225586,27.005136,22.378475,31.477375,-1738.596191,-3263.478027,-3560.797607,-3782.272461,-3925.744629,-2661.949219,-1894.558594,-1754.250977,1.165799,1.165852,1.165661,1.166061,1.166182,1.166307,1.166087,1.166034,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.657861,1.234856,1.347358,1.431161,1.485449,1.007246,0.716875,0.663785
11507.480469,27.016073,22.394585,31.380125,-1837.316772,-3349.860107,-3624.318115,-3816.208252,-3945.605957,-2675.844482,-1912.203979,-1777.919312,1.165818,1.165860,1.165619,1.166090,1.166214,1.166334,1.166098,1.166101,21.000000,3.000000,0.000000,50.000000,480.000000,27.000000,0.695216,1.267542,1.371393,1.444002,1.492964,1.012504,0.723552,0.672741
