T  (s),CL1cBAK2,CL2polyAC,CL3cBAK2,CL4polyAC,CL5cBAK2,CL6polyAC,CL7cBAK2,CL8polyAC,Inj.,Val.
9236.219727,4250.624512,4419.720215,3989.553223,-258.477966,-961.695251,-1092.177734,-241.40155,-2149.277588,17.0,1.0
9239.669922,4251.068848,4419.539062,3989.976318,-257.963867,-961.101196,-1091.852905,-237.724228,-2148.331299,17.0,1.0
9243.030273,4250.128418,4418.831055,3989.839111,-257.282288,-961.129639,-1092.463379,-241.107803,-2149.503906,17.0,1.0
9246.469727,4250.945801,4419.796875,3990.128418,-255.630341,-960.900452,-1092.121338,-241.498749,-2148.942383,17.0,1.0
9249.879883,4250.298828,4418.185059,3990.186279,-256.747223,-960.66803,-1091.667236,-240.89711,-2150.986572,17.0,1.0
9253.320312,4250.680664,4417.694336,3989.575684,-257.938446,-961.529846,-1092.171875,-240.802292,-2150.365234,17.0,1.0
9256.719727,4248.892578,4417.361328,3989.14624,-259.160706,-962.019165,-1092.375,-240.828354,-2153.510742,17.0,1.0
9260.169922,4250.704102,4417.160645,3989.854004,-258.51532,-961.53833,-1092.246826,-241.434204,-2150.560303,17.0,1.0
9263.570312,4249.888672,4416.573242,3989.39917,-258.48291,-962.305908,-1092.480835,-241.66275,-2151.918213,17.0,1.0
9267.030273,4250.595703,4416.084473,3989.546387,-257.777344,-962.51532,-1093.043335,-241.310638,-2149.553467,17.0,1.0
9270.419922,4250.113281,4416.764648,3989.897705,-257.820587,-961.815918,-1092.631714,-241.025711,-2148.390869,17.0,1.0
9273.879883,4250.399902,4416.142578,3989.519287,-257.632385,-961.92749,-1093.196777,-242.254578,-2150.528076,17.0,1.0
9277.320312,4256.234375,4415.920898,3990.002441,-259.477051,-962.997925,-1093.642212,-242.598434,-2149.618408,17.0,1.0
9280.719727,4250.081055,4415.4375,3989.705078,-259.456726,-962.848145,-1093.476196,-242.032181,-2150.59668,17.0,1.0
9284.169922,4249.962891,4414.523926,3989.586914,-260.239105,-963.325256,-1094.43396,-242.815338,-2150.109863,17.0,1.0
9287.570312,4249.053711,4414.528809,3989.1604,-259.598938,-963.572021,-1094.593994,-243.422592,-2153.281494,17.0,1.0
9291.030273,4256.01416,4414.321777,3989.079346,-259.793945,-963.858582,-1095.127563,-243.285934,-2154.173096,17.0,1.0
9294.419922,4254.20459,4413.771484,3988.806396,-260.726288,-964.231384,-1095.334351,-243.180847,-2150.654785,17.0,1.0
9297.879883,4249.267578,4413.520996,3988.643066,-259.064117,-964.157288,-1095.62793,-243.683334,-2154.822754,17.0,1.0
9301.280273,4248.860352,4413.158691,3988.977539,-259.181702,-964.878357,-1095.929687,-244.970139,-2153.802979,17.0,1.0
9304.719727,4249.336914,4410.161621,3988.684326,-261.056061,-965.365112,-1096.751709,-245.067612,-2153.234375,17.0,1.0
9308.129883,4248.586914,4412.189453,3988.436035,-261.152924,-965.203125,-1096.691284,-244.469269,-2152.922607,17.0,1.0
9311.570312,4248.796875,4411.824707,3988.613037,-261.979462,-965.941284,-1097.089844,-246.181503,-2154.033447,17.0,1.0
9314.969727,4248.760742,4411.624023,3988.503174,-263.029449,-965.999939,-1097.251099,-245.91925,-2157.184814,17.0,1.0
9318.379883,4248.768066,4411.375977,3988.770508,-261.825623,-966.410278,-1097.808105,-246.54184,-2154.503418,17.0,1.0
9321.820312,4248.710449,4410.475586,3988.684326,-263.000122,-966.780396,-1097.848755,-247.299393,-2154.422363,17.0,1.0
9325.219727,4248.702148,4410.500977,3988.615479,-263.426971,-966.646484,-1097.997559,-247.882416,-2157.556641,17.0,1.0
9328.669922,4248.633301,4410.131348,3988.646973,-263.313293,-967.12616,-1098.311279,-247.51001,-2157.068848,17.0,1.0
9332.070312,4253.272461,4409.584961,3987.728027,-263.72052,-967.860168,-1098.699829,-248.474762,-2155.541504,17.0,1.0
9335.530273,4248.082031,4408.961914,3987.9021,-262.786255,-968.167053,-1099.391602,-248.567139,-2155.026123,17.0,1.0
9338.879883,4247.516113,4408.482422,3988.039795,-263.061249,-967.961304,-1099.502808,-249.17482,-2157.051514,17.0,1.0
9342.320312,4248.106934,4408.663574,3987.480225,-264.38446,-968.454468,-1099.724121,-249.109009,-2152.924561,17.0,1.0
9345.669922,4252.650879,4407.856934,3988.068115,-264.898773,-968.812195,-1100.36853,-249.647919,-2155.936035,17.0,1.0
9349.129883,4252.966797,4407.528809,3988.200928,-264.497986,-968.471497,-1100.25061,-249.145889,-2157.760498,17.0,1.0
9352.530273,4247.092285,4407.621094,3987.651611,-263.438477,-968.741211,-1100.471436,-248.938156,-2158.503906,17.0,1.0
9355.969727,4247.975586,4407.091797,3988.163818,-264.423431,-968.910339,-1100.527222,-250.004807,-2154.92627,17.0,1.0
9359.419922,4247.766602,4406.768555,3988.338623,-264.738373,-968.710937,-1100.555542,-249.139954,-2155.357178,17.0,1.0
9362.780273,4246.680664,4406.353027,3988.728271,-263.797089,-968.467957,-1100.242676,-248.810516,-2155.071777,17.0,1.0
9366.219727,4247.511719,4406.390137,3988.289062,-264.519745,-969.149414,-1100.65332,-249.323746,-2158.315918,17.0,1.0
9369.629883,4246.933105,4405.509766,3988.126465,-265.589752,-968.644897,-1101.01062,-249.580414,-2154.958496,17.0,1.0
9373.129883,4247.608887,4405.460937,3988.295654,-265.165283,-969.1651,-1100.882202,-249.17186,-2155.723633,17.0,1.0
9376.530273,4246.97998,4404.823242,3987.987549,-265.083984,-969.252869,-1100.935059,-249.573624,-2156.909912,17.0,1.0
9379.969727,4253.144531,4404.969727,3988.28418,-265.021027,-969.289185,-1100.973389,-249.367767,-2155.751709,17.0,1.0
9383.379883,4252.495605,4404.339355,3988.234619,-265.233246,-969.46106,-1100.950317,-248.842377,-2157.076172,17.0,1.0
9386.820312,4252.668457,4404.10791,3988.044434,-265.130432,-969.348267,-1101.109619,-249.17778,-2159.489746,17.0,1.0
9390.219727,4252.624512,4403.531738,3988.345947,-267.239899,-969.514282,-1101.254395,-249.839294,-2158.641846,17.0,1.0
9393.669922,4252.750488,4403.22998,3987.879883,-266.68219,-969.58429,-1101.354492,-249.647064,-2157.138916,17.0,1.0
9397.030273,4245.770996,4402.625977,3988.02832,-264.571899,-969.717041,-1101.500244,-249.956558,-2159.430908,17.0,1.0
9400.469727,4246.403809,4402.538574,3987.880371,-265.727295,-970.053345,-1102.061035,-250.582794,-2163.267822,17.0,1.0
9403.969727,4247.21875,4402.425781,3987.826904,-267.908203,-969.935059,-1101.544678,-250.183487,-2160.117432,17.0,1.0
9407.379883,4252.54248,4401.861328,3987.945801,-266.613281,-969.882812,-1102.066895,-251.014114,-2158.540283,17.0,1.0
9410.879883,4246.961426,4401.940918,3987.900879,-267.652649,-970.149048,-1102.338745,-250.664429,-2159.37915,17.0,1.0
9414.280273,4246.0625,4401.450195,3987.974854,-266.870605,-970.373474,-1103.05127,-250.985794,-2161.066895,17.0,1.0
9417.719727,4246.69043,4401.20752,3988.041992,-266.171814,-969.799622,-1101.994873,-250.480453,-2164.628174,17.0,1.0
9421.129883,4245.773437,4400.547852,3987.598877,-268.220551,-970.568237,-1102.822876,-250.888153,-2158.674561,17.0,1.0
9424.570312,4246.499512,4400.650879,3987.876709,-267.955017,-970.886414,-1102.78418,-250.767548,-2160.949951,17.0,1.0
9427.969727,4245.857422,4400.147461,3987.881836,-268.381195,-970.898376,-1103.168335,-251.719666,-2160.36377,17.0,1.0
9431.419922,4246.114258,4400.054199,3988.19165,-268.58078,-971.323242,-1103.765015,-251.686386,-2159.643311,17.0,1.0
9434.820312,4245.51709,4399.230957,3988.626709,-269.130585,-972.143738,-1104.479126,-252.666931,-2161.370361,17.0,1.0
9438.280273,4246.231445,4399.589355,3988.494873,-267.958038,-972.211243,-1104.568115,-252.519714,-2162.179443,17.0,1.0
9441.719727,4245.712891,4398.913574,3987.545898,-269.255127,-972.362732,-1104.982178,-252.813202,-2164.573486,17.0,1.0
9445.129883,4244.768066,4398.155762,3987.745605,-270.154388,-973.305908,-1106.126709,-254.093201,-2162.79248,17.0,1.0
9448.570312,4245.631836,4398.172852,3988.231445,-270.234467,-973.363647,-1106.231445,-254.416565,-2164.486084,17.0,1.0
9451.919922,4244.40918,4397.481445,3987.569336,-271.425018,-974.387146,-1107.476562,-254.717422,-2162.814697,17.0,1.0
9455.379883,4245.522461,4397.599609,3987.963623,-268.85556,-973.643372,-1106.993652,-254.413437,-2167.017334,17.0,1.0
9458.719727,4244.583984,4397.095703,3987.774658,-270.856354,-974.771362,-1107.862061,-255.627258,-2166.695801,17.0,1.0
9462.129883,4244.452148,4396.655273,3987.63208,-271.075562,-975.272034,-1108.73584,-256.464203,-2166.753906,17.0,1.0
9465.530273,4244.504883,4396.388672,3987.925293,-271.623749,-975.873718,-1108.606934,-256.497711,-2165.418701,17.0,1.0
9468.969727,4244.189941,4395.940918,3987.648682,-272.097656,-975.84259,-1109.152588,-257.545135,-2166.813965,17.0,1.0
9472.320312,4243.553223,4395.655762,3987.792725,-272.385162,-975.975464,-1108.981079,-257.220123,-2164.479248,17.0,1.0
9475.780273,4244.496094,4395.46875,3987.45752,-272.571869,-976.497192,-1109.438232,-257.28244,-2167.3396,17.0,1.0
9479.169922,4243.625488,4394.663086,3987.687744,-272.200195,-976.477905,-1109.706665,-257.574493,-2165.894287,17.0,1.0
9482.629883,4250.117187,4394.42627,3987.463379,-273.799347,-976.67804,-1109.745361,-257.490448,-2168.312012,17.0,1.0
9486.070312,4250.37207,4394.268555,3987.625,-272.878937,-976.888916,-1109.914917,-257.591492,-2165.946289,17.0,1.0
9489.469727,4250.134766,4394.291504,3987.716064,-273.452118,-976.927246,-1109.883423,-256.889099,-2169.840332,17.0,1.0
9492.919922,4243.759766,4393.591309,3987.959961,-273.319336,-977.076904,-1110.125488,-257.353455,-2168.949707,17.0,1.0
9496.320312,4243.599609,4393.47998,3987.919189,-272.05188,-977.132812,-1109.972168,-257.532043,-2167.779785,17.0,1.0
9499.780273,4249.104492,4393.239746,3987.594727,-271.381714,-977.618591,-1110.614136,-258.044281,-2170.435791,17.0,1.0
9503.169922,4249.44043,4392.813965,3987.709961,-272.838013,-977.190857,-1110.796143,-256.964447,-2170.609863,17.0,1.0
9506.629883,4249.868652,4392.712402,3987.617432,-271.930328,-977.323914,-1110.576416,-257.074554,-2168.909912,17.0,1.0
9510.030273,4249.728027,4392.379395,3987.99585,-272.330261,-977.699097,-1110.726807,-257.442017,-2168.232178,17.0,1.0
9513.469727,4250.004883,4392.108887,3987.825928,-274.494934,-977.397766,-1110.935303,-257.713196,-2170.776367,17.0,1.0
9516.879883,4249.665527,4391.714355,3987.840088,-273.079193,-977.80127,-1111.165894,-258.068298,-2169.936035,17.0,1.0
9520.320312,4243.237793,4391.408691,3987.392822,-273.957794,-978.763794,-1111.984863,-259.637177,-2172.458984,17.0,1.0
9523.780273,4243.169922,4391.037598,3987.689453,-274.58017,-978.424316,-1112.004639,-258.816833,-2171.366211,17.0,1.0
9527.280273,4240.195312,4389.681152,3987.233154,-277.020172,-981.681824,-1114.350586,-261.748993,-2169.710937,18.0,2.0
9530.719727,4241.867187,4389.490723,3987.28418,-277.111176,-981.564331,-1114.945068,-261.430115,-2170.42334,18.0,2.0
9534.129883,4240.81543,4388.568848,3987.002686,-278.143646,-982.278748,-1115.62854,-262.17868,-2170.457764,18.0,2.0
9537.570312,4241.301758,4388.458496,3986.944336,-277.17749,-982.13092,-1115.462646,-262.438202,-2170.177002,18.0,2.0
9540.969727,4240.348145,4387.869141,3986.850342,-279.547607,-983.584106,-1116.890015,-263.536072,-2170.644287,18.0,2.0
9544.379883,4240.643555,4387.618652,3987.311035,-277.076233,-983.186523,-1116.563599,-262.535461,-2172.540771,18.0,2.0
9547.719727,4239.603027,4386.509766,3986.949463,-277.798737,-984.100769,-1117.530884,-264.132538,-2174.857666,18.0,2.0
9551.169922,4246.66748,4386.536621,3987.002686,-279.850464,-984.304504,-1117.528931,-263.934387,-2174.874268,18.0,2.0
9554.530273,4245.80957,4386.056641,3986.899658,-279.667297,-984.998779,-1118.15686,-264.325226,-2174.822754,18.0,2.0
9557.969727,4246.510742,4386.017578,3987.148193,-279.664581,-984.495178,-1118.115845,-264.3479,-2173.850586,18.0,2.0
9561.379883,4245.601562,4385.044434,3986.601562,-281.823273,-985.57605,-1119.250366,-265.967316,-2175.107178,18.0,2.0
9564.820312,4245.924316,4384.882324,3986.520752,-282.340363,-986.453613,-1118.898804,-267.16983,-2174.151367,18.0,2.0
9568.280273,4245.870117,4384.6875,3986.574219,-281.484589,-985.758423,-1118.508057,-265.905029,-2172.862549,18.0,2.0
9571.669922,4245.512207,4384.784668,3987.333496,-281.170624,-985.080017,-1117.554321,-265.252777,-2171.10376,18.0,2.0
9575.129883,4245.568848,4383.86084,3987.199219,-280.455841,-985.029663,-1116.883301,-266.049713,-2170.781982,18.0,2.0
9578.530273,4245.641113,4383.561523,3987.533447,-279.789795,-984.869446,-1116.427734,-265.449707,-2169.035645,18.0,2.0
9581.969727,4245.391113,4383.215332,3986.955811,-282.15329,-985.199646,-1116.671753,-266.880646,-2170.978027,18.0,2.0
9585.320312,4244.861328,4382.558594,3987.21167,-278.968445,-985.430054,-1116.836792,-266.827911,-2171.804199,18.0,2.0
9588.780273,4239.112305,4382.354004,3987.079834,-278.662689,-985.526733,-1116.703857,-267.60791,-2170.553711,18.0,2.0
9592.169922,4238.408203,4381.774902,3987.07959,-280.127625,-986.470459,-1117.611816,-268.059601,-2173.244873,18.0,2.0
9595.629883,4239.293945,4381.891602,3987.24292,-280.881042,-986.287109,-1117.894775,-267.689209,-2173.079102,18.0,2.0
9599.030273,4238.502441,4381.295898,3987.033936,-279.950653,-987.584167,-1119.335327,-269.225494,-2176.604004,18.0,2.0
9602.469727,4238.569336,4381.308594,3987.171875,-282.866547,-988.435486,-1120.064453,-269.420593,-2176.822754,18.0,2.0
9605.919922,4239.138672,4380.646973,3986.945312,-281.418549,-988.841064,-1121.126099,-271.092255,-2175.82666,18.0,2.0
9609.320312,4238.178711,4380.259766,3987.018311,-281.353912,-989.988525,-1121.730103,-270.896881,-2177.713867,18.0,2.0
9612.780273,4238.793457,4379.910645,3987.17041,-282.863007,-990.020447,-1122.439575,-270.747528,-2179.135498,18.0,2.0
9616.169922,4238.330566,4379.790039,3987.331787,-284.746399,-991.203125,-1123.536255,-272.574554,-2181.034424,18.0,2.0
9619.629883,4238.419922,4379.102539,3987.017822,-283.693176,-991.042664,-1124.06665,-273.335693,-2182.78125,18.0,2.0
9623.030273,4237.831055,4378.861816,3986.795166,-284.94516,-992.188477,-1124.898071,-273.530457,-2182.119629,18.0,2.0
9626.469727,4237.772461,4378.379883,3986.876709,-287.996735,-992.709595,-1125.385864,-274.231537,-2181.091553,18.0,2.0
9629.820312,4237.008301,4378.310059,3986.961182,-286.692108,-992.488098,-1125.709717,-274.472382,-2183.305664,18.0,2.0
9633.280273,4245.07959,4378.257812,3987.368408,-287.548798,-993.09668,-1126.134644,-274.82782,-2186.226807,18.0,2.0
9636.669922,4244.297852,4377.741211,3986.59668,-288.802246,-993.539429,-1127.023315,-275.73587,-2186.183594,18.0,2.0
9640.139648,4244.532715,4377.688965,3986.745605,-288.545624,-993.600342,-1127.590332,-276.509216,-2185.636963,18.0,2.0
9643.530273,4244.20752,4377.556152,3987.19458,-289.351105,-994.246826,-1128.118286,-276.743927,-2188.616455,18.0,2.0
9646.969727,4244.542969,4376.944824,3986.729736,-289.221039,-994.642578,-1128.991821,-277.575073,-2188.434082,18.0,2.0
9650.419922,4244.214355,4376.102539,3985.86499,-290.23703,-995.378845,-1129.602173,-278.395966,-2192.723877,18.0,2.0
9653.780273,4235.940918,4376.010254,3985.942871,-288.935974,-996.045044,-1130.424683,-279.700439,-2189.761475,18.0,2.0
9657.219727,4236.109863,4375.312988,3985.187988,-292.819489,-997.138733,-1131.452393,-281.136108,-2191.9104,18.0,2.0
9660.629883,4235.652344,4375.064941,3985.247559,-291.719208,-997.416199,-1132.018799,-281.134186,-2193.399902,18.0,2.0
9664.070312,4236.12793,4374.977051,3985.398193,-293.09314,-997.757385,-1132.542847,-281.804718,-2195.888428,18.0,2.0
9667.469727,4243.117187,4374.862793,3985.387939,-293.18515,-998.166382,-1133.154297,-282.466553,-2194.394287,18.0,2.0
9670.919922,4243.25293,4374.418945,3985.261475,-292.880493,-998.872314,-1134.047485,-283.00296,-2198.307861,18.0,2.0
9674.320312,4242.674805,4374.189453,3984.675293,-294.750092,-999.782776,-1134.487671,-283.418671,-2198.97583,18.0,2.0
9677.780273,4242.897461,4373.72168,3984.742676,-294.1008,-1000.104797,-1135.21582,-283.671112,-2196.761475,18.0,2.0
9681.169922,4242.681641,4373.522461,3984.657715,-295.755341,-1000.422913,-1135.757202,-284.91684,-2199.268555,18.0,2.0
9684.629883,4243.184082,4373.339844,3984.621826,-295.58429,-1000.540039,-1136.452393,-284.587616,-2202.554932,18.0,2.0
9688.070312,4242.51123,4373.035156,3984.943848,-296.524963,-1001.750122,-1137.533203,-286.652863,-2201.388428,18.0,2.0
9691.469727,4242.349609,4372.554687,3984.081787,-297.913879,-1002.492676,-1138.327881,-287.091827,-2200.89502,18.0,2.0
9694.919922,4234.965332,4372.412598,3984.436035,-298.396729,-1002.653564,-1138.847168,-288.149506,-2199.752686,18.0,2.0
9698.320312,4242.383301,4371.912109,3984.445557,-298.942566,-1003.367432,-1139.597534,-287.590942,-2204.470947,18.0,2.0
9701.780273,4242.643555,4371.87793,3984.50415,-298.955383,-1003.969055,-1140.151733,-288.674805,-2207.619385,18.0,2.0
9705.129883,4241.633301,4371.278809,3984.591309,-297.75769,-1004.12262,-1140.898315,-289.383545,-2208.831055,18.0,2.0
9708.570312,4241.973145,4370.947266,3984.0354,-299.4646,-1005.400146,-1141.851196,-290.002777,-2206.719482,18.0,2.0
9711.969727,4242.299805,4371.098145,3984.556885,-302.030304,-1005.371155,-1142.465332,-291.355988,-2206.916504,18.0,2.0
9715.419922,4234.511719,4370.45166,3984.303223,-300.986847,-1006.175415,-1143.074707,-290.924286,-2208.967529,18.0,2.0
9718.820312,4233.621582,4369.853516,3984.157959,-300.722839,-1007.391846,-1143.746582,-291.657715,-2207.234131,18.0,2.0
9722.219727,4233.98877,4370.029785,3984.50708,-301.631531,-1007.111938,-1144.546875,-292.184692,-2209.709961,18.0,2.0
9725.629883,4233.146484,4369.391602,3984.648926,-303.022156,-1008.501526,-1146.147461,-294.083374,-2210.775391,18.0,2.0
9729.070312,4241.525391,4368.854492,3984.322998,-303.834564,-1009.367249,-1147.552246,-295.914398,-2211.330322,18.0,2.0
9732.530273,4241.502441,4368.434082,3984.123291,-303.512665,-1010.679565,-1148.845215,-296.070343,-2213.812256,18.0,2.0
9735.919922,4240.150879,4367.703125,3983.88916,-306.311035,-1011.558838,-1150.066162,-296.817749,-2215.250732,18.0,2.0
9739.379883,4240.390137,4367.324219,3983.57251,-304.990906,-1012.156494,-1150.835693,-298.420654,-2214.138672,18.0,2.0
9742.780273,4239.459961,4366.702148,3984.435303,-305.289093,-1013.212463,-1151.932373,-298.638947,-2218.146973,18.0,2.0
9746.219727,4231.762207,4366.032227,3983.791748,-308.600342,-1013.906555,-1152.792236,-299.543182,-2222.934082,18.0,2.0
9749.570312,4231.016602,4365.577148,3983.846924,-305.064056,-1014.562744,-1153.769165,-301.316254,-2221.905273,18.0,2.0
9753.030273,4231.776855,4365.864258,3984.298584,-306.298035,-1015.098328,-1154.407349,-301.687164,-2221.37915,18.0,2.0
9756.419922,4230.425293,4364.41748,3983.798584,-308.770538,-1016.482727,-1156.323608,-303.889374,-2223.677979,18.0,2.0
9759.879883,4230.866211,4364.310547,3983.683105,-308.121674,-1017.090698,-1156.64563,-304.634033,-2223.947998,18.0,2.0
9763.280273,4230.393555,4363.963379,3984.048096,-309.16098,-1018.332825,-1157.602539,-304.979797,-2222.800049,18.0,2.0
9766.719727,4230.503418,4363.645508,3984.119873,-308.789581,-1018.618225,-1158.535645,-305.665009,-2222.364746,18.0,2.0
9770.169922,4230.656738,4363.182129,3984.385986,-311.768677,-1019.213013,-1159.037231,-305.874603,-2221.807861,18.0,2.0
9773.570312,4230.647461,4362.815918,3983.808838,-311.028717,-1020.023682,-1159.903564,-307.648987,-2225.052246,18.0,2.0
9777.030273,4229.898437,4362.478516,3983.882568,-311.371582,-1021.132324,-1161.526489,-309.29718,-2227.148437,18.0,2.0
9780.419922,4229.130371,4362.129395,3983.85376,-312.365082,-1021.38855,-1161.291382,-309.487915,-2224.320801,18.0,2.0
9783.879883,4238.170898,4361.95459,3984.142334,-312.354248,-1021.683228,-1161.81897,-310.539764,-2226.12085,18.0,2.0
9787.219727,4237.472656,4361.583984,3984.045654,-311.053986,-1022.53363,-1162.705811,-311.419373,-2223.779297,18.0,2.0
9790.669922,4229.151367,4360.979004,3983.504639,-314.137207,-1023.401428,-1163.686035,-312.020142,-2228.022949,18.0,2.0
9794.030273,4227.71582,4360.461426,3983.855469,-316.07373,-1023.975525,-1164.227417,-311.298523,-2229.055908,18.0,2.0
9797.469727,4228.728027,4360.664551,3984.083984,-315.569641,-1023.935669,-1164.793579,-312.786591,-2226.453857,18.0,2.0
9800.879883,4227.788086,4360.123535,3983.146729,-316.847839,-1024.625122,-1165.455566,-313.355438,-2227.61377,18.0,2.0
9804.320312,4228.359863,4359.968262,3983.755615,-316.158722,-1024.896484,-1165.723389,-313.677216,-2230.490479,18.0,2.0
9807.719727,4227.748535,4359.407715,3983.129883,-318.123169,-1025.575928,-1166.36853,-313.909363,-2230.395996,18.0,2.0
9811.169922,4228.007324,4359.440918,3983.5271,-319.0383,-1025.332886,-1166.278442,-313.319122,-2234.346191,18.0,2.0
9814.629883,4228.201172,4359.254883,3983.29834,-319.48291,-1025.646729,-1166.78186,-314.374451,-2231.261719,18.0,2.0
9818.030273,4227.268066,4358.817871,3982.994141,-318.149109,-1026.265747,-1167.691772,-315.759521,-2236.837646,18.0,2.0
9821.469727,4227.537598,4358.058105,3983.125488,-318.717438,-1026.293701,-1167.990112,-315.667786,-2237.005859,18.0,2.0
9824.879883,4226.709473,4358.005859,3982.68335,-318.659393,-1027.135498,-1168.894531,-316.178833,-2240.269043,18.0,2.0
9828.320312,4235.942383,4357.559082,3982.939453,-321.589264,-1027.329102,-1169.059082,-316.457489,-2238.637207,18.0,2.0
9831.719727,4226.858887,4357.353027,3982.407959,-322.370392,-1027.702026,-1169.567383,-316.706146,-2241.536377,18.0,2.0
9835.169922,4227.422363,4357.261719,3982.764404,-320.006866,-1027.800293,-1169.982422,-316.625153,-2238.050049,18.0,2.0
9838.530273,4238.569336,4356.845703,3982.45874,-320.451904,-1028.268066,-1170.475098,-317.084198,-2241.506592,18.0,2.0
9841.969727,4236.173828,4356.615234,3982.389893,-320.691345,-1028.254761,-1170.86377,-317.927551,-2238.02417,18.0,2.0
9845.379883,4235.11377,4356.45752,3982.237305,-322.660156,-1028.525513,-1171.934814,-318.402679,-2242.270996,18.0,2.0
9848.820312,4235.830566,4355.790039,3981.929443,-323.540131,-1029.472412,-1172.255493,-318.744507,-2249.349365,18.0,2.0
9852.280273,4235.293457,4355.177734,3980.449951,-322.809326,-1030.045044,-1173.295776,-320.084412,-2252.770996,18.0,2.0
9855.669922,4234.959961,4355.123047,3981.765381,-325.481201,-1029.947754,-1173.224976,-319.701141,-2250.940186,18.0,2.0
9859.129883,4235.411621,4355.091309,3981.382812,-323.442627,-1030.624268,-1174.02417,-320.403076,-2269.067871,18.0,2.0
9862.530273,4234.997559,4354.568848,3981.497314,-323.395782,-1030.93103,-1174.265869,-320.583313,-2246.324463,18.0,2.0
9865.969727,4226.901367,4354.834473,3981.999268,-323.806885,-1031.121826,-1174.677368,-321.218994,-2244.956543,18.0,2.0
9869.379883,4226.145996,4354.313965,3981.496338,-325.462158,-1031.428711,-1175.542236,-322.199127,-2249.162842,18.0,2.0
9872.820312,4226.759277,4354.062012,3981.365723,-325.198151,-1032.495483,-1175.930054,-322.170593,-2247.306396,18.0,2.0
9876.219727,4225.912598,4353.862793,3981.249756,-327.345551,-1033.067505,-1176.735962,-322.923767,-2252.281006,18.0,2.0
9879.669922,4226.272461,4353.632812,3981.973145,-326.301178,-1033.489258,-1177.552979,-323.510864,-2247.555664,18.0,2.0
9883.070312,4235.361328,4354.224121,3981.27002,-326.928925,-1033.698608,-1177.711548,-324.992554,-2253.753906,18.0,2.0
9886.530273,4232.246094,4353.515137,3981.61084,-326.538025,-1033.860474,-1178.403198,-324.62439,-2248.421631,18.0,2.0
9889.919922,4234.997559,4352.912598,3981.601807,-327.301422,-1034.471069,-1179.018677,-324.533325,-2255.441406,18.0,2.0
9893.379883,4226.713867,4353.018555,3982.023682,-326.633575,-1034.467529,-1179.497559,-325.292053,-2255.224121,18.0,2.0
9896.879883,4235.425293,4352.544434,3981.318359,-326.59137,-1035.31604,-1180.161743,-326.959564,-2254.547607,18.0,2.0
9900.280273,4234.541992,4352.076172,3981.558838,-328.102448,-1036.16394,-1180.932495,-326.421051,-2257.589355,18.0,2.0
9903.719727,4234.87793,4351.259766,3981.416504,-329.095215,-1037.479004,-1182.023193,-328.549072,-2261.905273,18.0,2.0
9907.129883,4234.042969,4351.332031,3981.727051,-327.178772,-1037.211914,-1182.416138,-327.991241,-2256.167725,18.0,2.0
9910.570312,4234.171875,4351.054199,3981.866211,-329.044495,-1038.469482,-1182.776367,-329.988525,-2254.268555,18.0,2.0
9913.969727,4225.010742,4350.837402,3982.102295,-329.821075,-1038.564575,-1183.635254,-329.980438,-2264.379639,18.0,2.0
9917.419922,4224.964355,4350.083008,3981.655029,-329.525818,-1039.777832,-1185.336426,-331.167084,-2258.540039,18.0,2.0
9920.780273,4233.161133,4349.71582,3982.224121,-329.375031,-1040.299316,-1185.574341,-332.341675,-2260.038818,18.0,2.0
9924.219727,4233.357422,4349.342285,3981.547363,-330.264191,-1041.189575,-1186.264526,-333.288574,-2258.645996,18.0,2.0
9927.629883,4223.906738,4348.922363,3981.59082,-330.029266,-1041.487427,-1187.251587,-334.281372,-2262.224609,18.0,2.0
9931.070312,4223.73584,4348.324219,3981.590332,-335.177246,-1042.922119,-1187.956787,-334.760315,-2263.800293,18.0,2.0
9934.530273,4223.520996,4347.648926,3981.523682,-334.244598,-1043.769653,-1188.940186,-334.904419,-2263.884766,18.0,2.0
9937.919922,4218.631348,4347.051758,3981.670166,-335.511749,-1043.799561,-1189.552246,-336.401794,-2273.966309,18.0,2.0
9941.379883,4224.746094,4346.733398,3981.490967,-334.835968,-1044.613892,-1190.375,-336.13559,-2264.547363,18.0,2.0
9944.780273,4222.493164,4346.099609,3981.443115,-333.369232,-1045.568359,-1191.552734,-337.164246,-2266.342041,18.0,2.0
9948.219727,4222.985352,4346.289551,3981.340332,-334.868866,-1046.105347,-1192.08667,-338.213593,-2264.148437,18.0,2.0
9951.570312,4221.864258,4344.842285,3981.327881,-333.8862,-1046.68042,-1193.155151,-339.086578,-2262.746094,18.0,2.0
9955.030273,4222.114258,4344.91748,3980.955811,-336.787964,-1047.768677,-1194.225342,-339.686249,-2264.562988,18.0,2.0
9958.419922,4221.606934,4344.246094,3980.58374,-336.728943,-1048.350952,-1194.545288,-341.024292,-2266.012939,18.0,2.0
9961.879883,4221.910156,4344.524902,3980.949219,-337.171753,-1048.963501,-1195.119263,-341.857025,-2269.283936,18.0,2.0
9965.280273,4230.870117,4343.652832,3980.870361,-339.470123,-1049.949951,-1196.075195,-341.988556,-2269.130127,18.0,2.0
9968.719727,4231.273437,4343.648926,3981.12207,-339.603638,-1050.38855,-1196.786133,-342.777679,-2267.789551,18.0,2.0
9972.129883,4220.650879,4342.722168,3980.740723,-342.708191,-1051.181885,-1197.831665,-343.239441,-2270.051514,18.0,2.0
