T  (s),T1,T2,T3,CL1cBAK2,CL2polyAC,CL3cBAK2,CL4polyAC,CL5cBAK2,Cl6polyAC,CL7cBAK2,CL8polyAC,Sum1,Sum2,Sum3,Sum4,Sum5,Sum6,Sum7,Sum8,Inj.,Val.,Vol.,Flow,Tim.,Setpoint,CP1,CP2,CP3,CP4,CP5,CP6,CP7,CP8
2980.679932,27.002108,22.446285,26.925562,-1225.803589,-4248.907715,-5043.154297,-4988.738281,-4245.898437,-2979.147949,-1862.345947,-875.089111,1.162571,1.162779,1.162683,1.163268,1.163423,1.163539,1.163329,1.163283,6.0,3.0,0.0,50.0,480.0,27.0,0.463828,1.60773,1.908262,1.887671,1.606591,1.12727,0.704687,0.331122
2983.943115,26.972607,22.45409,26.9245,-1742.700317,-4328.661621,-5113.78418,-5041.708984,-4356.304199,-3014.625244,-1796.775269,-790.223267,1.162572,1.16267,1.162593,1.163153,1.163336,1.163472,1.16325,1.163201,6.0,3.0,0.0,50.0,480.0,27.0,0.659414,1.637907,1.934987,1.907715,1.648367,1.140694,0.679876,0.29901
2987.208008,26.995705,22.460522,26.92375,-1813.948853,-4291.632812,-5106.958496,-5086.120605,-4369.987305,-2992.307617,-1667.193237,-724.983643,1.162633,1.162745,1.162628,1.163184,1.163375,1.163539,1.163301,1.163276,6.0,3.0,0.0,50.0,480.0,27.0,0.686374,1.623896,1.932405,1.92452,1.653544,1.132249,0.630844,0.274324
2990.469971,26.971701,22.436108,26.92325,-1938.215942,-4298.651367,-5057.579102,-5110.186523,-4443.406738,-3046.217773,-1668.568726,-765.395935,1.162609,1.162739,1.162639,1.163171,1.163377,1.163517,1.163318,1.163262,6.0,3.0,0.0,50.0,480.0,27.0,0.733395,1.626552,1.91372,1.933626,1.681325,1.152648,0.631364,0.289616
2993.720947,26.990318,22.396397,26.924126,-1920.520142,-4261.115723,-5014.332031,-5077.753418,-4432.741211,-3085.361328,-1762.870728,-883.702881,1.162646,1.162762,1.162649,1.163185,1.163353,1.163475,1.163278,1.163264,6.0,3.0,0.0,50.0,480.0,27.0,0.726699,1.612349,1.897356,1.921354,1.67729,1.167459,0.667047,0.334381
2996.988037,26.961405,22.387779,26.922312,-1917.154297,-4253.069336,-5008.13916,-5054.663086,-4445.180176,-3131.0354,-1810.051636,-945.190735,1.162635,1.162836,1.162688,1.1632,1.16339,1.16351,1.16334,1.163316,6.0,3.0,0.0,50.0,480.0,27.0,0.725425,1.609304,1.895013,1.912617,1.681996,1.184742,0.684899,0.357647
3000.254883,26.95927,22.36705,26.923626,-2000.753906,-4218.887695,-4946.739258,-5001.689453,-4421.020508,-3161.429443,-1854.817993,-982.438416,1.162629,1.162788,1.162683,1.163218,1.163367,1.163522,1.16326,1.163255,6.0,3.0,0.0,50.0,480.0,27.0,0.757058,1.59637,1.87178,1.892572,1.672855,1.196242,0.701838,0.371742
3003.519043,26.959484,22.362242,26.923187,-2052.329346,-4201.800781,-4889.937012,-4996.42334,-4447.115723,-3174.119385,-1861.412109,-1022.202881,1.162628,1.162773,1.162689,1.163211,1.163363,1.16354,1.163294,1.16328,6.0,3.0,0.0,50.0,480.0,27.0,0.776574,1.589905,1.850286,1.890579,1.682729,1.201044,0.704333,0.386788
3006.781982,26.950417,22.380161,26.92275,-1742.750366,-4034.766357,-4784.336426,-4935.739258,-4463.570801,-3250.49585,-1948.404663,-1072.465698,1.162672,1.162781,1.162633,1.163189,1.163381,1.163523,1.163278,1.163273,6.0,3.0,0.0,50.0,480.0,27.0,0.659433,1.526701,1.810329,1.867617,1.688955,1.229944,0.73725,0.405807
3010.043945,26.93804,22.373482,26.922688,-1382.978271,-3803.790283,-4659.109375,-4965.124023,-4659.22168,-3426.762207,-2038.608765,-1087.709961,1.162782,1.162872,1.162655,1.163178,1.163337,1.163512,1.163303,1.163276,6.0,3.0,0.0,50.0,480.0,27.0,0.5233,1.439303,1.762944,1.878736,1.762987,1.296641,0.771382,0.411575
3013.304932,26.943268,22.30917,26.925188,-1598.116821,-3708.896484,-4776.431152,-5161.834473,-4920.864258,-3571.612793,-2048.387695,-1119.054565,1.162798,1.162799,1.16262,1.163135,1.163319,1.163519,1.16332,1.163276,6.0,3.0,0.0,50.0,480.0,27.0,0.604706,1.403397,1.807337,1.953169,1.861989,1.35145,0.775082,0.423435
3016.563965,26.976501,22.294247,26.923124,-1910.820679,-3668.268066,-4946.336914,-5345.192871,-5104.935547,-3667.024902,-2052.518799,-1211.80188,1.162663,1.162803,1.162618,1.163144,1.163333,1.163502,1.163306,1.163288,6.0,3.0,0.0,50.0,480.0,27.0,0.723029,1.388023,1.871627,2.022549,1.931639,1.387553,0.776646,0.45853
3019.825928,26.968073,22.359869,26.922438,-1462.206177,-3694.259521,-5001.800781,-5468.250977,-5230.516113,-3685.71582,-2062.351562,-1316.029541,1.162655,1.162782,1.162578,1.163089,1.163323,1.163533,1.16335,1.163311,6.0,3.0,0.0,50.0,480.0,27.0,0.553279,1.397858,1.892614,2.069113,1.979157,1.394625,0.780366,0.497968
3023.082031,26.982103,22.387592,26.919313,-1400.495483,-3506.264404,-4949.732422,-5531.041016,-5283.586426,-3688.78833,-2110.965088,-1411.62146,1.162615,1.162688,1.162539,1.163076,1.163341,1.163584,1.163377,1.163342,6.0,3.0,0.0,50.0,480.0,27.0,0.529929,1.326723,1.872912,2.092871,1.999238,1.395788,0.798761,0.534139
3026.334961,26.994211,22.402328,26.922625,-1685.916504,-3807.074463,-5158.146484,-5637.103516,-5218.835449,-3611.72583,-2138.69043,-1481.515381,1.162511,1.162611,1.162478,1.163132,1.163361,1.163537,1.163325,1.163291,6.0,3.0,0.0,50.0,480.0,27.0,0.637928,1.440546,1.951773,2.133004,1.974737,1.366629,0.809252,0.560585
3029.5979,26.990583,22.432362,26.923937,-2401.660889,-4319.722168,-5371.392578,-5634.891113,-5101.737305,-3516.088623,-2110.815186,-1495.959473,1.16235,1.16257,1.162544,1.16317,1.163372,1.163571,1.163309,1.163319,6.0,3.0,0.0,50.0,480.0,27.0,0.908756,1.634525,2.032463,2.132167,1.930429,1.330441,0.798704,0.566051
3032.856934,26.979702,22.429552,26.922501,-3420.691895,-4871.021484,-5475.993164,-5518.269531,-4900.605957,-3444.486816,-2222.046875,-1633.838623,1.162466,1.162627,1.162556,1.16317,1.163373,1.163514,1.163348,1.163308,6.0,3.0,0.0,50.0,480.0,27.0,1.294344,1.843129,2.072042,2.088039,1.854323,1.303347,0.840793,0.618223
3036.110107,26.98493,22.429426,26.923124,-2741.789062,-4434.523437,-5154.324707,-5473.843262,-4980.347656,-3478.774902,-2265.346191,-1650.980225,1.162573,1.162681,1.162567,1.163157,1.163342,1.163534,1.163303,1.16329,6.0,3.0,0.0,50.0,480.0,27.0,1.037456,1.677964,1.950327,2.071229,1.884497,1.316322,0.857177,0.624709
3039.373047,26.963112,22.41157,26.923437,-2605.44751,-4049.238525,-4246.034668,-4344.479004,-4095.706055,-3097.603516,-2198.124268,-1612.879272,1.162734,1.162826,1.162711,1.163243,1.163388,1.163535,1.16329,1.163275,6.0,3.0,0.0,50.0,480.0,27.0,0.985866,1.532177,1.606642,1.643893,1.54976,1.172091,0.831741,0.610292
3042.629883,26.967646,22.428427,26.92425,-2575.018555,-4215.660156,-4771.358398,-5177.014648,-4747.998535,-3177.435547,-1847.98938,-1411.918701,1.162623,1.162803,1.162653,1.163164,1.163383,1.163491,1.163275,1.163271,6.0,3.0,0.0,50.0,480.0,27.0,0.974352,1.595149,1.805418,1.958913,1.796579,1.202299,0.699254,0.534251
3045.886963,26.977301,22.437481,26.923876,-1966.099487,-4241.49707,-5105.67041,-5011.806152,-4324.844238,-2916.445312,-1736.518799,-1499.990112,1.162619,1.162677,1.162614,1.163176,1.163341,1.16351,1.163275,1.163204,6.0,3.0,0.0,50.0,480.0,27.0,0.743946,1.604926,1.931917,1.8964,1.636463,1.103544,0.657075,0.567576
3049.1521,26.98173,22.447096,26.924126,-2978.528809,-4649.646973,-5149.875977,-4506.29834,-3976.249512,-2707.882812,-1694.173096,-1342.502075,1.162599,1.162557,1.162646,1.163129,1.163353,1.163509,1.16326,1.163262,6.0,3.0,0.0,50.0,480.0,27.0,1.127035,1.759364,1.948644,1.705123,1.504559,1.024626,0.641052,0.507985
3052.406006,27.006268,22.429613,26.924999,-3652.248047,-4998.941895,-5070.878906,-4448.516113,-3906.074951,-2522.709473,-1365.708374,-983.65863,1.162439,1.162527,1.162589,1.163162,1.163371,1.16346,1.163283,1.163227,6.0,3.0,0.0,50.0,480.0,27.0,1.381962,1.891532,1.918752,1.683259,1.478006,0.954559,0.516766,0.372203
3055.670898,27.00264,22.421309,26.924938,-3980.929443,-5002.447754,-5032.412109,-4563.223633,-3864.109375,-2416.138428,-1166.366821,-994.184875,1.162413,1.162582,1.162589,1.16318,1.163363,1.163499,1.16326,1.163234,6.0,3.0,0.0,50.0,480.0,27.0,1.50633,1.892859,1.904197,1.726663,1.462127,0.914234,0.441338,0.376186
3058.935059,27.004774,22.42518,26.926062,-3884.314453,-5392.346191,-5417.432617,-4609.370605,-3786.081055,-2238.314453,-1171.161377,-1125.146362,1.162374,1.162472,1.162611,1.163182,1.163371,1.16351,1.163265,1.163213,6.0,3.0,0.0,50.0,480.0,27.0,1.469772,2.040391,2.049884,1.744124,1.432602,0.846948,0.443152,0.42574
3062.201904,27.015017,22.431612,26.926374,-4136.36084,-5552.360352,-5283.057617,-4628.333008,-3672.004395,-2137.473145,-1131.362915,-1172.083862,1.1623,1.162494,1.162602,1.163176,1.163349,1.163522,1.163248,1.163228,6.0,3.0,0.0,50.0,480.0,27.0,1.565143,2.100939,1.999038,1.751299,1.389437,0.808791,0.428093,0.443501
3065.468018,27.010162,22.42337,26.926125,-4210.547363,-5695.529297,-5425.303711,-4625.119141,-3688.128418,-2124.209961,-1226.730591,-1202.713501,1.16231,1.162451,1.162594,1.163157,1.163357,1.163443,1.163218,1.16317,6.0,3.0,0.0,50.0,480.0,27.0,1.593215,2.155112,2.052862,1.750083,1.395538,0.803773,0.464178,0.455091
3068.72998,27.011869,22.427179,26.925625,-4055.635254,-5545.97168,-5462.994141,-4703.20752,-3703.025879,-2161.16748,-1248.795166,-1211.393311,1.162269,1.162424,1.16256,1.163157,1.163344,1.163482,1.163252,1.163219,6.0,3.0,0.0,50.0,480.0,27.0,1.534598,2.098521,2.067123,1.77963,1.401175,0.817757,0.472527,0.458375
3071.995117,27.016029,22.431986,26.925812,-4241.85498,-5687.106934,-5406.325195,-4676.05957,-3643.86377,-2091.611572,-1223.713867,-1265.004028,1.162241,1.162465,1.162613,1.16324,1.163411,1.163529,1.163253,1.163217,6.0,3.0,0.0,50.0,480.0,27.0,1.605061,2.151925,2.045681,1.769358,1.378789,0.791438,0.463037,0.478661
3075.26001,27.019444,22.427366,26.925501,-4314.033691,-5796.149414,-5464.291504,-4561.207031,-3521.935303,-2065.078369,-1265.39563,-1361.653809,1.162302,1.16252,1.162658,1.163203,1.163385,1.163484,1.163235,1.163177,6.0,3.0,0.0,50.0,480.0,27.0,1.632372,2.193185,2.067615,1.725899,1.332653,0.781398,0.478809,0.515231
3078.521973,27.01539,22.417002,26.92625,-4396.63916,-5872.510742,-5414.932129,-4501.584961,-3466.415527,-1974.263916,-1353.842896,-1464.855835,1.162261,1.162552,1.162636,1.163203,1.163424,1.16351,1.16328,1.163178,6.0,3.0,0.0,50.0,480.0,27.0,1.663629,2.222079,2.048938,1.703339,1.311645,0.747035,0.512276,0.554282
3081.778076,27.015709,22.417376,26.92725,-4502.189453,-5924.016113,-5349.692383,-4517.368164,-3497.5,-2092.276367,-1444.55188,-1506.793579,1.16228,1.16253,1.162639,1.16322,1.163375,1.163524,1.163267,1.163197,6.0,3.0,0.0,50.0,480.0,27.0,1.703568,2.241568,2.024252,1.709311,1.323407,0.791689,0.546599,0.57015
3085.040039,27.010801,22.435045,26.927687,-4483.076172,-5775.064941,-5341.818359,-4500.017578,-3528.540771,-2103.893066,-1558.994995,-1604.452393,1.162231,1.162501,1.162645,1.163189,1.163359,1.163479,1.163224,1.163178,6.0,3.0,0.0,50.0,480.0,27.0,1.696336,2.185207,2.021272,1.702746,1.335152,0.796085,0.589903,0.607103
3088.302002,27.002533,22.432673,26.928625,-4332.432129,-5578.597656,-5200.308594,-4570.30127,-3720.972168,-2213.302246,-1583.759644,-1594.045532,1.162324,1.162564,1.162609,1.163167,1.163387,1.163496,1.16327,1.16318,6.0,3.0,0.0,50.0,480.0,27.0,1.639334,2.110866,1.967727,1.729341,1.407966,0.837484,0.599273,0.603165
3091.566895,27.005095,22.434795,26.93025,-4440.301758,-5661.550293,-5343.40625,-4645.459961,-3659.064453,-2259.164551,-1681.682495,-1741.963135,1.162277,1.162588,1.162587,1.163196,1.163379,1.163452,1.163274,1.163164,6.0,3.0,0.0,50.0,480.0,27.0,1.680151,2.142255,2.021873,1.75778,1.384541,0.854838,0.636326,0.659135
3094.826904,27.009789,22.424994,26.9275,-4282.116699,-5637.821777,-4900.469727,-4641.007812,-3726.182617,-2399.150635,-1763.227417,-1777.405151,1.16229,1.162562,1.162547,1.163201,1.163337,1.163482,1.163217,1.163166,6.0,3.0,0.0,50.0,480.0,27.0,1.620295,2.133276,1.854272,1.756095,1.409937,0.907806,0.667182,0.672546
3098.089111,27.007069,22.425743,26.929625,-4261.921875,-5488.958984,-5346.330078,-4659.123047,-3854.918213,-2447.909668,-1744.050781,-1821.227539,1.162191,1.162503,1.162604,1.163117,1.163328,1.163451,1.16318,1.163137,6.0,3.0,0.0,50.0,480.0,27.0,1.612654,2.076948,2.022979,1.762949,1.458649,0.926256,0.659925,0.689128
3101.350098,27.001467,22.414753,26.929375,-4377.175293,-5521.544434,-5269.623047,-4661.66748,-3909.024902,-2561.843506,-1913.207031,-1868.558716,1.16231,1.162559,1.162604,1.163092,1.163282,1.163407,1.163191,1.163156,6.0,3.0,0.0,50.0,480.0,27.0,1.656264,2.089278,1.993954,1.763912,1.479123,0.969367,0.723932,0.707038
3104.611084,26.996292,22.435545,26.929312,-4256.711914,-5491.9375,-5259.408691,-4710.072754,-3897.38623,-2599.974365,-1927.090454,-1888.186523,1.162336,1.162628,1.162591,1.163155,1.163295,1.163447,1.16322,1.163152,6.0,3.0,0.0,50.0,480.0,27.0,1.610683,2.078075,1.99009,1.782228,1.474719,0.983795,0.729185,0.714464
3107.865967,26.975061,22.441414,26.928188,-4212.177734,-5299.933594,-5219.322266,-4687.933105,-3803.079834,-2685.818848,-1984.105469,-1906.460815,1.162389,1.162619,1.162651,1.163214,1.163295,1.163504,1.163252,1.16322,6.0,3.0,0.0,50.0,480.0,27.0,1.593832,2.005424,1.974921,1.773851,1.439034,1.016278,0.750759,0.721379
3111.125977,26.961618,22.444162,26.929813,-4194.446289,-5298.977051,-5191.587402,-4723.897461,-4042.852783,-2773.823975,-1972.40271,-1947.85022,1.162369,1.162635,1.16265,1.163199,1.163367,1.163485,1.163183,1.163181,6.0,3.0,0.0,50.0,480.0,27.0,1.587122,2.005062,1.964427,1.787459,1.529761,1.049578,0.746331,0.73704
3114.385986,26.990211,22.460772,26.931126,-3777.446289,-5250.390137,-5037.468262,-4742.300293,-4052.662598,-2827.543701,-1969.340942,-1930.299805,1.162312,1.16266,1.162568,1.163118,1.163329,1.163432,1.163208,1.163145,6.0,3.0,0.0,50.0,480.0,27.0,1.429335,1.986677,1.90611,1.794423,1.533473,1.069905,0.745172,0.730399
3117.639893,26.980396,22.460272,26.929562,-4083.090088,-5043.947754,-5032.5,-4636.588379,-4102.351562,-2822.955566,-2081.495117,-1856.712769,1.162434,1.162523,1.162577,1.163122,1.163327,1.163447,1.16321,1.163148,6.0,3.0,0.0,50.0,480.0,27.0,1.544986,1.908562,1.90423,1.754423,1.552275,1.068168,0.78761,0.702555
3120.906006,26.983223,22.406511,26.931749,-4042.421143,-5086.664551,-5056.854492,-4630.261719,-4128.571289,-2870.687744,-2079.898926,-1952.95752,1.162468,1.16264,1.162612,1.163141,1.163313,1.163463,1.163198,1.163178,6.0,3.0,0.0,50.0,480.0,27.0,1.529598,1.924726,1.913446,1.752029,1.562196,1.08623,0.787006,0.738973
3124.166016,26.962046,22.411631,26.929251,-3964.567871,-5108.902832,-4992.025391,-4620.59082,-3989.521973,-2755.585937,-2099.389648,-1962.135498,1.162487,1.162651,1.162594,1.163151,1.163271,1.163397,1.163151,1.163136,6.0,3.0,0.0,50.0,480.0,27.0,1.500139,1.93314,1.888915,1.748369,1.509582,1.042677,0.794381,0.742446
3127.425049,26.955803,22.4175,26.93025,-3774.904541,-4098.229492,-4891.967773,-4573.629883,-3991.735352,-2880.611084,-2115.81543,-2007.465698,1.162426,1.162281,1.162623,1.163168,1.163319,1.163435,1.163239,1.163155,6.0,3.0,0.0,50.0,480.0,27.0,1.428373,1.550715,1.851055,1.7306,1.510419,1.089985,0.800596,0.759598
3130.687012,26.979008,22.440104,26.932688,-3817.095215,-4942.655273,-4817.152832,-4518.831055,-3952.008545,-2861.509521,-2095.480713,-1969.936768,1.162513,1.162698,1.162608,1.163195,1.163306,1.163423,1.16317,1.163141,6.0,3.0,0.0,50.0,480.0,27.0,1.444337,1.870234,1.822746,1.709865,1.495387,1.082757,0.792902,0.745398
3133.950928,26.988451,22.450155,26.931126,-3524.631348,-4864.399414,-4865.342285,-4356.57373,-3889.2771,-2714.953857,-2054.710693,-2034.146118,1.162448,1.162671,1.162611,1.163122,1.163291,1.163415,1.163172,1.163133,6.0,3.0,0.0,50.0,480.0,27.0,1.333673,1.840623,1.84098,1.648469,1.47165,1.027302,0.777475,0.769694
3137.211914,26.983809,22.459585,26.931688,-3702.50708,-4861.799316,-4641.452637,-4400.81543,-3918.602783,-2785.264648,-2055.305176,-2045.960205,1.162597,1.162726,1.162648,1.163122,1.163309,1.16341,1.163162,1.163125,6.0,3.0,0.0,50.0,480.0,27.0,1.400979,1.83964,1.756263,1.665209,1.482747,1.053907,0.7777,0.774164
3140.4729,26.991438,22.445286,26.933001,-3612.440674,-4777.129395,-4744.649414,-4461.646484,-3870.430664,-2785.916992,-2114.651855,-2053.56543,1.162499,1.162671,1.162617,1.163108,1.163298,1.163324,1.163119,1.163091,6.0,3.0,0.0,50.0,480.0,27.0,1.366899,1.807602,1.795312,1.688227,1.464519,1.054154,0.800156,0.777042
3143.737061,26.966633,22.438354,26.932625,-3631.474365,-4794.04834,-4703.157227,-4376.069824,-3764.305908,-2800.447266,-2093.300293,-2072.039551,1.162595,1.162698,1.162648,1.163147,1.163272,1.163406,1.163182,1.163128,6.0,3.0,0.0,50.0,480.0,27.0,1.374101,1.814003,1.779611,1.655846,1.424363,1.059652,0.792077,0.784032
3146.993896,26.956123,22.421185,26.931126,-3614.572021,-4791.341309,-4705.20166,-3764.387695,-3896.182617,-2507.537109,-2105.344971,-2058.159668,1.162558,1.162713,1.162615,1.162985,1.163279,1.163395,1.163166,1.163138,6.0,3.0,0.0,50.0,480.0,27.0,1.367705,1.812979,1.780385,1.424394,1.474263,0.948818,0.796634,0.77878
3150.256104,26.95879,22.449158,26.932188,-3646.908447,-4843.478516,-4659.77002,-4383.652832,-3661.587402,-2713.299316,-2014.696411,-2063.42041,1.162618,1.162673,1.162556,1.163076,1.16321,1.163402,1.163067,1.163068,6.0,3.0,0.0,50.0,480.0,27.0,1.379941,1.832707,1.763194,1.658715,1.385496,1.026676,0.762334,0.780771
3153.520996,26.941454,22.437605,26.934875,-3658.057617,-4828.8125,-4652.449707,-4310.24707,-3745.553955,-2171.754883,-2053.05957,-2034.491089,1.162548,1.162686,1.162582,1.163089,1.163213,1.163209,1.163095,1.163105,6.0,3.0,0.0,50.0,480.0,27.0,1.38416,1.827158,1.760424,1.630939,1.417267,0.821763,0.77685,0.769824
3156.783936,26.951216,22.433235,26.932501,-3541.793457,-4716.647461,-4696.815918,-4328.458496,-3641.451904,-2682.105713,-2068.693359,-2049.110107,1.162518,1.162683,1.162598,1.163139,1.163249,1.163406,1.163186,1.1631,6.0,3.0,0.0,50.0,480.0,27.0,1.340167,1.784716,1.777212,1.637831,1.377876,1.014873,0.782766,0.775356
3160.048096,26.929825,22.453278,26.932375,-3584.351807,-4781.497559,-4699.377441,-4281.589355,-3819.224365,-2475.457031,-2085.070557,-2113.849121,1.1626,1.162711,1.162607,1.163128,1.163245,1.163332,1.16315,1.163081,6.0,3.0,0.0,50.0,480.0,27.0,1.356271,1.809254,1.778181,1.620096,1.445143,0.93668,0.788963,0.799852
3163.306885,26.940121,22.444536,26.931187,-3621.375977,-4707.663574,-4659.578613,-4331.841309,-3760.645264,-2715.801758,-2129.628418,-2174.625,1.16259,1.16268,1.162581,1.163169,1.163237,1.163418,1.163181,1.163177,6.0,3.0,0.0,50.0,480.0,27.0,1.37028,1.781317,1.763122,1.639111,1.422978,1.027623,0.805823,0.822849
3166.569092,26.967966,22.452841,26.93425,-3632.5271,-4772.563477,-4625.866699,-4325.187012,-3819.585205,-2734.232666,-2149.34375,-2145.818115,1.16262,1.16275,1.162626,1.163125,1.163288,1.163404,1.163174,1.163128,6.0,3.0,0.0,50.0,480.0,27.0,1.3745,1.805874,1.750366,1.636593,1.44528,1.034597,0.813283,0.811949
3169.833008,26.970421,22.440041,26.933624,-3563.820801,-4738.702148,-4634.532715,-4351.752441,-3728.431152,-2750.219727,-2103.973633,-2075.480225,1.162544,1.162723,1.162615,1.163175,1.163316,1.163426,1.16315,1.163068,6.0,3.0,0.0,50.0,480.0,27.0,1.348502,1.793061,1.753645,1.646645,1.410788,1.040646,0.796115,0.785334
3173.093994,26.985836,22.386593,26.933624,-3727.010498,-4816.025879,-4623.03125,-4415.741211,-3789.995117,-2807.58252,-2157.713623,-2217.404785,1.162528,1.162723,1.162575,1.163123,1.163313,1.163418,1.163177,1.163065,6.0,3.0,0.0,50.0,480.0,27.0,1.410251,1.82232,1.749293,1.670857,1.434083,1.062351,0.81645,0.839036
3176.35791,26.995918,22.385344,26.934626,-3709.003906,-4860.821777,-4686.334961,-4379.569824,-3810.922852,-2701.712158,-2272.202393,-2204.362549,1.162611,1.162752,1.16266,1.163176,1.16328,1.163431,1.163174,1.163167,6.0,3.0,0.0,50.0,480.0,27.0,1.403437,1.83927,1.773246,1.65717,1.442002,1.022292,0.859771,0.834101
3179.62793,26.988876,22.39521,26.933437,-3789.330078,-4839.600586,-4671.42627,-4332.841797,-3897.517578,-2569.429199,-2104.498535,-2196.458496,1.162609,1.162736,1.162663,1.163123,1.163324,1.163321,1.163153,1.163094,6.0,3.0,0.0,50.0,480.0,27.0,1.433832,1.83124,1.767605,1.639489,1.474768,0.972237,0.796314,0.83111
3182.879883,26.989624,22.39933,26.933624,-3771.795898,-4859.030762,-4711.501465,-4384.146484,-3758.250244,-2761.52124,-2316.122803,-2281.891602,1.162562,1.162762,1.162625,1.163176,1.163294,1.163415,1.163199,1.16315,6.0,3.0,0.0,50.0,480.0,27.0,1.427197,1.838592,1.782769,1.658902,1.422071,1.044923,0.87639,0.863437
3186.14209,26.983915,22.369923,26.934437,-3850.570312,-4785.666992,-4758.436035,-4377.597168,-3834.476562,-2812.029297,-2251.418945,-2222.550293,1.162622,1.162738,1.162664,1.163197,1.163308,1.163455,1.163187,1.163128,6.0,3.0,0.0,50.0,480.0,27.0,1.457004,1.810832,1.800528,1.656424,1.450914,1.064034,0.851907,0.840983
3189.405029,26.986851,22.333395,26.935749,-3818.820801,-4891.312012,-4582.804687,-4266.283691,-3801.980469,-2760.55835,-2176.928223,-2247.015869,1.162549,1.162745,1.162576,1.163086,1.163296,1.163413,1.163126,1.163107,6.0,3.0,0.0,50.0,480.0,27.0,1.444991,1.850807,1.734072,1.614305,1.438618,1.044558,0.82372,0.850241
3192.668945,26.998373,22.359119,26.935625,-3883.402832,-4870.211426,-4576.180176,-4347.281738,-3838.086182,-2824.370605,-2141.061523,-2292.373779,1.162552,1.162755,1.162611,1.16313,1.163302,1.163393,1.163121,1.163067,6.0,3.0,0.0,50.0,480.0,27.0,1.469427,1.842823,1.731565,1.644953,1.45228,1.068704,0.810149,0.867403
3195.927002,26.98653,22.401142,26.935749,-3783.427979,-4908.374023,-4616.678223,-4322.689453,-3920.462158,-2755.794189,-2194.437012,-2251.287842,1.162522,1.162676,1.162606,1.163113,1.163263,1.163379,1.163063,1.163037,6.0,3.0,0.0,50.0,480.0,27.0,1.431598,1.857263,1.746889,1.635648,1.48345,1.042755,0.830345,0.851857
3199.190918,26.979595,22.407135,26.937374,-3824.821045,-4875.769043,-4686.410156,-4274.694336,-3827.559814,-2830.133301,-2279.407471,-2261.482666,1.162552,1.162722,1.162584,1.163096,1.163262,1.163364,1.16312,1.163119,6.0,3.0,0.0,50.0,480.0,27.0,1.447261,1.844925,1.773275,1.617487,1.448297,1.070884,0.862497,0.855715
3202.456055,26.992985,22.422245,26.935375,-3814.865967,-4748.876465,-4681.59082,-4302.273926,-3830.96875,-2841.69873,-2177.541992,-2343.787598,1.162559,1.162729,1.162586,1.163137,1.163272,1.163396,1.163119,1.163115,6.0,3.0,0.0,50.0,480.0,27.0,1.443494,1.796911,1.771451,1.627923,1.449587,1.075261,0.823953,0.886858
3205.719971,26.998373,22.416252,26.935125,-3694.489746,-4834.536133,-4663.781738,-4363.051758,-3875.051025,-2810.550049,-2335.702881,-2301.185059,1.162528,1.162737,1.162631,1.163139,1.163299,1.163419,1.163137,1.163082,6.0,3.0,0.0,50.0,480.0,27.0,1.397945,1.829324,1.764712,1.65092,1.466267,1.063474,0.883799,0.870737
3208.98291,27.004187,22.436544,26.935249,-3677.524658,-4890.305664,-4640.399414,-4374.27832,-3940.033691,-2886.453613,-2309.526123,-2359.300781,1.162547,1.162744,1.162663,1.163139,1.163264,1.163367,1.163086,1.163078,6.0,3.0,0.0,50.0,480.0,27.0,1.391526,1.850426,1.755865,1.655168,1.490856,1.092195,0.873894,0.892728
3212.24292,27.008934,22.407011,26.936874,-3698.289062,-4869.084961,-4675.477539,-4325.986816,-3858.376709,-2747.966553,-2285.192871,-2362.787109,1.162491,1.16271,1.16255,1.163089,1.163249,1.163323,1.163106,1.163061,6.0,3.0,0.0,50.0,480.0,27.0,1.399383,1.842396,1.769138,1.636895,1.459958,1.039794,0.864686,0.894047
3215.50708,26.978529,22.40189,26.937876,-3654.650635,-4821.998535,-4630.618164,-4251.421875,-3827.575195,-2884.229492,-2308.967041,-2268.208252,1.162546,1.162739,1.162576,1.16309,1.163224,1.163368,1.163124,1.163066,6.0,3.0,0.0,50.0,480.0,27.0,1.382871,1.824579,1.752164,1.608681,1.448303,1.091354,0.873682,0.858259
3218.77002,26.981356,22.42312,26.936001,-3630.588135,-4826.890625,-4614.487793,-4205.40625,-3825.187256,-2754.013672,-2314.98999,-2361.987793,1.162588,1.162782,1.162647,1.163118,1.163284,1.163346,1.163129,1.163092,6.0,3.0,0.0,50.0,480.0,27.0,1.373766,1.826431,1.74606,1.591269,1.447399,1.042082,0.875961,0.893744
3222.033936,26.981356,22.447659,26.93675,-3749.753418,-4834.466309,-4585.440918,-4282.21582,-3895.132568,-2857.135498,-2246.296875,-2405.901367,1.16252,1.16276,1.162621,1.163124,1.163271,1.163356,1.163137,1.163079,6.0,3.0,0.0,50.0,480.0,27.0,1.418856,1.829297,1.735069,1.620333,1.473866,1.081102,0.849969,0.910361
3225.298096,26.951109,22.458273,26.936312,-3531.962646,-4760.649414,-4737.616211,-4324.811035,-3901.512451,-2886.379883,-2292.241211,-2337.517578,1.162554,1.162712,1.162591,1.16308,1.163262,1.163361,1.163109,1.163026,6.0,3.0,0.0,50.0,480.0,27.0,1.336447,1.801366,1.79265,1.63645,1.47628,1.092167,0.867353,0.884485
