time /min,deflection /nm,,,,,,,,injection,deflection /nm,deflection /nm,,,,,,,differential deflection /nm,,,,differential deflection /nm,,,,differential deflection /nm,,,,differential deflection /nm,,,,differential deflection /nm,,,,,,differential deflection /nm,,,,,,differential deflection /nm,,differential deflection /nm,
,CL1 cBAK2,CL2 polyAC,CL3 cBAK2,CL4 polyAC,CL5 cBAK2,CL6 polyAC,CL7 cBAK2,CL8 polyAC,,CL1 cBAK2,CL2 polyAC,CL3 cBAK2,CL4 polyAC,CL5 cBAK2,CL6 polyAC,CL7 cBAK2,CL8 polyAC,CL1 cBAK2-CL2 polyAC,CL1 cBAK2-CL4 polyAC,CL1 cBAK2-CL6 polyAC,CL1 cBAK2-CL8 polyAC,CL3 cBAK2-CL2 polyAC,CL3 cBAK2-CL4 polyAC,CL3 cBAK2-CL6 polyAC,CL3 cBAK2-CL8 polyAC,CL5 cBAK2-CL2 polyAC,CL5 cBAK2-CL4 polyAC,CL5 cBAK2-CL6 polyAC,CL5 cBAK2-CL8 polyAC,CL7 cBAK2-CL2 polyAC,CL7 cBAK2-CL4 polyAC,CL7 cBAK2-CL6 polyAC,CL7 cBAK2-CL8 polyAC,CL1 cBAK2-CL3 cBAK2,CL1 cBAK2-CL5 cBAK2,CL1 cBAK2-CL7 cBAK2,CL3 cBAK2-CL5 cBAK2,CL3 cBAK2-CL7 cBAK2,CL5 cBAK2-CL7 cBAK2,CL2 polyAC-CL4 polyAC,CL2 polyAC-CL6 polyAC,CL2 polyAC-CL8 polyAC,CL4 polyAC-CL6 polyAC,CL4 polyAC-CL8 polyAC,CL6 polyAC-CL8 polyAC,mean ( cBAK2 -  polyAC CLs),,Zero,
187.153662116667,-0.058495122667773,0.250920323949686,1.42123965626445,-3.51895496621563,-2.90413940632755,-2.5279794166388,-2.96194492601239,-1.91535212392091,2,0.058495122667773,-0.250920323949686,-1.42123965626445,3.51895496621563,2.90413940632755,2.5279794166388,2.96194492601239,1.91535212392091,0.309415446617459,-3.46045984354786,-2.46948429397103,-1.85685700125314,-1.17031933231476,-4.94019462248008,-3.94921907290325,-3.33659178018536,3.15505973027723,-0.614815559888086,0.376159989688745,0.988787282406633,3.21286524996208,-0.557010040203238,0.433965509373593,1.04659280209148,1.47973477893222,-2.84564428365977,-2.90344980334462,-4.32537906259199,-4.38318458227684,-0.0578055196848482,-3.76987529016532,-2.77889974058849,-2.1662724478706,0.990975549576831,1.60360284229472,0.612627292717889,-0.802006596020598,2.41105435258348,-1.54529752222173,2.30695417420027
187.211165366667,0.074822601622202,0.0880118068319007,0.972678522548733,-3.16896410421612,-3.15160891969151,-3.10366739111566,-2.91093862721243,-1.24304511531568,2,-0.074822601622202,-0.0880118068319007,-0.972678522548733,3.16896410421612,3.15160891969151,3.10366739111566,2.91093862721243,1.24304511531568,0.0131892052096987,-3.24378670583832,-3.17848999273787,-1.31786771693788,-0.884666715716833,-4.14164262676485,-4.0763459136644,-2.21572363786441,3.23962072652341,-0.0173551845246038,0.0479415285758478,1.90856380437583,2.99895043404433,-0.258025477003685,-0.192728763903233,1.66789351189675,0.897855920926531,-3.22643152131371,-2.98576122883463,-4.12428744224025,-3.88361714976117,0.240670292479081,-3.25697591104802,-3.19167919794757,-1.33105692214758,0.0652967131004516,1.92591898890044,1.86062227579998,-0.603154595270638,2.33841385811566,-1.41745376517387,2.29451100872067
187.267838533333,-0.277783024494227,0.118429893688017,0.710423740652232,-2.16947290672874,-3.4301572542355,-3.83668716018247,-3.24820616594241,3.83823337810623,2,0.277783024494227,-0.118429893688017,-0.710423740652232,2.16947290672874,3.4301572542355,3.83668716018247,3.24820616594241,-3.83823337810623,0.396212918182243,-1.89168988223452,-3.55890413568824,4.11601640260045,-0.591993846964215,-2.87989664738097,-4.5471109008347,3.12780963745399,3.54858714792351,1.26068434750675,-0.406529905946968,7.26839063234172,3.36663605963042,1.07873325921366,-0.588480994240058,7.08643954404863,0.988206765146458,-3.15237422974127,-2.97042314144818,-4.14058099488773,-3.95862990659464,0.18195108829309,-2.28790280041676,-3.95511705387048,3.71980348441821,-1.66721425345372,6.00770628483497,7.67492053828869,1.04905647722573,3.51261183910096,-0.29663785161928,4.09012892442639
187.32550455,0.39032979086204,0.39593821067524,0.412731663118791,-3.34786651197879,-3.45087784372333,-3.9700712500096,-4.26360219262563,-0.298448673979465,2,-0.39032979086204,-0.39593821067524,-0.412731663118791,3.34786651197879,3.45087784372333,3.9700712500096,4.26360219262563,0.298448673979465,0.00560841981319982,-3.73819630284083,-4.36040104087164,-0.688778464841505,-0.0167934524435509,-3.76059817509759,-4.38280291312839,-0.711180337098256,3.84681605439857,0.10301133174454,-0.519193406286263,3.15242916974387,4.65954040330087,0.915735680646833,0.29353094261603,3.96515351864616,0.0224018722567507,-3.84120763458537,-4.65393198348767,-3.86360950684213,-4.67633385574442,-0.812724348902293,-3.74380472265403,-4.36600946068484,-0.694386884654705,-0.622204738030803,3.04941783799933,3.67162257603013,-0.0772574107311217,2.95068064743414,-1.710897570775,2.94605588842453
187.3819987,-0.412773927158014,-0.541988762075562,1.07062945776829,-5.80485884800271,-3.83336730394353,-4.02565527506886,-7.87475087081771,-0.828942938505406,2,0.412773927158014,0.541988762075562,-1.07062945776829,5.80485884800271,3.83336730394353,4.02565527506886,7.87475087081771,0.828942938505406,-0.129214834917548,-5.3920849208447,-3.61288134791084,-0.416169011347392,-1.61261821984385,-6.875488305771,-5.09628473283715,-1.8995723962737,3.29137854186797,-1.97149154405918,-0.192287971125324,3.00442436543813,7.33276210874215,2.069892022815,3.84909559574885,7.0458079323123,1.48340338492631,-3.42059337678552,-7.46197694365969,-4.90399676171182,-8.945380328586,-4.04138356687417,-5.26287008592715,-3.4836665129933,-0.286954176429845,1.77920357293385,4.9759159094973,3.19671233656345,-0.0377957948753935,4.22724646411425,-2.19763221242055,4.37024174422543
187.439664716667,0.250455888197735,-0.219558445088069,0.53221438023445,-3.04629045325288,-4.10433189343132,-3.94224236489606,-4.65579889750109,-1.72612299059097,2,-0.250455888197735,0.219558445088069,-0.53221438023445,3.04629045325288,4.10433189343132,3.94224236489606,4.65579889750109,1.72612299059097,-0.470014333285803,-3.29674634145062,-4.1926982530938,-1.9765788787887,-0.751772825322519,-3.57850483348733,-4.47445674513051,-2.25833737082542,3.88477344834325,1.05804144017844,0.162089528535262,2.37820890284036,4.43624045241302,1.60950844424821,0.713556532605025,2.92967590691012,0.281758492036715,-4.35478778162906,-4.90625478569882,-4.63654627366577,-5.18801327773554,-0.551467004069764,-2.82673200816481,-3.72268391980799,-1.5065645455029,-0.895951911643181,1.32016746266191,2.21611937430509,-0.239188432831938,2.8683019674667,-2.06424634824284,2.56327182281115
187.496337883333,0.140526262082005,-0.375174358232698,1.329285598338,-4.37399725576552,-4.19953122797551,-4.07931513396306,-4.58621343623122,1.73625950283054,2,-0.140526262082005,0.375174358232698,-1.329285598338,4.37399725576552,4.19953122797551,4.07931513396306,4.58621343623122,-1.73625950283054,-0.515700620314703,-4.51452351784752,-4.21984139604507,1.59573324074853,-1.7044599565707,-5.70328285410352,-5.40860073230107,0.406973904492531,3.82435686974282,-0.174466027790004,0.120216094012449,5.93579073080605,4.21103907799852,0.212216180465703,0.506898302268155,6.32247293906176,1.188759336256,-4.34005749005752,-4.72673969831323,-5.52881682631352,-5.91549903456922,-0.386682208255706,-3.99882289753282,-3.70414077573037,2.11143386106323,0.294682121802452,6.11025675859605,5.8155746367936,0.0559263896639947,3.77460075925168,-1.09000435135509,4.25822038740122
187.553662116667,-0.0918406843795765,-0.327228934956793,0.796971041168433,-5.20036492727712,-4.2056038670155,-3.33865136443205,-4.5113892768934,2.73710075348822,2,0.0918406843795765,0.327228934956793,-0.796971041168433,5.20036492727712,4.2056038670155,3.33865136443205,4.5113892768934,-2.73710075348822,-0.235388250577216,-5.10852424289755,-3.24681068005248,2.8289414378678,-1.12419997612523,-5.99733596844556,-4.13562240560049,1.94012971231979,3.87837493205871,-0.994761060261624,0.866952502583445,6.94270462050372,4.1841603419366,-0.688975650383725,1.17273791246134,7.24849003038162,0.88881172554801,-4.11376318263592,-4.41954859251382,-5.00257490818393,-5.30836031806183,-0.305785409877899,-4.87313599232033,-3.01142242947526,3.06432968844501,1.86171356284507,7.93746568076534,6.07575211792028,0.470679578485573,3.96765028510019,-0.600543171462107,4.59056251814878
187.611165366667,0.376114919097089,-0.139063452074197,0.86476690745269,-4.62750706527743,-3.86567138037935,-3.22683933890892,-4.17618497809349,3.39854376209337,2,-0.376114919097089,0.139063452074197,-0.86476690745269,4.62750706527743,3.86567138037935,3.22683933890892,4.17618497809349,-3.39854376209337,-0.515178371171286,-5.00362198437452,-3.60295425800601,3.02242884299628,-1.00383035952689,-5.49227397273012,-4.09160624636161,2.53377685464068,3.72660792830516,-0.761835684898074,0.638832041470437,7.26421514247272,4.03712152601929,-0.451322087183939,0.949345639184571,7.57472874018686,0.488651988355601,-4.24178629947644,-4.55229989719058,-4.73043828783204,-5.04095188554618,-0.310513597714134,-4.48844361320323,-3.08777588683472,3.53760721416757,1.40066772636851,8.0260508273708,6.62538310100229,0.551527109438972,3.99424453539578,-0.531154050877714,4.63116268161011
187.667171216667,-0.733300266698336,-0.627733927140525,0.567617533557211,-2.82834299955209,-3.44018861222764,-1.6837990179165,-3.39945167983649,7.27621667964104,2,0.733300266698336,0.627733927140525,-0.567617533557211,2.82834299955209,3.44018861222764,1.6837990179165,3.39945167983649,-7.27621667964104,0.105566339557811,-2.09504273285376,-0.950498751218163,8.00951694633938,-1.19535146069774,-3.3959605331093,-2.25141655147371,6.70859914608383,2.81245468508712,0.611845612675552,1.75638959431115,10.7164052918687,2.77171775269596,0.571108680284397,1.71565266191999,10.6756683594775,1.30091780025555,-2.70688834552931,-2.66615141313815,-4.00780614578486,-3.9670692133937,0.0407369323911553,-2.20060907241157,-1.05606509077597,7.90395060678157,1.14454398163559,10.1045596791931,8.96001569755754,2.2854159400593,4.47253977240673,1.07084461806508,5.10163683077155
187.72449545,-0.277190213160168,-0.123733503864059,0.857079976387752,-3.54074967106368,-2.83468925126761,0.624431751614566,-3.39512352049872,6.55904093029858,2,0.277190213160168,0.123733503864059,-0.857079976387752,3.54074967106368,2.83468925126761,-0.624431751614566,3.39512352049872,-6.55904093029858,0.153456709296108,-3.26355945790351,0.901621964774733,6.83623114345875,-0.980813480251811,-4.39782964745143,-0.232648224773186,5.70196095391083,2.71095574740355,-0.706060419796074,3.45912100288217,9.39373018156619,3.27139001663466,-0.145626150564965,4.01955527211328,9.9541644507973,1.13427018954792,-2.55749903810744,-3.11793330733855,-3.69176922765536,-4.25220349688647,-0.560434269231109,-3.41701616719962,0.748165255478625,6.68277443416264,4.16518142267825,10.0997906013623,5.93460917868401,2.29222812888104,4.17167174271395,0.930661297957931,4.77349796952993
187.781331383333,-1.45911116936247,-0.928776582903538,0.716641250673263,-5.62560894082606,-2.03260666193569,-14.8323611328028,-2.23257038471206,5.03299136302917,2,1.45911116936247,0.928776582903538,-0.716641250673263,5.62560894082606,2.03260666193569,14.8323611328028,2.23257038471206,-5.03299136302917,0.530334586458935,-4.16649777146358,-13.3732499634403,6.49210253239164,-1.6454178335768,-6.34225019149932,-15.5490023834761,4.31635011235591,1.10383007903215,-3.59300227889037,-12.7997544708671,7.06559802496486,1.30379380180852,-3.39303855611399,-12.5997907480908,7.26556174774123,2.17575242003574,-0.573495492573215,-0.77345921534959,-2.74924791260895,-2.94921163538533,-0.199963722776374,-4.69683235792252,-13.9035845498993,5.96176794593271,-9.20675219197676,10.6586003038552,19.865352495832,-2.83652708204157,7.59768422787739,0.30074384059697,8.86662138229238
187.838671866667,0.0973952760473994,-0.485226934126331,1.51174306077559,-3.1514376115768,-1.8549700991756,0.607410008070815,-3.8755837604291,-0.196284567674638,2,-0.0973952760473994,0.485226934126331,-1.51174306077559,3.1514376115768,1.8549700991756,-0.607410008070815,3.8755837604291,0.196284567674638,-0.58262221017373,-3.2488328876242,0.510014732023416,-0.293679843722038,-1.99696999490192,-4.66318067235238,-0.904333052704771,-1.70802762845023,1.36974316504927,-1.29646751240119,2.46238010724642,1.65868553150096,3.39035682630276,0.724146148852299,4.48299376849991,3.67929919275446,1.41434778472819,-1.952365375223,-3.97297903647649,-3.36671315995119,-5.38732682120468,-2.02061366125349,-2.66621067745047,1.09263694219715,0.288942366451693,3.75884761964761,2.95515304390216,-0.803694575745453,0.22396910436869,2.55514399403183,-0.888331295864832,2.83583918249959
187.895328783333,-1.02015774194064,-1.35822607277214,0.915479911607406,-4.10717141485043,-1.94271763551978,0.0843408676611261,-2.74121776410436,-9.9672858928916,2,1.02015774194064,1.35822607277214,-0.915479911607406,4.10717141485043,1.94271763551978,-0.0843408676611261,2.74121776410436,9.9672858928916,-0.338068330831504,-3.08701367290979,1.10449860960176,-8.94712815095096,-2.27370598437955,-5.02265132645783,-0.83113904394628,-10.882765804499,0.584491562747644,-2.16445377933064,2.02705850318091,-8.02456825737181,1.38299169133222,-1.36595365074606,2.82555863176549,-7.22606812878723,1.93563765354804,-0.922559893579148,-1.72106002216373,-2.85819754712719,-3.65669767571177,-0.798500128584578,-2.74894534207829,1.44256694043327,-8.60905982011946,4.19151228251155,-5.86011447804117,-10.0516267605527,-2.63993232072392,4.2145519283366,-2.47142039928877,4.19026679416867
187.952164716667,-0.525809698143348,-0.49432415181127,1.2315841858927,-1.28364068461275,-2.23340804618783,0.190352983243656,-4.38874162831746,1.3384515398393,2,0.525809698143348,0.49432415181127,-1.2315841858927,1.28364068461275,2.23340804618783,-0.190352983243656,4.38874162831746,-1.3384515398393,0.0314855463320782,-0.757830986469401,0.716162681387004,1.86426123798265,-1.72590833770397,-2.51522487050545,-1.04123120264904,0.106867353946598,1.73908389437656,0.949767361575084,2.42376102943149,3.57185958602713,3.89441747650619,3.10510094370471,4.57909461156112,5.72719316815676,1.75739388403605,-1.70759834804449,-3.86293193017411,-3.46499223208053,-5.62032581421016,-2.15533358212963,-0.789316532801479,0.684677135054926,1.83277569165057,1.47399366785641,2.62209222445205,1.14809855659564,1.41680371835372,2.36619652778825,-0.673455606649563,2.67209112310981
188.007828783333,-0.143790187722573,-0.91519352058981,1.88755633236139,-1.36079768514884,0.447932672411866,-0.324748836405661,-4.61683614403944,2.48914676012987,2,0.143790187722573,0.91519352058981,-1.88755633236139,1.36079768514884,-0.447932672411866,0.324748836405661,4.61683614403944,-2.48914676012987,-0.771403332867237,-1.21700749742627,-0.180958648683088,2.63293694785244,-2.80274985295119,-3.24835401751022,-2.21230516876705,0.601590427768485,-1.36312619300168,-1.80873035756071,-0.772681508817527,2.041214087718,3.70164262344963,3.2560384588906,4.29208730763378,7.10598290416931,2.03134652008396,0.591722860134439,-4.47304595631687,-1.43962365994952,-6.50439247640083,-5.06476881645131,-0.445604164559029,0.590444684184149,3.40434028071968,1.03604884874318,3.84994444527871,2.81389559653553,0.57838601124358,2.94919609734619,-0.300807653166492,3.42955790125395
188.065332033333,-0.418335042280432,-0.644997037707753,0.469268198645977,-4.72052282314923,-2.61673584095217,0.567825189117457,-5.71322184523979,0.531692768734956,2,0.418335042280432,0.644997037707753,-0.469268198645977,4.72052282314923,2.61673584095217,-0.567825189117457,5.71322184523979,-0.531692768734956,-0.226661995427321,-4.30218778086879,0.986160231397889,0.950027811015389,-1.11426523635373,-5.1897910217952,0.0985569904714794,0.0624245700889787,1.97173880324442,-2.10378698219705,3.18456103006963,3.14842860968713,5.06822480753203,0.992699022090562,6.28104703435725,6.24491461397474,0.88760324092641,-2.19840079867174,-5.29488680295935,-3.08600403959815,-6.18249004388577,-3.09648600428761,-4.07552578544147,1.21282222682521,1.17668980644271,5.28834801226668,5.25221559188418,-0.0361324203825006,1.00325565670546,3.32676627219801,-0.846020584740117,3.78299541597138
188.1220052,0.254374447814087,-0.904616950851732,2.87888841674948,-4.53157062566191,-3.86629317549625,-1.29538357994943,-5.63934838396995,1.323786262157,2,-0.254374447814087,0.904616950851732,-2.87888841674948,4.53157062566191,3.86629317549625,1.29538357994943,5.63934838396995,-1.323786262157,-1.15899139866582,-4.785945073476,-1.54975802776352,1.06941181434291,-3.78350536760121,-7.41045904241139,-4.17427199669891,-1.55510215459248,2.96167622464452,-0.665277450165661,2.57090959554682,5.19007943765325,4.73473143311821,1.10777775830803,4.34396480402052,6.96313464612695,2.62451396893539,-4.12066762331034,-5.89372283178403,-6.74518159224573,-8.51823680071942,-1.77305520847369,-3.62695367481018,-0.390766629097698,2.22840321300873,3.23618704571248,5.85535688781891,2.61916984210643,0.24114845014914,4.08000764434229,-1.20874611690493,4.59410817902848
188.179671216667,-0.137187110680381,-1.22232363386388,1.15590333921529,-4.14941823091203,-4.19597376498405,-1.84386666977662,-6.08718241065299,-8.06399378992865,2,0.137187110680381,1.22232363386388,-1.15590333921529,4.14941823091203,4.19597376498405,1.84386666977662,6.08718241065299,8.06399378992865,-1.0851365231835,-4.01223112023165,-1.70667955909624,-7.92680667924827,-2.37822697307917,-5.30532157012732,-2.9997700089919,-9.21989712914393,2.97365013112017,0.046555534072013,2.35210709520743,-3.8680200249446,4.86485877678911,1.93776417974095,4.24331574087637,-1.97681137927566,1.29309044989567,-4.05878665430367,-5.94999529997261,-5.35187710419933,-7.24308574986827,-1.89120864566894,-2.92709459704815,-0.621543035912737,-6.84167015606477,2.30555156113542,-3.91457555901661,-6.22012712015203,-1.50379059434476,4.10951681016487,-3.45177682593134,3.16722946212064
188.23699545,0.219312942857576,-0.707093210588255,2.15850078204579,-3.23279690242367,-3.69649240402396,-2.13793190024558,-6.6036682513153,-2.50565753927117,2,-0.219312942857576,0.707093210588255,-2.15850078204579,3.23279690242367,3.69649240402396,2.13793190024558,6.6036682513153,2.50565753927117,-0.92640615344583,-3.45210984528125,-2.35724484310315,-2.72497048212875,-2.86559399263405,-5.39129768446946,-4.29643268229137,-4.66415832131696,2.9893991934357,0.463695501600284,1.55856050377838,1.19083486475279,5.89657504072704,3.37087134889163,4.46573635106972,4.09801071204413,1.93918783918822,-3.91580534688153,-6.82298119417288,-5.85499318606975,-8.76216903336109,-2.90717584729134,-2.52570369183542,-1.43083868965732,-1.79856432868291,1.0948650021781,0.727139363152503,-0.367725639025593,-0.165283155523196,3.6394071995566,-2.55206372937159,3.3100799237464
188.293831383333,0.344032986655398,-0.747488289627427,1.50170505633133,-5.48927117218602,-4.51934881469208,-3.51336478466317,-6.6140731155283,-2.09066710654042,2,-0.344032986655398,0.747488289627427,-1.50170505633133,5.48927117218602,4.51934881469208,3.51336478466317,6.6140731155283,2.09066710654042,-1.09152127628282,-5.83330415884142,-3.85739777131857,-2.43470009319582,-2.24919334595876,-6.99097622851736,-5.0150698409945,-3.59237216287176,3.77186052506465,-0.969922357493942,1.00598403002891,2.42868170815166,5.86658482590087,1.12480194334228,3.10070833086513,4.52340600898788,1.15767206967593,-4.86338180134748,-6.9581061021837,-6.02105387102341,-8.11577817185963,-2.09472430083622,-4.7417828825586,-2.76587649503574,-1.343178816913,1.97590638752286,3.3986040656456,1.42269767812275,-0.638276866445848,3.91009150788808,-2.41241685339922,3.80782893411244
188.352164716667,0.716884903656753,-0.54561841071768,1.70619257079653,-2.43749164567424,-5.39528550687578,-5.19252396454954,-7.77065297919865,-7.20709358275167,2,-0.716884903656753,0.54561841071768,-1.70619257079653,2.43749164567424,5.39528550687578,5.19252396454954,7.77065297919865,7.20709358275167,-1.26250331437443,-3.154376549331,-5.90940886820629,-7.92397848640842,-2.25181098151421,-4.14368421647078,-6.89871653534607,-8.9132861535482,4.8496670961581,2.95779386120154,0.202761542326243,-1.81180807587589,7.22503456848097,5.3331613335244,2.57812901464911,0.563559396446976,0.989307667139778,-6.11217041053253,-8.4875378828554,-7.10147807767231,-9.47684554999518,-2.37536747232286,-1.89187323495656,-4.64690555383186,-6.66147517203399,-2.75503231887529,-4.76960193707743,-2.01456961820213,-1.159966648018,4.90037809894336,-4.60862913010132,3.09445300179114
188.408837883333,0.46650953518116,-1.24322732386167,1.4307547889,-5.74815844818676,-6.84961584141979,-4.78198873361646,-8.62820651792879,-7.07234808932958,2,-0.46650953518116,1.24322732386167,-1.4307547889,5.74815844818676,6.84961584141979,4.78198873361646,8.62820651792879,7.07234808932958,-1.70973685904284,-6.21466798336792,-5.24849826879762,-7.53885762451074,-2.67398211276168,-7.17891323708676,-6.21274352251646,-8.50310287822959,5.60638851755812,1.10145739323303,2.06762710780333,-0.222732247909789,7.38497919406712,2.88004806974203,3.84621778431233,1.55585842859921,0.964245253718843,-7.31612537660095,-9.09471605310995,-8.2803706303198,-10.0589613068288,-1.778590676509,-4.50493112432508,-3.53876140975478,-5.82912076546791,0.966169714570299,-1.32418964114282,-2.29035935571312,-1.31629113993176,5.06496816978694,-4.34047594762359,3.79870505437572
188.466162116667,-0.229236411280283,-0.595671900586694,1.19580323173057,-6.05988511969844,-6.34488548045988,-4.99469396408563,-8.83852035859104,-7.43088083867224,2,0.229236411280283,0.595671900586694,-1.19580323173057,6.05988511969844,6.34488548045988,4.99469396408563,8.83852035859104,7.43088083867224,-0.366435489306411,-5.83064870841815,-4.76545755280535,-7.20164442739196,-1.79147513231726,-7.255688351429,-6.19049719581619,-8.6266840704028,5.74921357987319,0.285000360761444,1.35019151637425,-1.08599535821236,8.24284845800435,2.77863523889261,3.84382639450541,1.4076395199188,1.42503964301085,-6.1156490691796,-8.60928394731076,-7.54068871219045,-10.0343235903216,-2.49363487813116,-5.46421321911174,-4.39902206349893,-6.83520893808554,1.06519115561281,-1.3709957189738,-2.43618687458661,-1.21607320111059,5.04775787239909,-4.40074801773055,3.6902684761754
188.52299805,-0.0171143674832024,-1.75618497962569,-1.32695949398413,-6.38503238946078,-6.26100389112799,-5.47217784850307,-9.9621832228039,-6.14076940594146,2,0.0171143674832024,1.75618497962569,1.32695949398413,6.38503238946078,6.26100389112799,5.47217784850307,9.9621832228039,6.14076940594146,-1.73907061214248,-6.36791802197757,-5.45506348101986,-6.12365503845825,-0.429225485641552,-5.05807289547664,-4.14521835451893,-4.81380991195732,4.5048189115023,-0.124028498332791,0.788826042624919,0.120234485186529,8.20599824317822,3.57715083334313,4.49000537430084,3.82141381686245,-1.30984512650093,-6.24388952364478,-9.9450688553207,-4.93404439714385,-8.63522372881977,-3.70117933167592,-4.62884740983509,-3.71599286887738,-4.38458442631577,0.91285454095771,0.24426298351932,-0.66859155743839,-0.546725912032941,4.53149166762462,-3.9175124750913,3.35550298487181
188.580338533333,-1.03119189195326,-1.63050633084845,1.12951831611827,-6.85961406021136,-7.82048832836779,-6.67577770762921,-10.6995575985212,-2.03899033664516,2,1.03119189195326,1.63050633084845,-1.12951831611827,6.85961406021136,7.82048832836779,6.67577770762921,10.6995575985212,2.03899033664516,-0.599314438895192,-5.8284221682581,-5.64458581567595,-1.0077984446919,-2.76002464696671,-7.98913237632962,-7.80529602374748,-3.16850865276342,6.18998199751934,0.960874268156431,1.14471062073858,5.78149799172263,9.06905126767276,3.83994353830985,4.023779890892,8.66056726187606,2.16071020807152,-6.78929643641453,-9.66836570656796,-8.95000664448605,-11.8290759146395,-2.87906927015342,-5.22910772936291,-5.04527137678076,-0.408484005796709,0.183836352582148,4.8206237235662,4.63678737098405,0.304207766847455,5.59938331151922,-3.24972661908316,5.58868763952901
188.63699545,0.280238059939279,-2.33162946949392,1.29912516694981,-8.08682486348499,-7.86984486471192,-6.92089384803887,-10.2130686021964,-5.32964466186195,2,-0.280238059939279,2.33162946949392,-1.29912516694981,8.08682486348499,7.86984486471192,6.92089384803887,10.2130686021964,5.32964466186195,-2.6118675294332,-8.36706292342427,-7.20113190797815,-5.60988272180123,-3.63075463644373,-9.3859500304348,-8.22001901498868,-6.62876982881176,5.538215395218,-0.21697999877307,0.94895101667305,2.54020020284997,7.88143913270244,2.12624373871137,3.29217475415749,4.88342394033441,1.01888710701053,-8.1500829246512,-10.4933066621356,-9.16897003166173,-11.5121937691462,-2.34322373748444,-5.75519539399107,-4.58926437854495,-2.99801519236803,1.16593101544612,2.75718020162304,1.59124918617692,-1.54136065071513,5.62333240494347,-4.03975038164389,5.03165445676765
188.6944987,0.171152302037254,-1.63418598661201,1.56565203323407,-7.30872100148543,-7.81342037807588,-7.24981682251564,-11.0800853033965,-8.6419576532569,2,-0.171152302037254,1.63418598661201,-1.56565203323407,7.30872100148543,7.81342037807588,7.24981682251564,11.0800853033965,8.6419576532569,-1.80533828864926,-7.47987330352268,-7.4209691245529,-8.81310995529415,-3.19983801984608,-8.8743730347195,-8.81546885574972,-10.207609686491,6.17923439146387,0.504699376590452,0.563603555560235,-0.82853727518102,9.44589931678445,3.77136430191104,3.83026848088082,2.43812765013956,1.39449973119682,-7.98457268011313,-11.2512376054337,-9.37907241130995,-12.6457373366305,-3.26666492532058,-5.67453501487341,-5.61563083590363,-7.00777166664489,0.0589041789697831,-1.33323665177147,-1.39214083074126,-1.91949502941724,6.15036430721932,-5.341433004048,4.52301024290804
188.751171866667,0.869187301514912,-1.44019389975597,1.83367025133782,-7.57746380399812,-8.02495271262001,-7.78569359158257,-11.1279118421265,-10.022104159835,2,-0.869187301514912,1.44019389975597,-1.83367025133782,7.57746380399812,8.02495271262001,7.78569359158257,11.1279118421265,10.022104159835,-2.30938120127088,-8.44665110551303,-8.65488089309749,-10.8912914613499,-3.27386415109379,-9.41113405533594,-9.61936384292039,-11.8557744111728,6.58475881286404,0.447488908621892,0.239259121037435,-1.99715144721495,9.68771794237057,3.55044803812842,3.34221825054397,1.10580768229158,0.964482949822909,-8.89414001413492,-11.9970991436415,-9.85862296395783,-12.9615820934644,-3.10295912950653,-6.13726990424215,-6.34549969182661,-8.58191026007899,-0.208229787584457,-2.44464035583684,-2.23641056825238,-2.59386211331945,6.64023867320309,-5.98365674689197,4.58992738881981
188.808837883333,0.669344394622669,-1.49520458276811,1.65633917380364,-6.0027374092482,-8.55592630210777,-8.07343468140982,-11.1266268688098,-9.1142312119207,2,-0.669344394622669,1.49520458276811,-1.65633917380364,6.0027374092482,8.55592630210777,8.07343468140982,11.1266268688098,9.1142312119207,-2.16454897739078,-6.67208180387087,-8.74277907603249,-9.78357560654337,-3.15154375657176,-7.65907658305184,-9.72977385521347,-10.7705703857243,7.06072171933966,2.55318889285957,0.482491620697942,-0.558304909812932,9.6314222860417,5.12388945956161,3.05319218739999,2.01239565688911,0.986994779180975,-9.22527069673044,-11.7959712634325,-10.2122654759114,-12.7829660426135,-2.57070056670204,-4.50753282648009,-6.57823009864171,-7.61902662915259,-2.07069727216162,-3.1114938026725,-1.04079653051087,-1.83218457071389,6.51265830545249,-5.87732970215235,4.48942919959626
188.865332033333,0.347197676601411,-1.44192055551935,1.99050696845353,-7.93008974527203,-8.48559576232799,-8.53362070646904,-12.3673105470019,-12.1486304764467,2,-0.347197676601411,1.44192055551935,-1.99050696845353,7.93008974527203,8.48559576232799,8.53362070646904,12.3673105470019,12.1486304764467,-1.78911823212076,-8.27728742187344,-8.88081838307045,-12.4958281530481,-3.43242752397288,-9.92059671372556,-10.5241276749226,-14.1391374449002,7.04367520680865,0.555506017055961,-0.0480249441410479,-3.66303471411868,10.9253899914826,4.43722080172989,3.83368984053288,0.218680070555251,1.64330929185212,-8.8327934389294,-12.7145082236033,-10.4761027307815,-14.3578175154555,-3.88171478467393,-6.48816918975268,-7.09170015094969,-10.7067099209273,-0.603530961197009,-4.21854073117464,-3.61500976997763,-2.88476495485803,7.35568535483304,-6.77860734379754,4.86356953961096
