T  (s)	T1	T2	T3	5然cBAK2	5然polyAC	5然cBAK2	5然polyAC	40然cBAK2	40然polyAC	40然cBAK2	40然polyAC	Sum1	Sum2	Sum3	Sum4	Sum5	Sum6	Sum7	Sum8	Inj.	Val.	Vol.	Flow	Tim.	Setpoint	CP1	CP2	CP3	CP4	CP5	CP6	CP7	CP8
246.231003	26.993961	22.609625	26.973249	-2136.375488	1197.476807	-227.110062	532.603699	-240.650391	239.355591	126.487343	896.604248	1.148037	1.148202	1.147990	1.148533	1.148727	1.148778	1.148476	1.148415	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.808376	-0.453109	0.085935	-0.201530	0.091059	-0.090569	-0.047861	-0.339263
249.485992	26.980358	22.647839	26.972250	-2128.429932	1203.694458	-227.207077	528.792419	-243.537704	236.553467	124.483551	896.174194	1.148126	1.148265	1.148054	1.148586	1.148709	1.148809	1.148517	1.148409	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.805369	-0.455462	0.085972	-0.200088	0.092151	-0.089509	-0.047103	-0.339100
252.738998	26.977797	22.666632	26.971624	-2121.303223	1205.023315	-229.543381	526.631958	-247.159760	233.321182	122.256004	895.456543	1.148077	1.148194	1.148052	1.148588	1.148768	1.148827	1.148498	1.148473	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.802673	-0.455965	0.086856	-0.199270	0.093522	-0.088286	-0.046260	-0.338829
255.994995	26.984838	22.634975	26.973063	-2116.971924	1204.553345	-232.327301	524.036682	-249.609726	230.805313	120.889481	894.461182	1.148113	1.148211	1.148021	1.148585	1.148757	1.148759	1.148471	1.148428	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.801034	-0.455787	0.087910	-0.198288	0.094449	-0.087334	-0.045743	-0.338452
259.251007	26.980732	22.597261	26.972187	-2116.269043	1202.627686	-235.165985	520.947266	-251.493622	229.287430	119.769165	893.937622	1.148087	1.148204	1.148046	1.148639	1.148775	1.148808	1.148500	1.148462	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.800768	-0.455058	0.088984	-0.197119	0.095162	-0.086759	-0.045319	-0.338254
262.510986	26.997908	22.627420	26.973688	-2116.930908	1199.753052	-238.142242	518.324524	-255.711456	225.107605	115.400467	891.056885	1.148095	1.148212	1.148044	1.148616	1.148731	1.148790	1.148480	1.148441	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.801018	-0.453970	0.090110	-0.196127	0.096758	-0.085178	-0.043666	-0.337164
265.768005	26.998495	22.616993	26.973938	-2121.458496	1193.819946	-245.555481	511.605072	-261.316650	220.218506	113.778900	897.734802	1.148078	1.148180	1.147996	1.148556	1.148748	1.148844	1.148502	1.148449	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.802731	-0.451725	0.092915	-0.193584	0.098879	-0.083328	-0.043052	-0.339691
269.023010	26.994547	22.628107	26.973312	-2127.448975	1188.871216	-249.647217	507.587891	-264.928070	219.484940	127.171593	898.451599	1.148150	1.148245	1.148080	1.148609	1.148782	1.148796	1.148505	1.148458	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.804998	-0.449853	0.094463	-0.192064	0.100245	-0.083050	-0.048120	-0.339962
272.278992	26.969849	22.660389	26.973000	-2131.675781	1184.745972	-253.498032	505.231293	-264.663635	230.162033	126.108994	886.061462	1.148080	1.148232	1.148069	1.148594	1.148717	1.148757	1.148475	1.148429	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.806597	-0.448292	0.095920	-0.191173	0.100145	-0.087090	-0.047718	-0.335274
275.539001	26.961313	22.635975	26.973125	-2133.553223	1182.834839	-255.539047	512.673706	-254.426117	206.039734	77.430832	850.843018	1.148130	1.148225	1.148055	1.148589	1.148715	1.148809	1.148507	1.148411	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.807308	-0.447569	0.096693	-0.193989	0.096271	-0.077963	-0.029299	-0.321948
278.825989	26.982172	22.645653	26.973375	-2136.808350	1188.573364	-246.120499	497.497467	-294.991272	170.549500	66.393448	858.346619	1.148042	1.148201	1.148035	1.148568	1.148744	1.148802	1.148478	1.148427	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.808540	-0.449740	0.093129	-0.188246	0.111621	-0.064534	-0.025122	-0.324787
282.084015	26.994228	22.635975	26.973875	-2131.878418	1179.900269	-273.006958	467.725159	-317.034393	167.538254	76.556419	868.577942	1.148095	1.148209	1.148013	1.148505	1.148722	1.148788	1.148447	1.148373	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.806674	-0.446458	0.103302	-0.176981	0.119962	-0.063394	-0.028968	-0.328658
285.342010	27.005911	22.630793	26.973188	-2149.082275	1154.895630	-298.494507	455.985352	-315.071045	177.975815	88.663269	878.814941	1.148061	1.148219	1.148020	1.148606	1.148771	1.148815	1.148468	1.148398	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.813184	-0.436997	0.112946	-0.172539	0.119219	-0.067344	-0.033549	-0.332532
288.593994	27.027355	22.629480	26.973249	-2169.659668	1134.822998	-306.963013	460.616730	-306.035736	188.974686	97.798058	886.032471	1.148031	1.148132	1.147990	1.148573	1.148712	1.148764	1.148429	1.148355	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.820970	-0.429402	0.116151	-0.174291	0.115800	-0.071505	-0.037005	-0.335263
291.850006	27.009165	22.657391	26.974125	-2178.641357	1131.555298	-301.550293	469.060791	-295.433228	199.175537	105.686401	892.622803	1.148020	1.148159	1.147986	1.148535	1.148682	1.148730	1.148441	1.148410	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.824369	-0.428165	0.114103	-0.177486	0.111788	-0.075365	-0.039990	-0.337756
295.104004	27.007244	22.683054	26.973499	-2175.295654	1136.150269	-293.739044	476.785431	-286.603699	206.918869	111.403282	897.532715	1.148059	1.148145	1.147971	1.148576	1.148748	1.148777	1.148451	1.148356	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.823103	-0.429904	0.111147	-0.180409	0.108447	-0.078295	-0.042154	-0.339614
298.359985	27.017059	22.687113	26.973875	-2170.023437	1141.663086	-286.280823	485.275604	-280.490753	212.722305	115.803421	900.982483	1.148018	1.148212	1.148018	1.148568	1.148716	1.148825	1.148461	1.148345	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.821108	-0.431990	0.108325	-0.183622	0.106134	-0.080491	-0.043818	-0.340920
301.613007	27.034290	22.678682	26.973562	-2165.688232	1148.047607	-279.878754	490.350891	-275.102081	217.259033	119.496658	904.145264	1.148048	1.148219	1.148070	1.148600	1.148731	1.148813	1.148481	1.148419	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.819467	-0.434406	0.105902	-0.185542	0.104095	-0.082208	-0.045216	-0.342116
304.868988	27.007511	22.677246	26.974062	-2162.012939	1153.315552	-275.231812	495.570740	-271.119385	220.904510	121.913155	906.548096	1.148102	1.148231	1.148072	1.148615	1.148801	1.148793	1.148487	1.148418	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.818077	-0.436399	0.104144	-0.187517	0.102588	-0.083587	-0.046130	-0.343026
308.127014	27.019354	22.669628	26.973875	-2158.042236	1157.721313	-271.203064	500.391815	-267.795837	224.510208	124.206726	909.127014	1.148081	1.148220	1.148045	1.148610	1.148774	1.148757	1.148480	1.148416	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.816574	-0.438066	0.102620	-0.189342	0.101330	-0.084952	-0.046998	-0.344001
311.393005	27.024954	22.680056	26.974125	-2155.480713	1161.295532	-268.072021	502.552399	-265.075165	228.249390	128.522354	916.188049	1.148066	1.148226	1.148054	1.148549	1.148695	1.148803	1.148465	1.148435	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.815605	-0.439419	0.101435	-0.190159	0.100301	-0.086366	-0.048631	-0.346673
314.652008	27.006710	22.689173	26.974501	-2153.878418	1164.744385	-265.083160	507.478363	-258.425201	238.288788	141.671478	931.521484	1.148123	1.148208	1.148028	1.148551	1.148703	1.148779	1.148453	1.148436	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.814999	-0.440724	0.100304	-0.192023	0.097785	-0.090165	-0.053607	-0.352475
317.912994	27.001322	22.683741	26.973000	-2150.504395	1171.008667	-255.748047	521.254456	-239.486786	260.020050	165.223709	953.986267	1.148073	1.148190	1.147984	1.148550	1.148701	1.148751	1.148440	1.148430	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.813722	-0.443094	0.096772	-0.197236	0.090619	-0.098388	-0.062518	-0.360976
321.170013	26.994228	22.685801	26.974438	-2138.347900	1188.713867	-232.543396	547.547424	-210.950821	287.432007	188.038330	971.646240	1.148062	1.148199	1.148001	1.148558	1.148712	1.148774	1.148437	1.148433	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.809122	-0.449793	0.087991	-0.207185	0.079821	-0.108760	-0.071151	-0.367658
324.431000	26.987560	22.659513	26.975563	-2114.943359	1216.827393	-202.290039	575.921936	-185.364258	308.889648	203.782822	978.217712	1.148091	1.148257	1.148076	1.148642	1.148754	1.148820	1.148503	1.148503	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.800266	-0.460431	0.076544	-0.217921	0.070139	-0.116880	-0.077109	-0.370144
327.688995	26.989639	22.636848	26.974125	-2089.392334	1243.556396	-178.519867	594.876099	-171.665009	315.244812	201.077866	969.853699	1.148189	1.148264	1.148116	1.148653	1.148826	1.148862	1.148539	1.148507	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.790598	-0.470545	0.067550	-0.225093	0.064956	-0.119284	-0.076085	-0.366980
330.950989	26.976303	22.651709	26.974001	-2073.852295	1259.842285	-167.889236	597.018921	-175.548035	305.070251	186.094193	952.775513	1.148167	1.148299	1.148131	1.148664	1.148816	1.148863	1.148555	1.148500	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.784718	-0.476707	0.063527	-0.225904	0.066425	-0.115434	-0.070416	-0.360517
334.209015	26.959021	22.675999	26.974062	-2071.464355	1260.171997	-173.101456	585.802063	-191.522522	284.282776	164.400009	931.459839	1.148116	1.148253	1.148075	1.148601	1.148743	1.148827	1.148538	1.148476	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.783814	-0.476832	0.065499	-0.221660	0.072470	-0.107569	-0.062207	-0.352452
337.464996	26.954006	22.650522	26.973749	-2078.430908	1250.273071	-188.202866	566.872131	-214.076736	259.162720	141.662231	912.822388	1.148123	1.148246	1.148055	1.148576	1.148745	1.148810	1.148522	1.148448	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.786450	-0.473087	0.071213	-0.214497	0.081004	-0.098064	-0.053603	-0.345400
340.721985	26.965101	22.657640	26.974751	-2091.523926	1234.551392	-208.483261	543.123230	-238.213455	236.517136	124.602051	900.151978	1.148111	1.148197	1.148041	1.148635	1.148784	1.148846	1.148499	1.148458	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.791405	-0.467138	0.078887	-0.205511	0.090137	-0.089495	-0.047148	-0.340605
343.977997	26.972517	22.661263	26.975000	-2105.535645	1216.129395	-228.362595	523.127502	-256.926056	219.983734	115.201141	895.868530	1.148137	1.148268	1.148082	1.148551	1.148760	1.148762	1.148444	1.148449	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.796706	-0.460167	0.086409	-0.197944	0.097217	-0.083239	-0.043591	-0.338985
347.233002	26.967770	22.673000	26.973562	-2118.932861	1198.725464	-246.511246	508.076080	-268.080627	211.516678	114.401810	897.759827	1.148102	1.148258	1.148057	1.148609	1.148721	1.148769	1.148467	1.148430	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.801776	-0.453582	0.093277	-0.192249	0.101438	-0.080035	-0.043288	-0.339700
350.485992	26.987560	22.650709	26.973875	-2128.511475	1185.216064	-256.539978	501.682983	-270.248627	212.323288	121.372353	904.372253	1.148117	1.148226	1.148049	1.148625	1.148739	1.148811	1.148440	1.148413	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.805400	-0.448470	0.097071	-0.189830	0.102258	-0.080340	-0.045926	-0.342202
353.744995	26.980679	22.618742	26.973938	-2133.541260	1178.158936	-258.398071	503.545563	-265.095703	219.024216	131.515915	912.812134	1.148097	1.148217	1.148046	1.148617	1.148786	1.148860	1.148503	1.148466	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.807303	-0.445799	0.097774	-0.190535	0.100309	-0.082876	-0.049764	-0.345396
357.002014	26.979877	22.620426	26.973625	-2134.018555	1176.851440	-253.518906	510.394714	-255.419052	228.236435	143.461563	921.054443	1.148084	1.148213	1.148044	1.148634	1.148767	1.148805	1.148498	1.148450	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.807484	-0.445305	0.095928	-0.193126	0.096647	-0.086362	-0.054284	-0.348515
360.260010	26.981852	22.660139	26.974688	-2130.983643	1179.565308	-245.014328	519.742065	-245.013824	236.979797	152.962448	927.651001	1.148105	1.148257	1.148106	1.148647	1.148787	1.148832	1.148490	1.148483	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.806336	-0.446332	0.092710	-0.196663	0.092710	-0.089670	-0.057879	-0.351011
363.515991	26.972570	22.656954	26.972313	-2125.590088	1184.771851	-235.319763	527.560303	-234.828552	244.528351	161.722214	933.073914	1.148117	1.148213	1.147991	1.148567	1.148730	1.148821	1.148490	1.148417	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.804295	-0.448302	0.089042	-0.199622	0.088856	-0.092526	-0.061194	-0.353063
366.769012	26.966595	22.655455	26.972626	-2118.879639	1192.148193	-225.050903	537.329895	-226.291916	250.389008	168.587936	937.561768	1.148060	1.148177	1.147976	1.148535	1.148691	1.148779	1.148414	1.148384	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.801756	-0.451093	0.085156	-0.203318	0.085626	-0.094744	-0.063791	-0.354761
370.026001	26.975023	22.660950	26.973125	-2112.287354	1198.257935	-217.159088	543.473145	-219.861084	254.689301	173.648056	940.782104	1.148070	1.148189	1.147979	1.148542	1.148721	1.148794	1.148441	1.148376	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.799261	-0.453405	0.082170	-0.205643	0.083192	-0.096371	-0.065706	-0.355979
373.282013	26.966488	22.650085	26.972937	-2106.747314	1204.340088	-209.990799	548.944031	-214.703690	257.592377	177.770844	942.810242	1.148048	1.148180	1.148015	1.148566	1.148741	1.148772	1.148475	1.148395	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.797165	-0.455706	0.079458	-0.207713	0.081241	-0.097469	-0.067266	-0.356747
376.536987	26.973156	22.614994	26.973375	-2101.833008	1209.079346	-204.648941	553.074341	-210.954010	260.160889	180.978378	944.662048	1.148078	1.148238	1.148065	1.148639	1.148771	1.148832	1.148486	1.148453	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.795305	-0.457499	0.077436	-0.209276	0.079822	-0.098441	-0.068480	-0.357447
379.790985	26.977318	22.635912	26.973188	-2097.469238	1213.229858	-199.723938	556.742004	-207.223282	262.290558	183.874191	946.524963	1.148082	1.148196	1.148055	1.148571	1.148747	1.148763	1.148461	1.148414	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.793654	-0.459070	0.075573	-0.210664	0.078411	-0.099247	-0.069576	-0.358152
383.062012	26.983505	22.598698	26.973125	-2093.876221	1217.070923	-196.242905	559.740723	-204.850113	263.949921	186.117859	948.078064	1.148099	1.148230	1.148043	1.148556	1.148741	1.148789	1.148492	1.148431	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.792295	-0.460523	0.074256	-0.211798	0.077513	-0.099875	-0.070424	-0.358740
386.313995	26.975504	22.618992	26.973938	-2090.827881	1220.206665	-193.063751	561.505737	-202.481750	265.720398	188.099426	949.427368	1.148106	1.148238	1.148079	1.148601	1.148729	1.148798	1.148441	1.148392	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.791141	-0.461710	0.073053	-0.212466	0.076616	-0.100545	-0.071174	-0.359251
389.566986	26.972410	22.642281	26.971624	-2088.387451	1222.607910	-190.945526	563.020508	-200.976212	266.718262	189.432724	950.631165	1.148033	1.148147	1.147991	1.148572	1.148735	1.148837	1.148507	1.148460	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.790218	-0.462618	0.072251	-0.213039	0.076047	-0.100923	-0.071679	-0.359706
392.830994	26.972889	22.601757	26.973125	-2086.525635	1224.404907	-188.865753	565.668335	-199.427399	268.117279	191.145218	951.611694	1.148124	1.148227	1.148048	1.148604	1.148804	1.148822	1.148483	1.148452	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.789513	-0.463298	0.071464	-0.214041	0.075461	-0.101452	-0.072327	-0.360077
396.085999	26.992361	22.548935	26.974688	-2084.463623	1226.458862	-187.148926	567.605347	-198.080215	269.159454	192.060547	952.585205	1.148118	1.148263	1.148052	1.148599	1.148763	1.148809	1.148502	1.148465	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.788733	-0.464076	0.070815	-0.214774	0.074951	-0.101846	-0.072673	-0.360445
399.347992	26.990921	22.547312	26.974438	-2083.750977	1227.814087	-186.175568	567.878418	-197.066879	269.904663	192.940033	953.073059	1.148167	1.148278	1.148089	1.148647	1.148797	1.148805	1.148522	1.148451	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.788463	-0.464588	0.070446	-0.214878	0.074567	-0.102128	-0.073006	-0.360630
402.602997	26.985640	22.532949	26.974125	-2082.362061	1228.986938	-185.371826	570.297302	-196.091064	271.210510	194.233139	954.212524	1.148150	1.148299	1.148037	1.148592	1.148747	1.148846	1.148520	1.148483	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.787938	-0.465032	0.070142	-0.215793	0.074198	-0.102622	-0.073495	-0.361061
405.856995	26.985960	22.597450	26.975063	-2081.653076	1230.170410	-184.949509	570.455383	-195.999924	271.221680	194.056900	954.240295	1.148122	1.148240	1.148064	1.148605	1.148738	1.148825	1.148453	1.148373	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.787670	-0.465480	0.069982	-0.215853	0.074164	-0.102627	-0.073429	-0.361072
409.114014	26.977957	22.630980	26.974375	-2081.278564	1230.263184	-184.096161	570.919617	-195.154709	272.283997	194.669479	954.984131	1.148081	1.148241	1.148080	1.148650	1.148812	1.148863	1.148514	1.148441	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.787528	-0.465515	0.069660	-0.216028	0.073844	-0.103029	-0.073660	-0.361353
412.368011	26.979610	22.621738	26.974125	-2080.864746	1231.342529	-183.617798	570.584900	-194.997162	272.557159	194.751907	955.148621	1.148060	1.148197	1.148049	1.148617	1.148760	1.148845	1.148521	1.148459	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.787371	-0.465923	0.069479	-0.215902	0.073784	-0.103132	-0.073692	-0.361415
415.622986	26.988359	22.611624	26.973875	-2081.057617	1231.166626	-183.636734	571.662964	-195.171478	272.501953	194.673172	955.328125	1.148133	1.148254	1.148071	1.148645	1.148779	1.148841	1.148501	1.148460	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.787444	-0.465857	0.069486	-0.216310	0.073850	-0.103111	-0.073662	-0.361483
418.878998	26.995935	22.582090	26.974062	-2080.660645	1231.888794	-184.070816	572.181824	-195.075943	273.095367	194.785309	955.842102	1.148123	1.148252	1.148080	1.148664	1.148821	1.148873	1.148539	1.148499	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.787294	-0.466130	0.069650	-0.216506	0.073814	-0.103336	-0.073704	-0.361678
422.138000	26.997055	22.622112	26.973000	-2080.847900	1232.155151	-184.258392	571.833252	-195.257812	273.257477	194.379791	955.439209	1.148151	1.148306	1.148085	1.148644	1.148788	1.148837	1.148520	1.148439	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.787365	-0.466231	0.069721	-0.216374	0.073883	-0.103397	-0.073551	-0.361525
425.390015	27.005163	22.627234	26.972687	-2081.078613	1232.101929	-184.694168	572.272156	-195.531342	273.338318	194.228943	955.225037	1.148106	1.148238	1.148053	1.148654	1.148806	1.148882	1.148553	1.148484	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.787452	-0.466211	0.069886	-0.216540	0.073986	-0.103428	-0.073494	-0.361444
428.644012	27.022501	22.651522	26.973688	-2081.884766	1232.269531	-185.378448	571.052734	-196.438248	272.814941	193.099518	954.794861	1.148105	1.148235	1.148035	1.148578	1.148733	1.148788	1.148450	1.148376	1.000000	1.000000	9800.000000	50.000000	900.000000	27.000000	0.787757	-0.466274	0.070145	-0.216079	0.074330	-0.103230	-0.073066	-0.361282
