T  (s),T1,T2,T3,CL1cBAK2,CL2polyAC,CL3cBAK2,CL4polyAC,CL5cBAK2,CL6polyAC,CL7cBAK2,CL8polyAC,Sum1,Sum2,Sum3,Sum4,Sum5,Sum6,Sum7,Sum8,Inj.,Val.,Vol.,Flow,Tim.,Setpoint,CP1,CP2,CP3,CP4,CP5,CP6,CP7,CP8
3496.860107,27.012829,23.033897,26.974937,-7324.404785,-467.245331,-5309.359863,-4119.436035,-7551.092773,-7679.337891,-7708.791992,-4480.717773,1.172679,1.174733,1.174486,1.175008,1.174835,1.174838,1.172517,1.174886,7.0,3.0,0.0,50.0,480.0,27.0,2.771456,0.176799,2.00899,1.558739,2.857232,2.905758,2.916903,1.695443
3500.110107,26.993786,23.0319,26.975813,-7339.174805,-492.242493,-5243.354004,-4037.731201,-7351.071289,-7421.161133,-7658.238281,-4492.888672,1.172662,1.17474,1.174533,1.175009,1.174849,1.174847,1.172531,1.174865,7.0,3.0,0.0,50.0,480.0,27.0,2.777045,0.186258,1.984015,1.527823,2.781547,2.808068,2.897775,1.700049
3503.360107,26.987864,23.079916,26.9755,-7352.50293,-489.440277,-5187.350098,-3912.793945,-7128.69873,-7197.803223,-7612.555664,-4487.414551,1.172678,1.174786,1.174573,1.175078,1.174922,1.174934,1.172542,1.174923,7.0,3.0,0.0,50.0,480.0,27.0,2.782088,0.185198,1.962824,1.480549,2.697404,2.723552,2.880489,1.697977
3506.610107,27.010855,23.111135,26.974125,-7374.723145,-482.548798,-5125.246094,-3781.67041,-6857.517578,-6876.348633,-7511.527344,-4540.451172,1.17271,1.174829,1.174635,1.175106,1.174949,1.174971,1.17245,1.174921,7.0,3.0,0.0,50.0,480.0,27.0,2.790496,0.18259,1.939324,1.430933,2.594793,2.601918,2.842261,1.718046
3509.860107,27.01827,23.084036,26.976999,-7406.030273,-442.168549,-4989.762695,-3643.288086,-6699.990723,-6654.083008,-7421.410156,-4509.140137,1.172666,1.174765,1.174566,1.175071,1.174917,1.174911,1.172452,1.174844,7.0,3.0,0.0,50.0,480.0,27.0,2.802342,0.167311,1.888059,1.378571,2.535186,2.517816,2.808162,1.706198
3513.110107,26.998959,23.062683,26.9765,-7399.26709,-411.251709,-4892.833496,-3551.630859,-6562.401855,-6506.270508,-7382.733887,-4477.28418,1.17269,1.174764,1.174568,1.175074,1.174916,1.174908,1.172477,1.174865,7.0,3.0,0.0,50.0,480.0,27.0,2.799783,0.155612,1.851382,1.343889,2.483125,2.461885,2.793527,1.694144
3516.360107,27.012615,23.03677,26.976938,-7435.881348,-463.623505,-4828.452637,-3543.738037,-6468.98291,-6362.893066,-7329.924316,-4477.508789,1.172735,1.174828,1.174639,1.175134,1.174955,1.174977,1.172601,1.174945,7.0,3.0,0.0,50.0,480.0,27.0,2.813637,0.175429,1.827022,1.340903,2.447776,2.407633,2.773545,1.694229
3519.610107,27.004988,23.052256,26.975813,-7489.518066,-536.143738,-4781.023926,-3506.099609,-6387.986816,-6252.334473,-7283.59082,-4443.660645,1.172623,1.174784,1.174619,1.175088,1.17493,1.174947,1.172569,1.174888,7.0,3.0,0.0,50.0,480.0,27.0,2.833933,0.20287,1.809075,1.326661,2.417128,2.365799,2.756013,1.681421
3522.860107,27.012882,23.06749,26.976938,-7492.375977,-504.680145,-4708.629883,-3461.350098,-6317.040527,-6128.177734,-7232.573242,-4437.513672,1.172614,1.174741,1.174575,1.175042,1.174872,1.174911,1.172678,1.174872,7.0,3.0,0.0,50.0,480.0,27.0,2.835014,0.190964,1.781682,1.309728,2.390283,2.31882,2.736709,1.679096
3526.110107,27.00552,23.083162,26.977249,-7516.521484,-503.771271,-4640.491211,-3364.485352,-6244.491211,-6034.283691,-7228.602051,-4442.604492,1.172617,1.174758,1.17457,1.175044,1.174918,1.174918,1.172783,1.174881,7.0,3.0,0.0,50.0,480.0,27.0,2.844151,0.19062,1.755899,1.273076,2.362832,2.283292,2.735206,1.681022
3529.360107,27.001413,23.079041,26.977438,-7517.677734,-466.75177,-4588.664062,-3311.343262,-6192.672852,-5967.867676,-7214.411133,-4380.175293,1.172641,1.174717,1.174551,1.175009,1.17489,1.174908,1.172851,1.174886,7.0,3.0,0.0,50.0,480.0,27.0,2.844588,0.176613,1.736289,1.252968,2.343224,2.258161,2.729836,1.657399
3532.610107,27.004881,23.08004,26.977812,-7510.557617,-460.861847,-4558.713379,-3275.760742,-6135.318359,-5884.180664,-7210.87207,-4326.65918,1.172673,1.174725,1.17457,1.175068,1.174895,1.174943,1.17299,1.174832,7.0,3.0,0.0,50.0,480.0,27.0,2.841894,0.174384,1.724956,1.239504,2.321522,2.226495,2.728497,1.63715
3535.860107,27.016563,23.086971,26.976749,-7526.5625,-448.549561,-4513.856934,-3197.97168,-6060.210937,-5812.122559,-7213.286133,-4267.497559,1.17263,1.174715,1.174541,1.175051,1.174902,1.174912,1.173034,1.174875,7.0,3.0,0.0,50.0,480.0,27.0,2.84795,0.169725,1.707983,1.21007,2.293102,2.199229,2.729411,1.614764
3539.110107,27.01635,23.090343,26.978251,-7513.393066,-424.592072,-4437.270508,-3120.644775,-6008.611816,-5717.683594,-7194.226562,-4202.719727,1.172648,1.174714,1.174542,1.175072,1.174958,1.174975,1.173175,1.174911,7.0,3.0,0.0,50.0,480.0,27.0,2.842967,0.16066,1.679003,1.18081,2.273578,2.163495,2.722199,1.590253
3542.360107,27.02083,23.087971,26.977812,-7522.665527,-391.3927,-4430.783203,-3075.387451,-5956.594727,-5647.691406,-7175.882812,-4147.432617,1.17272,1.174733,1.17458,1.175057,1.174979,1.174976,1.173277,1.174926,7.0,3.0,0.0,50.0,480.0,27.0,2.846476,0.148098,1.676549,1.163685,2.253895,2.137011,2.715258,1.569333
3545.610107,27.006588,23.064806,26.978125,-7510.770996,-366.968811,-4392.168945,-3001.539551,-5907.631836,-5582.858887,-7150.280273,-4084.04541,1.172719,1.174736,1.174577,1.175074,1.17496,1.174985,1.173374,1.174916,7.0,3.0,0.0,50.0,480.0,27.0,2.841975,0.138856,1.661938,1.135742,2.235368,2.112479,2.70557,1.545348
3548.860107,27.007441,23.087658,26.978062,-7501.541992,-318.479767,-4369.566895,-2943.7771,-5862.429199,-5526.40625,-7141.105957,-4039.304687,1.172777,1.174743,1.174603,1.175082,1.175005,1.175003,1.17347,1.174942,7.0,3.0,0.0,50.0,480.0,27.0,2.838483,0.120508,1.653385,1.113886,2.218265,2.091118,2.702098,1.528419
3552.110107,26.989998,23.082226,26.978374,-7503.430176,-267.140411,-4336.665039,-2893.228516,-5845.044922,-5498.48291,-7096.723633,-3980.883301,1.17284,1.17477,1.174609,1.17507,1.174961,1.174979,1.173538,1.174942,7.0,3.0,0.0,50.0,480.0,27.0,2.839197,0.101082,1.640936,1.094759,2.211686,2.080552,2.685305,1.506313
3555.360107,26.970472,23.093653,26.978001,-7481.297363,-228.31514,-4315.740723,-2850.626465,-5816.561035,-5473.716797,-7073.12207,-3948.572998,1.172891,1.174829,1.17465,1.175146,1.175044,1.175072,1.173637,1.174979,7.0,3.0,0.0,50.0,480.0,27.0,2.830822,0.086391,1.633018,1.078639,2.200908,2.071181,2.676374,1.494087
3558.610107,26.968925,23.083225,26.9785,-7456.164551,-198.119522,-4271.820312,-2815.026855,-5795.912109,-5452.746582,-7036.339355,-3912.091309,1.172876,1.17478,1.174615,1.175105,1.175056,1.175056,1.173721,1.174983,7.0,3.0,0.0,50.0,480.0,27.0,2.821312,0.074966,1.616399,1.065168,2.193095,2.063246,2.662456,1.480283
3561.860107,26.991438,23.105764,26.978624,-7458.89502,-160.316803,-4259.817871,-2800.177734,-5758.596191,-5409.244141,-7017.260742,-3887.165771,1.172925,1.174803,1.174643,1.17512,1.175057,1.17505,1.173757,1.175011,7.0,3.0,0.0,50.0,480.0,27.0,2.822345,0.060662,1.611858,1.05955,2.178975,2.046785,2.655237,1.470851
3565.110107,26.976982,23.116879,26.97925,-7453.488281,-162.180801,-4225.119141,-2781.810059,-5743.888184,-5376.492187,-6993.941406,-3870.504639,1.172947,1.174867,1.174695,1.175172,1.17508,1.175079,1.173821,1.174999,7.0,3.0,0.0,50.0,480.0,27.0,2.8203,0.061367,1.598728,1.0526,2.17341,2.034392,2.646413,1.464547
3568.360107,26.964231,23.115005,26.979687,-7453.166016,-146.000626,-4188.030762,-2751.979004,-5733.355469,-5343.734375,-6956.585449,-3847.588379,1.172931,1.174822,1.174653,1.175098,1.175063,1.175027,1.173812,1.174981,7.0,3.0,0.0,50.0,480.0,27.0,2.820178,0.055245,1.584695,1.041312,2.169425,2.021997,2.632278,1.455876
3571.610107,26.968714,23.119314,26.979937,-7440.85498,-122.1175,-4188.213867,-2723.52002,-5690.592773,-5291.489258,-6948.594727,-3829.443359,1.172943,1.174852,1.174682,1.17512,1.175085,1.175066,1.173901,1.175013,7.0,3.0,0.0,50.0,480.0,27.0,2.81552,0.046208,1.584764,1.030543,2.153244,2.002228,2.629255,1.44901
3574.860107,26.991705,23.058624,26.97975,-7434.464355,-122.773743,-4176.858398,-2688.172607,-5679.666016,-5295.916016,-6914.544922,-3801.407959,1.172988,1.174807,1.174647,1.17513,1.175067,1.175085,1.173941,1.174999,7.0,3.0,0.0,50.0,480.0,27.0,2.813101,0.046456,1.580467,1.017168,2.149109,2.003903,2.616371,1.438402
3578.110107,26.981142,23.072048,26.979687,-7434.025391,-92.097816,-4161.755371,-2665.585693,-5660.996582,-5265.118652,-6892.084961,-3775.458496,1.173008,1.174778,1.174667,1.175115,1.175047,1.175056,1.173978,1.175007,7.0,3.0,0.0,50.0,480.0,27.0,2.812935,0.034849,1.574752,1.008622,2.142045,1.99225,2.607872,1.428583
3581.360107,26.969887,23.103954,26.979937,-7407.307617,-74.979156,-4146.729492,-2644.12085,-5648.958008,-5246.855469,-6859.819824,-3748.628174,1.173008,1.174842,1.174692,1.175167,1.175102,1.175096,1.174051,1.175022,7.0,3.0,0.0,50.0,480.0,27.0,2.802825,0.028371,1.569067,1.0005,2.13749,1.98534,2.595664,1.418431
3584.610107,26.979115,23.129618,26.981188,-7416.784668,-60.795441,-4128.217773,-2631.088379,-5640.435059,-5232.721191,-6808.734863,-3733.685791,1.173006,1.174846,1.174662,1.175126,1.175044,1.175053,1.174025,1.174954,7.0,3.0,0.0,50.0,480.0,27.0,2.806412,0.023004,1.562062,0.995569,2.134265,1.979991,2.576334,1.412777
3587.860107,26.988876,23.139856,26.980125,-7404.952637,-47.354298,-4115.54248,-2607.053467,-5635.209961,-5244.337402,-6760.738281,-3718.446777,1.173012,1.174838,1.174616,1.175117,1.175042,1.175056,1.174071,1.174961,7.0,3.0,0.0,50.0,480.0,27.0,2.801934,0.017918,1.557266,0.986474,2.132288,1.984387,2.558173,1.40701
3591.110107,26.978262,23.058498,26.978624,-7398.707031,-19.301105,-4089.342285,-2579.290527,-5626.506348,-5240.641113,-6755.431152,-3695.70459,1.173012,1.174807,1.174638,1.175098,1.175059,1.17505,1.174066,1.174977,7.0,3.0,0.0,50.0,480.0,27.0,2.799571,0.007303,1.547352,0.975969,2.128994,1.982988,2.556164,1.398405
3594.360107,26.964872,23.054129,26.981375,-7380.005371,0.513435,-4099.795898,-2578.309082,-5604.575684,-5228.063477,-6707.275391,-3676.641602,1.173004,1.174824,1.174687,1.175148,1.175068,1.175076,1.174093,1.174958,7.0,3.0,0.0,50.0,480.0,27.0,2.792495,-0.000194,1.551308,0.975598,2.120696,1.978229,2.537943,1.391192
3597.610107,26.960285,23.076294,26.981251,-7382.333496,-0.657494,-4092.737549,-2557.281982,-5613.976562,-5214.378906,-6677.565918,-3668.806396,1.173025,1.174798,1.174666,1.175127,1.175075,1.175084,1.174147,1.175017,7.0,3.0,0.0,50.0,480.0,27.0,2.793376,0.000249,1.548637,0.967641,2.124253,1.973051,2.526701,1.388227
3600.860107,26.961084,23.083162,26.981062,-7373.680176,2.353929,-4081.055664,-2549.328125,-5597.412598,-5208.38916,-6641.38916,-3646.319824,1.173077,1.174829,1.17466,1.175147,1.175083,1.175071,1.174162,1.174956,7.0,3.0,0.0,50.0,480.0,27.0,2.790102,-0.000891,1.544217,0.964631,2.117986,1.970785,2.513012,1.379719
3604.110107,26.956764,23.071798,26.981125,-7359.758301,14.776704,-4079.739258,-2541.376709,-5596.557129,-5230.886719,-6611.288086,-3649.716797,1.173051,1.174796,1.174634,1.175079,1.175077,1.175084,1.174124,1.17491,7.0,3.0,0.0,50.0,480.0,27.0,2.784834,-0.005591,1.543719,0.961623,2.117662,1.979297,2.501622,1.381004
3607.360107,26.952282,23.101582,26.980625,-7353.390137,48.291336,-4063.838135,-2503.6604,-5580.069336,-5220.993164,-6562.283203,-3644.455078,1.173028,1.174821,1.174658,1.175102,1.175066,1.175089,1.174253,1.175019,7.0,3.0,0.0,50.0,480.0,27.0,2.782424,-0.018273,1.537702,0.947351,2.111423,1.975554,2.48308,1.379013
3610.610107,26.961245,23.074108,26.982124,-7330.373535,50.026878,-4053.325928,-2487.7229,-5600.430664,-5215.895996,-6550.820801,-3636.215332,1.173126,1.174854,1.17467,1.175126,1.175092,1.175114,1.174284,1.175012,7.0,3.0,0.0,50.0,480.0,27.0,2.773715,-0.018929,1.533724,0.941321,2.119128,1.973625,2.478743,1.375895
3613.860107,26.971113,23.059374,26.980249,-7332.928711,68.534637,-4055.622803,-2474.503418,-5592.07959,-5220.206543,-6505.902832,-3637.801758,1.173109,1.174815,1.174657,1.175146,1.175084,1.17509,1.174256,1.17499,7.0,3.0,0.0,50.0,480.0,27.0,2.774682,-0.025933,1.534593,0.936319,2.115968,1.975256,2.461746,1.376495
3617.110107,26.974527,23.097149,26.981312,-7331.933594,73.455849,-4034.570801,-2468.629639,-5586.142578,-5188.815918,-6487.711914,-3634.427002,1.173133,1.174852,1.174665,1.175141,1.175113,1.175093,1.174329,1.175001,7.0,3.0,0.0,50.0,480.0,27.0,2.774305,-0.027795,1.526627,0.934096,2.113721,1.963378,2.454863,1.375218
3620.360107,26.98509,23.126369,26.9825,-7293.661621,106.429817,-4031.363525,-2455.288818,-5573.097656,-5205.209473,-6458.249023,-3632.474121,1.173143,1.174853,1.174683,1.175157,1.175111,1.175049,1.174311,1.175004,7.0,3.0,0.0,50.0,480.0,27.0,2.759824,-0.040272,1.525414,0.929048,2.108785,1.969581,2.443715,1.374479
3623.610107,26.982689,23.142666,26.981937,-7313.134766,113.450447,-3994.978271,-2426.42334,-5594.900879,-5212.845703,-6408.01123,-3639.808105,1.173141,1.174832,1.174689,1.175142,1.175137,1.175097,1.174402,1.174984,7.0,3.0,0.0,50.0,480.0,27.0,2.767192,-0.042928,1.511646,0.918126,2.117035,1.972471,2.424705,1.377254
3626.860107,26.967272,23.140169,26.981813,-7310.692383,150.217987,-3992.308105,-2381.371826,-5580.07959,-5190.243652,-6392.835937,-3636.112061,1.173137,1.174857,1.174672,1.175162,1.175096,1.175097,1.174394,1.174999,7.0,3.0,0.0,50.0,480.0,27.0,2.766268,-0.05684,1.510636,0.901079,2.111427,1.963918,2.418963,1.375856
3630.110107,26.977621,23.090904,26.983376,-7279.756836,173.01535,-3969.276855,-2386.078369,-5580.272949,-5183.185059,-6364.017578,-3637.359375,1.17318,1.174858,1.174672,1.175181,1.175112,1.175084,1.174421,1.174994,7.0,3.0,0.0,50.0,480.0,27.0,2.754562,-0.065467,1.501921,0.90286,2.1115,1.961248,2.408059,1.376328
3633.360107,26.990797,23.108637,26.981688,-7294.54834,187.255203,-3962.127441,-2372.170654,-5565.137695,-5171.492187,-6330.277832,-3637.945068,1.17319,1.174848,1.17473,1.175162,1.175084,1.175086,1.174422,1.175019,7.0,3.0,0.0,50.0,480.0,27.0,2.760159,-0.070855,1.499216,0.897598,2.105773,1.956823,2.395292,1.376549
3636.610107,27.004988,23.079603,26.981688,-7294.934082,188.595917,-3951.574951,-2367.604004,-5523.692383,-5149.933105,-6327.842285,-3640.966553,1.173181,1.174836,1.174681,1.175136,1.175107,1.175071,1.174388,1.175001,7.0,3.0,0.0,50.0,480.0,27.0,2.760305,-0.071362,1.495223,0.895869,2.090091,1.948665,2.394371,1.377693
3639.860107,27.005148,23.098585,26.982937,-7278.891113,160.371902,-3975.454834,-2379.941895,-5529.133789,-5114.260742,-6338.642578,-3641.130615,1.17316,1.174807,1.174687,1.175136,1.17507,1.175042,1.174378,1.174968,7.0,3.0,0.0,50.0,480.0,27.0,2.754235,-0.060683,1.504259,0.900538,2.09215,1.935167,2.398457,1.377755
3643.110107,26.993572,23.104141,26.983562,-7282.713867,159.529999,-3976.62793,-2371.251953,-5528.345703,-5120.307129,-6300.59082,-3648.489746,1.173145,1.174812,1.174659,1.17514,1.175092,1.175036,1.17442,1.174968,7.0,3.0,0.0,50.0,480.0,27.0,2.755681,-0.060364,1.504703,0.89725,2.091852,1.937455,2.384059,1.38054
3646.360107,27.00568,23.078167,26.983437,-7290.087402,160.283142,-3992.349609,-2399.006104,-5530.213867,-5100.015137,-6273.666992,-3650.22583,1.173224,1.174868,1.17471,1.175151,1.175129,1.175099,1.174465,1.174999,7.0,3.0,0.0,50.0,480.0,27.0,2.758471,-0.060649,1.510651,0.907752,2.092559,1.929777,2.373871,1.381196
3649.610107,27.002426,23.088657,26.985062,-7285.467773,157.612411,-3989.065674,-2384.796143,-5526.927246,-5098.0625,-6278.859863,-3649.144043,1.173172,1.174841,1.174671,1.175096,1.175077,1.175027,1.174386,1.174922,7.0,3.0,0.0,50.0,480.0,27.0,2.756723,-0.059638,1.509409,0.902375,2.091315,1.929038,2.375836,1.380787
3652.860107,27.004827,23.053629,26.983437,-7285.813477,155.217804,-3996.389893,-2386.530518,-5527.095703,-5093.336914,-6275.862305,-3658.997314,1.173155,1.174789,1.174599,1.175094,1.175074,1.175076,1.17446,1.174993,7.0,3.0,0.0,50.0,480.0,27.0,2.756854,-0.058732,1.51218,0.903031,2.091379,1.92725,2.374702,1.384516
3656.110107,27.014589,23.065992,26.985188,-7275.756348,157.673843,-3991.800537,-2372.356201,-5526.223633,-5076.304687,-6258.557617,-3657.09668,1.173244,1.174874,1.17467,1.175139,1.175118,1.175067,1.174459,1.174974,7.0,3.0,0.0,50.0,480.0,27.0,2.753048,-0.059662,1.510444,0.897668,2.091049,1.920805,2.368154,1.383796
3659.360107,27.002213,23.058811,26.984375,-7281.539551,161.567291,-4000.752197,-2378.295898,-5525.790039,-5056.132812,-6245.450684,-3658.622559,1.173199,1.174825,1.174652,1.175139,1.175105,1.175079,1.174494,1.175005,7.0,3.0,0.0,50.0,480.0,27.0,2.755237,-0.061135,1.513831,0.899915,2.090885,1.913173,2.363194,1.384374
3662.610107,27.003334,23.060684,26.984125,-7271.517578,151.973145,-4002.105225,-2375.669189,-5513.769531,-5059.545898,-6229.362793,-3667.590332,1.173184,1.174865,1.174674,1.175125,1.175082,1.175058,1.17448,1.174964,7.0,3.0,0.0,50.0,480.0,27.0,2.751445,-0.057505,1.514343,0.898921,2.086336,1.914464,2.357107,1.387767
3665.860107,27.010534,23.068802,26.984438,-7245.816406,161.886993,-4002.566895,-2389.39502,-5513.372559,-5032.031738,-6231.700684,-3675.437012,1.173213,1.174841,1.17466,1.175144,1.175095,1.175066,1.174504,1.174961,7.0,3.0,0.0,50.0,480.0,27.0,2.741719,-0.061256,1.514518,0.904115,2.086186,1.904053,2.357992,1.390736
3669.110107,27.017576,23.043575,26.985188,-7265.101074,166.974243,-3991.648437,-2376.537109,-5507.898437,-5017.533691,-6222.359863,-3674.330078,1.173214,1.174824,1.174667,1.175145,1.17508,1.175066,1.174492,1.174956,7.0,3.0,0.0,50.0,480.0,27.0,2.749017,-0.063181,1.510386,0.89925,2.084115,1.898567,2.354457,1.390317
3672.360107,27.006962,23.012232,26.984751,-7260.433105,166.47374,-3971.855469,-2372.027832,-5493.806641,-5000.336914,-6211.311523,-3681.762451,1.173217,1.174826,1.174654,1.175165,1.1751,1.175069,1.174513,1.174995,7.0,3.0,0.0,50.0,480.0,27.0,2.74725,-0.062991,1.502897,0.897543,2.078783,1.89206,2.350277,1.393129
3675.610107,27.008722,23.03858,26.983625,-7255.093262,167.313568,-3992.029297,-2362.387207,-5481.970703,-4984.486328,-6218.280762,-3693.424072,1.173213,1.174847,1.174636,1.175116,1.175101,1.175082,1.174491,1.174975,7.0,3.0,0.0,50.0,480.0,27.0,2.74523,-0.063309,1.51053,0.893896,2.074304,1.886063,2.352914,1.397542
3678.860107,26.997572,23.04882,26.98675,-7257.016113,216.677933,-3978.255615,-2372.281006,-5480.256348,-4955.155762,-6224.250977,-3693.192627,1.173218,1.174783,1.17465,1.175109,1.175079,1.175058,1.174524,1.174947,7.0,3.0,0.0,50.0,480.0,27.0,2.745957,-0.081988,1.505318,0.897639,2.073655,1.874964,2.355173,1.397455
3682.110107,26.966419,23.064806,26.984501,-7260.783203,198.864212,-3963.046387,-2348.42334,-5481.1875,-4943.681641,-6196.356934,-3711.400391,1.173258,1.174865,1.174677,1.175171,1.175065,1.175076,1.174557,1.174976,7.0,3.0,0.0,50.0,480.0,27.0,2.747383,-0.075248,1.499563,0.888612,2.074008,1.870623,2.344618,1.404344
3685.360107,26.981195,23.088221,26.984312,-7263.102539,159.804398,-3967.356934,-2356.871338,-5478.082031,-4924.702148,-6191.404785,-3715.169678,1.173249,1.174811,1.174674,1.17513,1.175063,1.175055,1.174504,1.17499,7.0,3.0,0.0,50.0,480.0,27.0,2.74826,-0.060468,1.501194,0.891808,2.072833,1.863441,2.342744,1.40577
3688.610107,26.994745,23.029528,26.984062,-7254.081543,204.892365,-3969.613525,-2354.793213,-5474.839355,-4902.864746,-6198.629883,-3719.667725,1.173239,1.174852,1.174654,1.175102,1.17508,1.175064,1.174529,1.174971,7.0,3.0,0.0,50.0,480.0,27.0,2.744847,-0.077529,1.502048,0.891022,2.071606,1.855178,2.345478,1.407472
3691.860107,27.002907,23.002178,26.9855,-7247.067383,220.404846,-3949.85376,-2334.147217,-5446.961426,-4871.191895,-6195.254883,-3714.499512,1.17328,1.174877,1.174699,1.175153,1.1751,1.175083,1.174554,1.175013,7.0,3.0,0.0,50.0,480.0,27.0,2.742193,-0.083398,1.494572,0.88321,2.061057,1.843194,2.344201,1.405517
3695.110107,26.999653,23.022533,26.986563,-7239.879883,197.37413,-3942.822021,-2329.616455,-5443.538574,-4862.701172,-6098.074707,-3724.083496,1.173208,1.174787,1.174621,1.175085,1.17506,1.175049,1.17448,1.174963,7.0,3.0,0.0,50.0,480.0,27.0,2.739473,-0.074684,1.491911,0.881496,2.059762,1.839981,2.30743,1.409143
3698.360107,27.000134,23.039829,26.986,-7248.572754,236.143478,-3950.013672,-2369.44873,-5448.950195,-4832.486816,-6184.814453,-3731.861084,1.173251,1.174831,1.174687,1.17513,1.175092,1.17511,1.174596,1.175035,7.0,3.0,0.0,50.0,480.0,27.0,2.742763,-0.089354,1.494632,0.896568,2.06181,1.828548,2.34025,1.412086
3701.610107,26.991865,23.021097,26.9855,-7237.516113,224.439499,-3947.494873,-2355.577881,-5424.750488,-4810.619629,-6187.357422,-3741.337646,1.173228,1.174848,1.174656,1.175151,1.175075,1.175053,1.174556,1.174958,7.0,3.0,0.0,50.0,480.0,27.0,2.738579,-0.084925,1.493679,0.891319,2.052653,1.820274,2.341213,1.415672
3704.860107,26.997198,23.030651,26.984938,-7241.828613,242.215546,-3943.620117,-2324.649902,-5408.916504,-4785.159668,-6179.173828,-3724.188232,1.173275,1.174868,1.174694,1.175141,1.17513,1.175152,1.174591,1.175024,7.0,3.0,0.0,50.0,480.0,27.0,2.740211,-0.091651,1.492213,0.879616,2.046661,1.81064,2.338116,1.409183
3708.110107,26.993038,23.020786,26.986563,-7253.61377,225.467194,-3935.443848,-2331.830322,-5420.850586,-4779.53125,-6183.913086,-3738.99585,1.173322,1.174884,1.174707,1.1752,1.175128,1.175108,1.174579,1.175039,7.0,3.0,0.0,50.0,480.0,27.0,2.74467,-0.085314,1.489119,0.882333,2.051177,1.80851,2.33991,1.414786
3711.360107,26.993732,22.975517,26.986687,-7247.983887,238.131317,-3944.387939,-2340.328613,-5407.171387,-4739.338867,-6199.814453,-3758.289551,1.173314,1.174896,1.174739,1.175188,1.175152,1.175125,1.174599,1.17504,7.0,3.0,0.0,50.0,480.0,27.0,2.74254,-0.090106,1.492503,0.885549,2.046001,1.793302,2.345927,1.422086
3714.610107,27.006481,22.966339,26.986,-7248.807129,256.539886,-3903.140381,-2302.496582,-5378.84082,-4726.485352,-6191.608398,-3761.290771,1.173272,1.174888,1.174694,1.17517,1.175112,1.17514,1.174627,1.17501,7.0,3.0,0.0,50.0,480.0,27.0,2.742851,-0.097071,1.476896,0.871234,2.035281,1.788439,2.342821,1.423222
3717.860107,26.991331,23.011232,26.987875,-7248.567871,260.383972,-3906.740723,-2287.638428,-5376.797363,-4702.886719,-6163.26709,-3754.734619,1.173263,1.174864,1.174688,1.175137,1.175135,1.175091,1.174581,1.17497,7.0,3.0,0.0,50.0,480.0,27.0,2.742761,-0.098526,1.478258,0.865612,2.034508,1.779509,2.332098,1.420741
3721.110107,26.994051,23.001991,26.988312,-7233.161133,261.995483,-3908.618896,-2316.203125,-5387.794434,-4704.044434,-6155.57373,-3769.1604,1.173306,1.174856,1.174709,1.175193,1.175139,1.175139,1.174651,1.174993,7.0,3.0,0.0,50.0,480.0,27.0,2.736931,-0.099136,1.478969,0.87642,2.038669,1.779947,2.329186,1.4262
3724.360107,26.993305,22.985321,26.986126,-7251.954102,258.477234,-3934.878418,-2333.423096,-5391.946289,-4693.415039,-6164.958984,-3773.072754,1.173315,1.174882,1.174748,1.175177,1.175137,1.175135,1.174625,1.175023,7.0,3.0,0.0,50.0,480.0,27.0,2.744042,-0.097804,1.488905,0.882936,2.04024,1.775925,2.332738,1.42768
3727.610107,26.988611,23.027716,26.986937,-7239.615234,266.814697,-3950.877686,-2345.512207,-5393.469727,-4708.411621,-6133.543945,-3779.052246,1.173275,1.174867,1.174704,1.175195,1.175116,1.175128,1.174634,1.174999,7.0,3.0,0.0,50.0,480.0,27.0,2.739373,-0.100959,1.494959,0.88751,2.040816,1.7816,2.320851,1.429943
3730.860107,26.991652,23.055315,26.98625,-7245.193359,244.89711,-3981.630859,-2397.786377,-5418.446777,-4717.939453,-6149.159668,-3793.283936,1.173318,1.174904,1.174736,1.175192,1.175124,1.175153,1.174691,1.175013,7.0,3.0,0.0,50.0,480.0,27.0,2.741484,-0.092666,1.506596,0.90729,2.050267,1.785205,2.326759,1.435328
3734.110107,26.980768,23.035959,26.987688,-7238.643555,262.288177,-4002.378418,-2409.381104,-5406.98584,-4721.529297,-6142.833496,-3802.975098,1.173311,1.174864,1.174731,1.175178,1.17512,1.175147,1.174654,1.17505,7.0,3.0,0.0,50.0,480.0,27.0,2.739005,-0.099246,1.514446,0.911677,2.045931,1.786563,2.324366,1.438995
3737.360107,26.981142,23.001928,26.9865,-7239.853516,252.229767,-4005.040527,-2407.736328,-5408.381348,-4722.520996,-6154.470703,-3806.952148,1.173331,1.174891,1.174707,1.175197,1.175126,1.175157,1.174656,1.17506,7.0,3.0,0.0,50.0,480.0,27.0,2.739463,-0.09544,1.515453,0.911055,2.046459,1.786938,2.328769,1.4405
3740.610107,26.977354,22.993999,26.987375,-7251.450684,239.059204,-4003.045166,-2397.349854,-5392.077148,-4702.101562,-6164.268555,-3809.216064,1.17332,1.174857,1.174695,1.175173,1.175092,1.175108,1.174649,1.17502,7.0,3.0,0.0,50.0,480.0,27.0,2.743852,-0.090457,1.514698,0.907125,2.040289,1.779212,2.332476,1.441356
