T  (s),T1,T2,T3,CL1cBAK2,CL2polyAC,CL3cBAK2,CL4polyAC,CL5McBAK2,CL6polyAC,CL7cBAK2,CL8polyAC,Sum1,Sum2,Sum3,Sum4,Sum5,Sum6,Sum7,Sum8,Inj.,Val.,Vol.,Flow,Tim.,Setpoint,CP1,CP2,CP3,CP4,CP5,CP6,CP7,CP8
3367.275879,27.010605,22.564108,26.953625,-3411.920898,-4516.316895,-3974.339844,-4250.92041,-4805.570801,-4532.381348,-3503.728271,2167.129883,1.164826,1.164847,1.164774,1.165124,1.165208,1.165146,1.164537,0.439053,6.0,3.0,0.0,50.0,480.0,27.0,1.291025,1.708914,1.503837,1.608491,1.818363,1.714992,1.325764,-0.820013
3370.5271,27.017113,22.576908,26.952499,-3418.692383,-4506.008301,-3942.410156,-4222.091797,-4791.681641,-4516.752441,-3497.654053,2185.348145,1.164813,1.164813,1.164691,1.165061,1.165117,1.165095,1.164585,0.440555,6.0,3.0,0.0,50.0,480.0,27.0,1.293587,1.705013,1.491755,1.597583,1.813108,1.709078,1.323465,-0.826906
3373.781006,27.00527,22.591518,26.952063,-3412.999756,-4497.529785,-3935.501465,-4196.030273,-4788.764648,-4507.898926,-3485.25415,2194.372314,1.164794,1.164807,1.164699,1.165081,1.165166,1.165129,1.164582,0.440579,6.0,3.0,0.0,50.0,480.0,27.0,1.291433,1.701805,1.489141,1.587721,1.812004,1.705728,1.318773,-0.830321
3377.033936,26.993694,22.596264,26.953251,-3403.214355,-4497.926758,-3906.502686,-4168.875488,-4747.686035,-4465.067871,-3465.654297,2214.713867,1.164796,1.164818,1.164705,1.165092,1.165147,1.16513,1.164585,0.437701,6.0,3.0,0.0,50.0,480.0,27.0,1.287731,1.701955,1.478168,1.577446,1.796461,1.689522,1.311357,-0.838018
3380.291016,26.986172,22.598948,26.952126,-3407.654785,-4487.642578,-3864.549805,-4112.772949,-4690.705078,-4429.668457,-3447.279297,2183.604492,1.164868,1.164841,1.164715,1.165144,1.165227,1.165151,1.164576,0.434941,6.0,3.0,0.0,50.0,480.0,27.0,1.289411,1.698064,1.462294,1.556218,1.7749,1.676127,1.304404,-0.826247
3383.643066,26.990067,22.608625,26.950937,-3373.9646,-4490.813965,-3901.186768,-3986.678467,-4216.656738,-4174.893066,-3324.798828,2134.100098,1.164778,1.164796,1.164722,1.165131,1.16524,1.165197,1.164636,0.417261,7.0,1.0,0.0,50.0,600.0,27.0,1.276663,1.699264,1.476157,1.508505,1.595526,1.579723,1.258059,-0.807515
3386.89502,26.97945,22.601507,26.950874,-3297.864014,-4352.668945,-3621.782471,-3818.331543,-4492.862793,-4330.662598,-3356.614258,2167.796631,1.164884,1.164895,1.164798,1.165201,1.165275,1.165215,1.164677,0.42816,7.0,1.0,0.0,50.0,600.0,27.0,1.247867,1.646991,1.370434,1.444805,1.700039,1.638664,1.270098,-0.820265
3390.156006,26.974649,22.592268,26.952187,-3324.860352,-4387.693359,-3726.044434,-3949.487793,-4535.402344,-4350.208984,-3385.015625,2168.79834,1.164875,1.164838,1.164752,1.16513,1.165238,1.165159,1.164606,0.430104,7.0,1.0,0.0,50.0,600.0,27.0,1.258083,1.660244,1.409885,1.494433,1.716135,1.646061,1.280844,-0.820644
3393.408936,26.983719,22.606565,26.952126,-3353.774902,-4398.586426,-3748.030762,-3958.045166,-4550.546387,-4361.053223,-3392.172852,2151.35083,1.164856,1.164839,1.164742,1.165133,1.165236,1.165197,1.164635,0.431085,7.0,1.0,0.0,50.0,600.0,27.0,1.269023,1.664366,1.418204,1.497671,1.721866,1.650164,1.283553,-0.814042
3396.663086,26.976624,22.609251,26.9515,-3360.802246,-4397.45459,-3742.258057,-3947.625977,-4501.044922,-4341.895508,-3386.149658,2147.476074,1.164852,1.164867,1.164722,1.165159,1.165246,1.165181,1.164663,0.430529,7.0,1.0,0.0,50.0,600.0,27.0,1.271682,1.663938,1.41602,1.493729,1.703135,1.642915,1.281273,-0.812576
3399.914062,26.956406,22.581778,26.952312,-3354.621582,-4386.816895,-3711.633057,-3918.041504,-4522.624512,-4343.345703,-3389.641602,2153.05127,1.164882,1.164875,1.164746,1.165164,1.165237,1.165153,1.164601,0.431722,7.0,1.0,0.0,50.0,600.0,27.0,1.269344,1.659913,1.404432,1.482534,1.7113,1.643464,1.282595,-0.814686
3403.166016,26.953312,22.598574,26.951063,-3341.517822,-4375.936523,-3698.699707,-3911.377197,-4518.506348,-4330.35498,-3405.280273,2134.726074,1.164859,1.164866,1.164738,1.16514,1.165211,1.165169,1.16465,0.432591,7.0,1.0,0.0,50.0,600.0,27.0,1.264385,1.655796,1.399538,1.480013,1.709742,1.638548,1.288512,-0.807752
3406.420898,26.956459,22.508537,26.953125,-3339.070068,-4371.787598,-3714.45874,-3924.258789,-4526.587891,-4358.205566,-3393.374023,2147.508057,1.164908,1.164884,1.164774,1.165157,1.165209,1.165149,1.164612,0.430169,7.0,1.0,0.0,50.0,600.0,27.0,1.263459,1.654226,1.405501,1.484887,1.7128,1.649086,1.284007,-0.812588
3409.672119,26.970863,22.505789,26.952438,-3343.599609,-4386.210937,-3698.005127,-3928.564941,-4511.288574,-4342.362305,-3364.018311,2167.63623,1.164814,1.16481,1.164722,1.165126,1.165226,1.165177,1.164636,0.429414,7.0,1.0,0.0,50.0,600.0,27.0,1.265173,1.659683,1.399276,1.486516,1.707011,1.643092,1.272899,-0.820204
3412.925049,26.973263,22.544313,26.951313,-3360.437744,-4393.790039,-3694.48584,-3866.924561,-4429.788574,-4266.055176,-3297.311768,2177.537842,1.164856,1.164884,1.16472,1.165091,1.16517,1.165095,1.164597,0.427796,7.0,1.0,0.0,50.0,600.0,27.0,1.271545,1.662551,1.397944,1.463192,1.676172,1.614218,1.247658,-0.823951
3416.177002,26.953365,22.512096,26.952312,-3365.196777,-4381.456055,-3628.018311,-3739.52417,-4322.007812,-4197.118164,-3329.977051,2237.146729,1.164854,1.164833,1.16475,1.165168,1.165254,1.165212,1.164655,0.447912,7.0,1.0,0.0,50.0,600.0,27.0,1.273345,1.657884,1.372793,1.414986,1.63539,1.588133,1.260018,-0.846506
3419.431885,26.958487,22.450655,26.952438,-3387.106445,-4340.359375,-3551.837158,-3661.231201,-4214.236816,-4082.566406,-3235.595703,2131.692139,1.164868,1.16488,1.164745,1.16518,1.165263,1.165209,1.164625,0.463602,7.0,1.0,0.0,50.0,600.0,27.0,1.281636,1.642334,1.343967,1.385361,1.59461,1.544788,1.224306,-0.806604
3422.686035,26.973103,22.472134,26.951937,-3335.439209,-4283.618652,-3461.288086,-3593.697021,-4161.112305,-4127.850098,-3328.941406,2069.141602,1.164843,1.164874,1.164759,1.165153,1.165211,1.165163,1.164732,0.485429,7.0,1.0,0.0,50.0,600.0,27.0,1.262085,1.620864,1.309705,1.359807,1.574509,1.561923,1.259627,-0.782935
3425.935059,26.977478,22.499546,26.952375,-3287.924805,-4246.584473,-3400.228027,-3511.968506,-4130.685059,-4107.398926,-3312.704346,1898.49585,1.164842,1.16485,1.164778,1.165176,1.165273,1.165198,1.164844,0.437969,7.0,1.0,0.0,50.0,600.0,27.0,1.244107,1.606851,1.286601,1.328882,1.562996,1.554185,1.253483,-0.718365
3429.187012,26.999615,22.516029,26.952812,-3214.336182,-4121.710937,-3296.897217,-3483.268066,-4105.937988,-4270.540527,-2787.219971,1742.524658,1.164773,1.164805,1.16476,1.165145,1.165256,1.165179,1.164967,0.402224,7.0,1.0,0.0,50.0,600.0,27.0,1.216262,1.5596,1.247502,1.318022,1.553632,1.615915,1.054647,-0.659348
3432.438965,26.98852,22.505228,26.954,-3040.429443,-3989.709961,-3171.904785,-3238.024658,-3796.120605,-4108.491699,-2281.826904,1941.206055,1.164786,1.164825,1.164752,1.16508,1.165249,1.165174,1.164979,0.472779,7.0,1.0,0.0,50.0,600.0,27.0,1.150458,1.509653,1.200206,1.225225,1.436401,1.554598,0.863413,-0.734526
3435.695068,26.991346,22.52783,26.952499,-2904.877197,-3717.062012,-2791.676025,-2722.406494,-3427.34082,-3664.328369,-2017.428833,2020.378296,1.164652,1.164711,1.16464,1.165044,1.165307,1.165198,1.164959,0.540798,7.0,1.0,0.0,50.0,600.0,27.0,1.099167,1.406486,1.056333,1.030122,1.29686,1.386533,0.763368,-0.764484
3438.950928,26.988733,22.500107,26.952499,-2586.114258,-3400.199463,-2444.171387,-2351.208252,-3156.812256,-3132.083984,-1847.268066,2161.436035,1.164494,1.164628,1.16464,1.165069,1.165337,1.165183,1.164878,0.546511,7.0,1.0,0.0,50.0,600.0,27.0,0.978551,1.28659,0.924842,0.889666,1.194495,1.185138,0.698981,-0.817858
3442.204102,26.983612,22.519775,26.952938,-2229.412109,-3098.020996,-2153.625732,-2106.013428,-2957.587402,-2635.268311,-1659.834351,2222.878662,1.164494,1.164669,1.16471,1.165187,1.165375,1.16521,1.164823,0.53273,7.0,1.0,0.0,50.0,600.0,27.0,0.84358,1.17225,0.814903,0.796887,1.119111,0.99715,0.628059,-0.841107
3445.456055,26.986332,22.535385,26.954063,-1946.284546,-2858.625,-1928.874756,-1954.869019,-2785.792725,-2247.783936,-1586.924072,2204.445801,1.164602,1.164856,1.164837,1.16524,1.165401,1.165177,1.164797,0.504254,7.0,1.0,0.0,50.0,600.0,27.0,0.736448,1.081665,0.72986,0.739696,1.054106,0.850531,0.600471,-0.834133
3448.706055,26.998388,22.546812,26.955313,-1699.91272,-2671.88208,-1773.172485,-1830.957397,-2623.845459,-2051.130859,-1612.297974,2153.088135,1.164786,1.164982,1.164883,1.165265,1.165394,1.165163,1.164729,0.47099,7.0,1.0,0.0,50.0,600.0,27.0,0.643224,1.011004,0.670945,0.69281,0.992828,0.77612,0.610072,-0.8147
3451.958984,26.984945,22.55624,26.952749,-1494.680908,-2528.342529,-1653.257812,-1736.296631,-2572.155762,-1961.825806,-1575.715454,2107.179687,1.164847,1.164961,1.164845,1.165282,1.165381,1.165206,1.164727,0.448073,7.0,1.0,0.0,50.0,600.0,27.0,0.565567,0.956691,0.625571,0.656991,0.973269,0.742329,0.59623,-0.797328
3455.214111,26.992786,22.559362,26.95175,-1362.957153,-2430.136719,-1604.952148,-1728.317749,-2570.681396,-1853.112549,-1491.19165,2083.712646,1.164908,1.16501,1.164862,1.165267,1.165382,1.165169,1.16465,0.437742,7.0,1.0,0.0,50.0,600.0,27.0,0.515725,0.919531,0.607292,0.653972,0.972711,0.701193,0.564247,-0.788449
3458.467041,26.984413,22.581778,26.950813,-1300.50061,-2405.977783,-1618.331909,-1731.823364,-2521.93335,-1732.813721,-1430.981812,2082.5625,1.164927,1.165032,1.164856,1.165244,1.165416,1.1652,1.164681,0.433062,7.0,1.0,0.0,50.0,600.0,27.0,0.492092,0.91039,0.612355,0.655299,0.954266,0.655673,0.541464,-0.788014
3461.719971,26.996788,22.554804,26.952063,-1312.937012,-2427.837158,-1619.846558,-1686.358398,-2464.509277,-1643.358765,-1383.876709,2098.554199,1.164919,1.165028,1.164841,1.165237,1.165371,1.16516,1.164619,0.430825,7.0,1.0,0.0,50.0,600.0,27.0,0.496798,0.918661,0.612928,0.638095,0.932537,0.621825,0.52364,-0.794065
3464.97998,26.978918,22.564169,26.950874,-1336.527466,-2419.208496,-1577.397095,-1644.466309,-2425.19751,-1576.915527,-1341.719482,2105.772217,1.164946,1.165044,1.16487,1.165258,1.165389,1.165178,1.164708,0.429279,7.0,1.0,0.0,50.0,600.0,27.0,0.505724,0.915396,0.596866,0.622244,0.917662,0.596684,0.507689,-0.796796
3468.230957,26.98868,22.579718,26.951313,-1323.553589,-2394.046143,-1552.02832,-1614.356079,-2397.934814,-1528.925293,-1314.26355,2113.225586,1.164996,1.165045,1.164881,1.165298,1.165402,1.165187,1.164643,0.428538,7.0,1.0,0.0,50.0,600.0,27.0,0.500815,0.905875,0.587267,0.610851,0.907346,0.578525,0.4973,-0.799616
3471.485107,26.972996,22.587023,26.952749,-1295.914673,-2374.444824,-1537.176392,-1592.870239,-2378.139893,-1492.505737,-1299.42334,2113.977783,1.165007,1.16509,1.164909,1.165336,1.165488,1.165252,1.164736,0.427768,7.0,1.0,0.0,50.0,600.0,27.0,0.490357,0.898458,0.581647,0.602721,0.899856,0.564744,0.491684,-0.799901
3474.746094,26.968996,22.562359,26.952187,-1280.243408,-2363.869385,-1524.995361,-1576.996216,-2364.360596,-1464.223511,-1287.157349,2105.514648,1.164966,1.165053,1.164912,1.165332,1.165446,1.165246,1.164715,0.427406,7.0,1.0,0.0,50.0,600.0,27.0,0.484427,0.894456,0.577038,0.596714,0.894642,0.554043,0.487043,-0.796698
3477.998047,26.965315,22.544189,26.952126,-1271.247559,-2355.234375,-1514.430786,-1564.63855,-2353.072021,-1440.929443,-1275.611694,2118.045654,1.164981,1.165056,1.164886,1.16533,1.165445,1.165247,1.164721,0.427397,7.0,1.0,0.0,50.0,600.0,27.0,0.481023,0.891189,0.57304,0.592038,0.890371,0.545228,0.482674,-0.80144
3481.251953,26.958059,22.567541,26.95125,-1266.851685,-2348.904541,-1505.980347,-1554.095215,-2344.429443,-1417.830444,-1265.642822,2161.734619,1.164989,1.165042,1.164941,1.165342,1.165443,1.165246,1.164725,0.430433,7.0,1.0,0.0,50.0,600.0,27.0,0.47936,0.888794,0.569843,0.588049,0.887101,0.536488,0.478902,-0.817971
3484.50293,26.978384,22.57316,26.952312,-1264.437378,-2344.181641,-1499.257324,-1544.758911,-2337.216064,-1407.726196,-1263.081055,2114.255371,1.164942,1.165025,1.164891,1.165313,1.165437,1.165224,1.164721,0.426381,7.0,1.0,0.0,50.0,600.0,27.0,0.478446,0.887007,0.567299,0.584516,0.884371,0.532665,0.477933,-0.800006
3487.756104,26.980465,22.584274,26.952625,-1261.512695,-2339.229004,-1493.713501,-1538.130249,-2326.855469,-1394.557251,-1253.167603,2119.182617,1.165013,1.165055,1.164899,1.1653,1.165435,1.165224,1.1647,0.426264,7.0,1.0,0.0,50.0,600.0,27.0,0.477339,0.885133,0.565201,0.582008,0.880451,0.527682,0.474182,-0.80187
3491.008057,26.9946,22.596325,26.952375,-1259.125244,-2335.670898,-1486.736572,-1531.395874,-2325.844971,-1384.018677,-1245.048462,2116.810791,1.164965,1.165046,1.164905,1.165297,1.165402,1.165196,1.164706,0.426114,7.0,1.0,0.0,50.0,600.0,27.0,0.476436,0.883786,0.562561,0.57946,0.880068,0.523694,0.47111,-0.800973
3494.259033,26.999989,22.611624,26.952,-1256.929443,-2331.265625,-1483.204102,-1526.090576,-2321.776367,-1374.043701,-1241.988159,2117.997314,1.165025,1.165098,1.164921,1.16532,1.165447,1.165224,1.164743,0.426247,7.0,1.0,0.0,50.0,600.0,27.0,0.475605,0.88212,0.561224,0.577452,0.878529,0.51992,0.469952,-0.801422
3497.510986,26.986172,22.556427,26.953438,-1253.846191,-2328.870361,-1480.270752,-1521.589966,-2318.787354,-1367.078857,-1236.759644,2108.641357,1.164974,1.165031,1.164862,1.165272,1.165405,1.165188,1.164675,0.425586,7.0,1.0,0.0,50.0,600.0,27.0,0.474439,0.881213,0.560115,0.575749,0.877398,0.517284,0.467973,-0.797882
3500.762939,26.980572,22.500856,26.95225,-1251.480469,-2326.129395,-1476.318359,-1516.880737,-2315.148437,-1358.749878,-1231.74646,2081.64624,1.165013,1.16508,1.164926,1.165324,1.165441,1.165252,1.164747,0.425069,7.0,1.0,0.0,50.0,600.0,27.0,0.473543,0.880176,0.558619,0.573967,0.876021,0.514133,0.466076,-0.787667
3504.016113,26.97081,22.536448,26.9515,-1249.348633,-2324.014893,-1473.3927,-1513.851685,-2312.805664,-1346.492798,-1225.996216,2103.364258,1.165008,1.165044,1.16489,1.165293,1.16541,1.165209,1.164718,0.425733,7.0,1.0,0.0,50.0,600.0,27.0,0.472737,0.879376,0.557512,0.572821,0.875135,0.509495,0.463901,-0.795885
3507.275879,26.998442,22.519339,26.951374,-1246.687866,-2321.171387,-1472.168213,-1508.65918,-2310.505371,-1346.530884,-1221.945312,2098.544922,1.164948,1.165023,1.164889,1.165307,1.165432,1.165207,1.164689,0.425183,7.0,1.0,0.0,50.0,600.0,27.0,0.47173,0.8783,0.557049,0.570856,0.874264,0.509509,0.462368,-0.794061
3510.530029,27.028368,22.521524,26.953312,-1244.960693,-2316.326416,-1468.505127,-1505.919312,-2304.529541,-1341.744507,-1227.298096,2101.00293,1.164966,1.165065,1.164885,1.165299,1.165421,1.165211,1.164689,0.424873,7.0,1.0,0.0,50.0,600.0,27.0,0.471076,0.876467,0.555663,0.56982,0.872003,0.507698,0.464393,-0.794991
3513.784912,27.020153,22.540131,26.952749,-1242.432983,-2317.60376,-1464.215576,-1503.61377,-2304.706055,-1337.634277,-1218.029907,2078.079834,1.16492,1.165015,1.164809,1.165231,1.165395,1.16515,1.164641,0.423297,7.0,1.0,0.0,50.0,600.0,27.0,0.47012,0.87695,0.554039,0.568947,0.87207,0.506143,0.460886,-0.786318
3517.040039,27.007084,22.567228,26.952438,-1240.572876,-2316.017578,-1462.308105,-1501.675781,-2306.64502,-1334.741211,-1215.291992,2069.702393,1.164929,1.164999,1.16484,1.165249,1.165347,1.165143,1.164673,0.422896,7.0,1.0,0.0,50.0,600.0,27.0,0.469416,0.87635,0.553318,0.568214,0.872803,0.505048,0.45985,-0.783148
3520.293945,26.982706,22.591705,26.952749,-1238.870483,-2314.5896,-1465.207275,-1499.15686,-2305.336426,-1331.323242,-1216.707642,2070.572266,1.164955,1.165,1.164868,1.165258,1.165369,1.165169,1.164662,0.422931,7.0,1.0,0.0,50.0,600.0,27.0,0.468772,0.87581,0.554415,0.567261,0.872308,0.503755,0.460386,-0.783477
3523.549072,26.985853,22.586023,26.951437,-1240.2229,-2311.611816,-1461.909546,-1495.799072,-2303.875244,-1327.628296,-1213.362793,2060.510742,1.16498,1.16505,1.164879,1.165295,1.165419,1.165202,1.164709,0.421951,7.0,1.0,0.0,50.0,600.0,27.0,0.469284,0.874683,0.553167,0.56599,0.871755,0.502357,0.45912,-0.77967
3526.802979,26.968729,22.568291,26.952,-1238.357788,-2309.692871,-1460.773193,-1494.842896,-2302.145264,-1324.914551,-1207.301392,2080.919922,1.164959,1.165017,1.164851,1.16529,1.165418,1.165176,1.164677,0.422743,7.0,1.0,0.0,50.0,600.0,27.0,0.468578,0.873957,0.552737,0.565628,0.871101,0.50133,0.456827,-0.787392
3530.055908,26.977531,22.548185,26.951563,-1237.338501,-2310.045166,-1459.212158,-1492.903442,-2302.357178,-1322.393433,-1210.63147,2074.92041,1.164953,1.165046,1.164872,1.16529,1.165424,1.1652,1.164724,0.422699,7.0,1.0,0.0,50.0,600.0,27.0,0.468192,0.87409,0.552146,0.564895,0.871181,0.500376,0.458087,-0.785122
3533.310059,26.991987,22.481625,26.952499,-1236.845215,-2309.768066,-1458.790405,-1491.164062,-2302.039795,-1320.540161,-1205.014893,2106.307129,1.164977,1.165078,1.164889,1.165262,1.165387,1.165204,1.164689,0.423575,7.0,1.0,0.0,50.0,600.0,27.0,0.468006,0.873985,0.551987,0.564236,0.871061,0.499675,0.455961,-0.796998
3536.563965,26.982439,22.482874,26.952438,-1236.614746,-2308.214111,-1457.364014,-1489.159058,-2301.657715,-1318.279541,-1207.436157,2077.69458,1.164969,1.165046,1.164905,1.165324,1.165465,1.165237,1.164721,0.422418,7.0,1.0,0.0,50.0,600.0,27.0,0.467918,0.873397,0.551447,0.563478,0.870916,0.498819,0.456878,-0.786172
3539.815918,26.972996,22.497173,26.952625,-1236.397705,-2308.147949,-1457.12915,-1488.72229,-2302.477051,-1317.180664,-1201.402466,2081.811523,1.164962,1.165043,1.164903,1.165329,1.165438,1.165258,1.164738,0.422594,7.0,1.0,0.0,50.0,600.0,27.0,0.467836,0.873372,0.551358,0.563313,0.871226,0.498403,0.454595,-0.78773
3543.066895,26.967821,22.493738,26.952499,-1236.537964,-2307.207764,-1456.026245,-1494.23877,-2300.289307,-1315.641968,-1202.841431,2082.88501,1.164994,1.165087,1.164935,1.165337,1.165427,1.165234,1.164717,0.422697,7.0,1.0,0.0,50.0,600.0,27.0,0.467889,0.873016,0.550941,0.5654,0.870399,0.497821,0.455139,-0.788136
3546.321045,26.978598,22.51372,26.953251,-1235.763062,-2306.804443,-1454.573608,-1485.967041,-2301.005127,-1313.342896,-1204.068115,2086.228271,1.165038,1.165115,1.164942,1.165366,1.165486,1.165259,1.164728,0.422693,7.0,1.0,0.0,50.0,600.0,27.0,0.467596,0.872864,0.550391,0.56227,0.870669,0.496951,0.455603,-0.789401
3549.571045,26.980465,22.509224,26.952375,-1235.366333,-2305.100342,-1454.920898,-1485.47583,-2292.750244,-1312.753784,-1204.859985,2081.825195,1.164984,1.165082,1.164923,1.165313,1.165436,1.165215,1.164714,0.422478,7.0,1.0,0.0,50.0,600.0,27.0,0.467446,0.872219,0.550523,0.562084,0.867546,0.496728,0.455903,-0.787735
3552.822021,26.993481,22.511658,26.951563,-1234.245972,-2305.301514,-1450.756714,-1484.320435,-2300.675537,-1312.045532,-1205.992432,2082.999023,1.165018,1.165117,1.164927,1.165348,1.165477,1.165259,1.164753,0.422429,7.0,1.0,0.0,50.0,600.0,27.0,0.467022,0.872295,0.548947,0.561647,0.870545,0.49646,0.456331,-0.788179
3556.073975,26.9858,22.525894,26.951437,-1232.272827,-2304.263184,-1455.190674,-1482.130859,-2301.417969,-1311.101929,-1206.50061,2081.379395,1.165078,1.165126,1.164965,1.165385,1.165496,1.16532,1.164793,0.422523,7.0,1.0,0.0,50.0,600.0,27.0,0.466275,0.871902,0.550625,0.560818,0.870826,0.496103,0.456524,-0.787566
3559.324951,26.983452,22.560049,26.951187,-1235.082397,-2305.175049,-1455.287231,-1484.630127,-2301.06543,-1310.339233,-1204.02417,2078.796387,1.165022,1.165118,1.164953,1.165334,1.165456,1.165241,1.164719,0.42234,7.0,1.0,0.0,50.0,600.0,27.0,0.467339,0.872247,0.550661,0.561764,0.870692,0.495815,0.455587,-0.786589
3562.576904,26.979292,22.588459,26.948999,-1234.646851,-2305.332031,-1455.599609,-1480.803955,-2301.955078,-1308.772583,-1201.988037,2079.766602,1.165015,1.165122,1.164955,1.165341,1.165462,1.165232,1.16471,0.422458,7.0,1.0,0.0,50.0,600.0,27.0,0.467174,0.872307,0.550779,0.560316,0.871029,0.495222,0.454816,-0.786956
3565.833008,26.98772,22.59795,26.952312,-1234.439941,-2305.092773,-1455.892944,-1480.380615,-2301.720215,-1306.810059,-1204.146118,2080.26123,1.165014,1.165095,1.164948,1.165358,1.165481,1.165264,1.164772,0.422492,7.0,1.0,0.0,50.0,600.0,27.0,0.467095,0.872216,0.55089,0.560156,0.87094,0.494479,0.455633,-0.787143
3569.083984,26.984465,22.608564,26.952938,-1234.505127,-2304.450195,-1454.519043,-1480.78064,-2301.237549,-1304.723145,-1204.486328,2081.360352,1.165065,1.165128,1.164979,1.165386,1.165482,1.165306,1.164801,0.422414,7.0,1.0,0.0,50.0,600.0,27.0,0.46712,0.871973,0.55037,0.560308,0.870757,0.49369,0.455761,-0.787559
3572.341064,26.987507,22.596451,26.952,-1233.404541,-2303.463379,-1454.746094,-1480.132324,-2300.983643,-1305.593018,-1199.521973,2077.737549,1.165045,1.165108,1.16497,1.165336,1.165475,1.165273,1.164737,0.422347,7.0,1.0,0.0,50.0,600.0,27.0,0.466704,0.8716,0.550456,0.560062,0.870661,0.494019,0.453883,-0.786188
3575.593018,26.994761,22.574783,26.954124,-1232.897217,-2303.10376,-1455.340332,-1484.016846,-2301.384766,-1304.63916,-1195.791138,2077.518311,1.165002,1.165099,1.164935,1.165351,1.165471,1.16525,1.164772,0.422419,7.0,1.0,0.0,50.0,600.0,27.0,0.466512,0.871463,0.550681,0.561532,0.870813,0.493658,0.452471,-0.786105
3578.845947,27.005697,22.566355,26.952938,-1232.99646,-2303.738281,-1453.027344,-1480.597168,-2301.096191,-1303.661743,-1208.115845,2079.912109,1.165054,1.165149,1.164989,1.165401,1.165514,1.165273,1.16476,0.42249,7.0,1.0,0.0,50.0,600.0,27.0,0.466549,0.871704,0.549806,0.560238,0.870704,0.493288,0.457135,-0.787011
3582.0979,27.010124,22.54575,26.95175,-1233.47229,-2302.888916,-1456.601685,-1478.744385,-2301.643555,-1303.648315,-1205.302856,2078.460205,1.164988,1.165078,1.164923,1.165309,1.165438,1.165232,1.164722,0.422432,7.0,1.0,0.0,50.0,600.0,27.0,0.466729,0.871382,0.551158,0.559537,0.870911,0.493283,0.45607,-0.786461
